Predictions (y,pred,y-pred) by the model of dimension:     1
    0.1181048000E+03    0.1216093488E+03   -0.3504548837E+01
    0.1177421333E+03    0.1234264620E+03   -0.5684328665E+01
    0.1163718000E+03    0.1183681608E+03   -0.1996360751E+01
    0.1096154000E+03    0.1144334139E+03   -0.4818013919E+01
    0.8378776667E+02    0.8083342742E+02    0.2954339245E+01
    0.8411906667E+02    0.7722673750E+02    0.6892329169E+01
    0.8230160000E+02    0.7357928958E+02    0.8722310422E+01
    0.1333271667E+03    0.1282386807E+03    0.5088486008E+01
    0.1148520667E+03    0.1124358527E+03    0.2416213917E+01
    0.1043592000E+03    0.1039503344E+03    0.4088656100E+00
    0.8228193333E+02    0.7400705292E+02    0.8274880418E+01
    0.6902210000E+02    0.6849197775E+02    0.5301222540E+00
    0.6465190000E+02    0.6689163503E+02   -0.2239735027E+01
    0.1275528667E+03    0.1197388027E+03    0.7814063920E+01
    0.1131955333E+03    0.1183806194E+03   -0.5185086028E+01
    0.9517810000E+02    0.1045558426E+03   -0.9377742634E+01
    0.9246266667E+02    0.1017363716E+03   -0.9273704908E+01
    0.1244155333E+03    0.1229715834E+03    0.1443949936E+01
    0.1230619333E+03    0.1237798394E+03   -0.7179060425E+00
    0.1065988000E+03    0.1057178551E+03    0.8809449348E+00
    0.1094606333E+03    0.1072185663E+03    0.2242067046E+01
    0.1137924333E+03    0.1131458508E+03    0.6465825475E+00
    0.1109500000E+03    0.1123343597E+03   -0.1384359679E+01
    0.7063323333E+02    0.7736442600E+02   -0.6731192670E+01
    0.1143839667E+03    0.1068266676E+03    0.7557299045E+01
    0.7960966667E+02    0.8321442270E+02   -0.3604756038E+01
    0.1265596000E+03    0.1209020082E+03    0.5657591808E+01
    0.9512590000E+02    0.8454255740E+02    0.1058334260E+02
    0.7170470000E+02    0.6672793910E+02    0.4976760901E+01
Prediction RMSE and MaxAE:         5.5496879211       10.5833425963
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.1183212333E+03    0.1282992242E+03   -0.9977990891E+01
    0.6924846667E+02    0.6980629328E+02   -0.5578266114E+00
    0.9370783333E+02    0.9255832645E+02    0.1149506884E+01
    0.1068349333E+03    0.1014941453E+03    0.5340788001E+01
    0.1026179667E+03    0.1088919563E+03   -0.6273989637E+01
    0.1181048000E+03    0.1251367116E+03   -0.7031911567E+01
    0.1177421333E+03    0.1279780505E+03   -0.1023591721E+02
    0.1163718000E+03    0.1180286384E+03   -0.1656838439E+01
    0.1096154000E+03    0.1135000865E+03   -0.3884686545E+01
    0.8378776667E+02    0.8569639609E+02   -0.1908629428E+01
    0.8411906667E+02    0.8301499225E+02    0.1104074421E+01
    0.8230160000E+02    0.8044123173E+02    0.1860368268E+01
    0.1333271667E+03    0.1283961582E+03    0.4931008501E+01
    0.1148520667E+03    0.1120872258E+03    0.2764840904E+01
    0.1043592000E+03    0.1037210136E+03    0.6381864236E+00
    0.8228193333E+02    0.7951352682E+02    0.2768406511E+01
    0.6902210000E+02    0.6773639297E+02    0.1285707029E+01
    0.6465190000E+02    0.6695569842E+02   -0.2303798419E+01
    0.1275528667E+03    0.1213136278E+03    0.6239238877E+01
    0.1131955333E+03    0.1187361985E+03   -0.5540665187E+01
    0.9517810000E+02    0.9250087229E+02    0.2677227709E+01
    0.9246266667E+02    0.8715035239E+02    0.5312314279E+01
    0.1244155333E+03    0.1283043491E+03   -0.3888815814E+01
    0.1230619333E+03    0.1259356352E+03   -0.2873701866E+01
    0.1065988000E+03    0.1017373989E+03    0.4861401075E+01
    0.1094606333E+03    0.1040635524E+03    0.5397080935E+01
    0.1137924333E+03    0.1132247751E+03    0.5676582564E+00
    0.1109500000E+03    0.1095121457E+03    0.1437854303E+01
    0.7063323333E+02    0.6874495517E+02    0.1888278159E+01
    0.1143839667E+03    0.1086325209E+03    0.5751445796E+01
    0.7960966667E+02    0.8362715090E+02   -0.4017484235E+01
    0.1265596000E+03    0.1226561101E+03    0.3903489869E+01
    0.9512590000E+02    0.8573801296E+02    0.9387887041E+01
    0.7170470000E+02    0.7086681120E+02    0.8378888001E+00
Prediction RMSE and MaxAE:         4.6553439059       10.2359172144
