Predictions (y,pred,y-pred) by the model of dimension:     1
    0.2124671556E+03    0.2130586736E+03   -0.5915180918E+00
    0.2253844556E+03    0.2271747666E+03   -0.1790311008E+01
    0.1983598444E+03    0.1985593326E+03   -0.1994881580E+00
    0.2237516111E+03    0.2238341395E+03   -0.8252838440E-01
    0.2445528889E+03    0.2423568066E+03    0.2196082272E+01
    0.2601386889E+03    0.2622582405E+03   -0.2119551634E+01
    0.2744485778E+03    0.2713340081E+03    0.3114569682E+01
    0.1889144889E+03    0.1868945129E+03    0.2019975983E+01
    0.1899346000E+03    0.1905154137E+03   -0.5808136628E+00
    0.1704806556E+03    0.1724162649E+03   -0.1935609356E+01
    0.1931341889E+03    0.1907989083E+03    0.2335280617E+01
    0.1796762778E+03    0.1772627323E+03    0.2413545441E+01
    0.1785659444E+03    0.1759311980E+03    0.2634746437E+01
    0.1863562667E+03    0.1884958399E+03   -0.2139573189E+01
    0.2362448000E+03    0.2396538620E+03   -0.3409062014E+01
    0.2959017111E+03    0.3002857021E+03   -0.4383991002E+01
    0.2306701222E+03    0.2301951727E+03    0.4749495265E+00
    0.2163081222E+03    0.2172072399E+03   -0.8991176449E+00
Prediction RMSE and MaxAE:         2.4451747435        5.5263056809
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.2595301222E+03    0.2589241516E+03    0.6059706129E+00
    0.2079026556E+03    0.2087081766E+03   -0.8055210842E+00
    0.2405868667E+03    0.2409808602E+03   -0.3939935827E+00
    0.2209334444E+03    0.2212692051E+03   -0.3357606909E+00
    0.2110321000E+03    0.2136940399E+03   -0.2661939914E+01
    0.2279487222E+03    0.2276070077E+03    0.3417145508E+00
    0.2505142889E+03    0.2511427136E+03   -0.6284246629E+00
    0.2044317667E+03    0.2046046201E+03   -0.1728534730E+00
    0.1893699333E+03    0.1880646336E+03    0.1305299728E+01
    0.2630736333E+03    0.2655183160E+03   -0.2444682698E+01
    0.1871043000E+03    0.1878558872E+03   -0.7515872017E+00
    0.2534758778E+03    0.2481937330E+03    0.5282144804E+01
    0.2469492333E+03    0.2432589041E+03    0.3690329237E+01
    0.2402382000E+03    0.2407273951E+03   -0.4891950769E+00
    0.2422979556E+03    0.2459196083E+03   -0.3621652789E+01
    0.2458938778E+03    0.2511881250E+03   -0.5294247197E+01
    0.2124671556E+03    0.2116800619E+03    0.7870936101E+00
    0.2253844556E+03    0.2262839250E+03   -0.8994694379E+00
    0.1983598444E+03    0.1991128199E+03   -0.7529755041E+00
    0.2237516111E+03    0.2242844962E+03   -0.5328850530E+00
    0.2445528889E+03    0.2427497085E+03    0.1803180382E+01
    0.2601386889E+03    0.2626036509E+03   -0.2464962044E+01
    0.2744485778E+03    0.2711418307E+03    0.3306747033E+01
    0.1889144889E+03    0.1888156159E+03    0.9887296429E-01
    0.1899346000E+03    0.1914378487E+03   -0.1503248733E+01
    0.1704806556E+03    0.1718233281E+03   -0.1342672544E+01
    0.1931341889E+03    0.1887546689E+03    0.4379520014E+01
    0.1796762778E+03    0.1764932835E+03    0.3182994232E+01
    0.1785659444E+03    0.1754808628E+03    0.3085081629E+01
    0.1863562667E+03    0.1871444349E+03   -0.7881681908E+00
    0.2362448000E+03    0.2389894698E+03   -0.2744669808E+01
    0.2959017111E+03    0.3004378333E+03   -0.4536122224E+01
    0.2306701222E+03    0.2297028683E+03    0.9672539692E+00
    0.2163081222E+03    0.2177809013E+03   -0.1472779056E+01
Prediction RMSE and MaxAE:         2.4091720471        5.2942471969
