Predictions (y,pred,y-pred) by the model of dimension:     1
    0.3871113333E+02    0.3878756284E+02   -0.7642950700E-01
    0.4574376667E+02    0.4201502325E+02    0.3728743413E+01
    0.5412566667E+02    0.4841479024E+02    0.5710876426E+01
    0.1596020000E+02    0.2305507814E+02   -0.7094878144E+01
    0.1339103333E+02    0.1792711744E+02   -0.4536084110E+01
    0.1242090000E+02    0.1607758219E+02   -0.3656682186E+01
    0.1194016667E+02    0.1547336406E+02   -0.3533197397E+01
    0.5977913333E+02    0.5378725349E+02    0.5991879845E+01
    0.2911583333E+02    0.3679880704E+02   -0.7682973702E+01
    0.8876800000E+02    0.8021337064E+02    0.8554629361E+01
    0.6873096667E+02    0.5572405100E+02    0.1300691566E+02
    0.7560066667E+02    0.8145327662E+02   -0.5852609957E+01
Prediction RMSE and MaxAE:         8.4729874740       16.4275434800
