     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4077709538E+00    0.1297077597E-01    0.2760160682E+00
         2    0.2780862305E+00    0.2761368180E+00    0.1433426011E-01    0.4408439050E+00
         3    0.2863966357E+00    0.2934038850E+00    0.1432467683E-01    0.3417433934E+00
         4    0.4041564535E+00    0.3719961032E+00    0.1342369007E-01    0.2831171544E+00
         5    0.4080844591E+00    0.3675182023E+00    0.1342768898E-01    0.3081242398E+00
         6    0.2872237083E+00    0.2933524006E+00    0.1435787320E-01    0.3268572351E+00
         7    0.2527832565E+00    0.2327286272E+00    0.1491252401E-01    0.4363186075E+00
         8    0.2511563255E+00    0.2459341097E+00    0.1488285628E-01    0.3707535585E+00
         9    0.2186514932E+00    0.2386688259E+00    0.1498073009E-01    0.3694976713E+00
        10    0.2151500840E+00    0.1898562828E+00    0.1558170697E-01    0.3869661281E+00
        11    0.2188755888E+00    0.1959934516E+00    0.1554126937E-01    0.3686933280E+00
        12    0.4440869345E+00    0.4353843796E+00    0.1251444786E-01    0.3193916500E+00
        13    0.4565628182E+00    0.4481765367E+00    0.1256619003E-01    0.2190406596E+00
        14    0.2267002756E+00    0.1877887937E+00    0.1532670225E-01    0.5160786038E+00
        15    0.2092739035E+00    0.1935684533E+00    0.1532517446E-01    0.4821385796E+00
        16    0.4412176146E+00    0.3905284926E+00    0.1290401388E-01    0.4099140909E+00
        17    0.4371113264E+00    0.4206502869E+00    0.1264250676E-01    0.3490823061E+00
        18    0.2680617680E+00    0.3070167502E+00    0.1403964406E-01    0.3906230568E+00
        19    0.2364462509E+00    0.1929335940E+00    0.1563500803E-01    0.3441257429E+00
        20    0.2877592344E+00    0.3197766066E+00    0.1401340756E-01    0.3261582353E+00
        21    0.3052002036E+00    0.2975382400E+00    0.1389308925E-01    0.5145121776E+00
        22    0.3162345360E+00    0.3101860963E+00    0.1392599599E-01    0.4236474254E+00
        23    0.3810698261E+00    0.3996755740E+00    0.1291579723E-01    0.3496992367E+00
        24    0.3893930302E+00    0.3965865082E+00    0.1290461279E-01    0.3733323533E+00
        25    0.2746515510E+00    0.3248667725E+00    0.1384212391E-01    0.3740516157E+00
        26    0.2119213688E+00    0.2150314992E+00    0.1539056107E-01    0.3235748461E+00
        27    0.2320546000E+00    0.2864594975E+00    0.1435981384E-01    0.3672803089E+00
        28    0.2307039824E+00    0.2141561313E+00    0.1543010181E-01    0.3107225219E+00
        29    0.2694453323E+00    0.2935735203E+00    0.1433731396E-01    0.3349424190E+00
        30    0.3020090589E+00    0.3161960170E+00    0.1375092055E-01    0.4677640115E+00
        31    0.3046928854E+00    0.3258816210E+00    0.1377992888E-01    0.3964373634E+00
        32    0.2681246117E+00    0.2781472236E+00    0.1422704239E-01    0.4778708548E+00
        33    0.2821058033E+00    0.2844464384E+00    0.1424373107E-01    0.4324788867E+00
        34    0.3155324828E+00    0.3238609028E+00    0.1379181205E-01    0.4031089741E+00
        35    0.2820478834E+00    0.2691804232E+00    0.1480953570E-01    0.2649915189E+00
        36    0.3337535518E+00    0.2972073273E+00    0.1429669279E-01    0.3317570817E+00
        37    0.3033097908E+00    0.2907411221E+00    0.1426382598E-01    0.3855549679E+00
        38    0.3195628020E+00    0.2900010732E+00    0.1426803644E-01    0.3880630932E+00
        39    0.4433412280E+00    0.4334672013E+00    0.1234586027E-01    0.4080482133E+00
        40    0.4489842999E+00    0.4475417250E+00    0.1241933296E-01    0.2900650503E+00
        41    0.2294035237E+00    0.2051102681E+00    0.1535443612E-01    0.3995711182E+00
        42    0.1983230862E+00    0.1704607147E+00    0.1594279154E-01    0.3379334231E+00
        43    0.2315906063E+00    0.2103319340E+00    0.1531800911E-01    0.3849494799E+00
        44    0.4269733901E+00    0.3972555739E+00    0.1277389061E-01    0.4291568942E+00
        45    0.2011678056E+00    0.1725202106E+00    0.1571596329E-01    0.4294145723E+00
        46    0.4469048804E+00    0.4165097068E+00    0.1282517391E-01    0.2902872748E+00
        47    0.2339656649E+00    0.1910553455E+00    0.1506012809E-01    0.6185180764E+00
        48    0.2431243250E+00    0.1957769653E+00    0.1506891070E-01    0.5861999193E+00
        49    0.4234910986E+00    0.3853480257E+00    0.1271845567E-01    0.5258964068E+00
        50    0.4522062284E+00    0.4072260265E+00    0.1280607154E-01    0.3546708882E+00
        51    0.4210826770E+00    0.4023249760E+00    0.1289430796E-01    0.3436566519E+00
        52    0.3691071406E+00    0.3662410361E+00    0.1331237862E-01    0.3685588294E+00
        53    0.3793562733E+00    0.3616021435E+00    0.1329652367E-01    0.4036183451E+00
        54    0.2843223449E+00    0.2253461967E+00    0.1470090467E-01    0.5774267498E+00
        55    0.4463194501E+00    0.4289767232E+00    0.1246188687E-01    0.3818531008E+00
        56    0.4555457409E+00    0.4428910641E+00    0.1254390253E-01    0.2609196554E+00
        57    0.1426577999E+00    0.1756369008E+00    0.1571545908E-01    0.4109660509E+00
        58    0.1532933446E+00    0.2129472853E+00    0.1524357061E-01    0.4033470174E+00
        59    0.2124254665E+00    0.2310410708E+00    0.1501474799E-01    0.3996424664E+00
        60    0.2458956862E+00    0.2487750355E+00    0.1479048947E-01    0.3960053452E+00
        61    0.3855424304E+00    0.3481751200E+00    0.1353376325E-01    0.3755008844E+00
        62    0.3978840001E+00    0.3788563605E+00    0.1314594865E-01    0.3691299182E+00
        63    0.3956483535E+00    0.3937741658E+00    0.1295740197E-01    0.3660248233E+00
        64    0.3933726165E+00    0.4084200971E+00    0.1277230197E-01    0.3629715323E+00
        65    0.2907721873E+00    0.2899339930E+00    0.1417999860E-01    0.4287620128E+00
        66    0.2766077859E+00    0.3071738514E+00    0.1391504431E-01    0.4467135901E+00
        67    0.2778108002E+00    0.3154473332E+00    0.1378584560E-01    0.4562651346E+00
        68    0.2595940232E+00    0.3234914519E+00    0.1365873825E-01    0.4662340620E+00
        69    0.2860637736E+00    0.3388930143E+00    0.1341052911E-01    0.4875384991E+00
        70    0.3369956056E+00    0.3533751181E+00    0.1316990181E-01    0.5108831646E+00
        71    0.3829514472E+00    0.3669232381E+00    0.1293637405E-01    0.5365758725E+00
        72    0.3834132326E+00    0.3795097119E+00    0.1270949310E-01    0.5649896366E+00
        73    0.3842960836E+00    0.3854294191E+00    0.1259841110E-01    0.5803556734E+00
        74    0.3898202890E+00    0.3910909102E+00    0.1248883303E-01    0.5965808985E+00
