     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4030344810E+00    0.1297077597E-01    0.2760160682E+00
         2    0.2780862305E+00    0.2752697538E+00    0.1433426011E-01    0.4408439050E+00
         3    0.2863966357E+00    0.2907398004E+00    0.1432467683E-01    0.3417433934E+00
         4    0.4080844591E+00    0.3636604915E+00    0.1342768898E-01    0.3081242398E+00
         5    0.2714353627E+00    0.2745711175E+00    0.1438895647E-01    0.4177033950E+00
         6    0.2872237083E+00    0.2904410131E+00    0.1435787320E-01    0.3268572351E+00
         7    0.2527832565E+00    0.2321576488E+00    0.1491252401E-01    0.4363186075E+00
         8    0.2151500840E+00    0.1888307672E+00    0.1558170697E-01    0.3869661281E+00
         9    0.2188755888E+00    0.1946113209E+00    0.1554126937E-01    0.3686933280E+00
        10    0.4565628182E+00    0.4421461403E+00    0.1256619003E-01    0.2190406596E+00
        11    0.4373163477E+00    0.4054893058E+00    0.1296189248E-01    0.2640376458E+00
        12    0.4371113264E+00    0.4170196271E+00    0.1264250676E-01    0.3490823061E+00
        13    0.2680617680E+00    0.3050496765E+00    0.1403964406E-01    0.3906230568E+00
        14    0.2877592344E+00    0.3166275017E+00    0.1401340756E-01    0.3261582353E+00
        15    0.3052002036E+00    0.2977140937E+00    0.1389308925E-01    0.5145121776E+00
        16    0.3162345360E+00    0.3087415152E+00    0.1392599599E-01    0.4236474254E+00
        17    0.3810698261E+00    0.3962346400E+00    0.1291579723E-01    0.3496992367E+00
        18    0.3893930302E+00    0.3935653192E+00    0.1290461279E-01    0.3733323533E+00
        19    0.2746515510E+00    0.3224711841E+00    0.1384212391E-01    0.3740516157E+00
        20    0.2119213688E+00    0.2127355937E+00    0.1539056107E-01    0.3235748461E+00
        21    0.2796253592E+00    0.3313265368E+00    0.1383359987E-01    0.3188708762E+00
        22    0.2307039824E+00    0.2116538201E+00    0.1543010181E-01    0.3107225219E+00
        23    0.2694453323E+00    0.2907947988E+00    0.1433731396E-01    0.3349424190E+00
        24    0.3020090589E+00    0.3154342275E+00    0.1375092055E-01    0.4677640115E+00
        25    0.3046928854E+00    0.3238499052E+00    0.1377992888E-01    0.3964373634E+00
        26    0.2681246117E+00    0.2778791811E+00    0.1422704239E-01    0.4778708548E+00
        27    0.2821058033E+00    0.2833690624E+00    0.1424373107E-01    0.4324788867E+00
        28    0.3155324828E+00    0.3219575087E+00    0.1379181205E-01    0.4031089741E+00
        29    0.3001533759E+00    0.2945434778E+00    0.1429840756E-01    0.3295470431E+00
        30    0.2820478834E+00    0.2654462470E+00    0.1480953570E-01    0.2649915189E+00
        31    0.3033097908E+00    0.2888289558E+00    0.1426382598E-01    0.3855549679E+00
        32    0.3195628020E+00    0.2881369804E+00    0.1426803644E-01    0.3880630932E+00
        33    0.4433412280E+00    0.4307082232E+00    0.1234586027E-01    0.4080482133E+00
        34    0.2294035237E+00    0.2041640192E+00    0.1535443612E-01    0.3995711182E+00
        35    0.1983230862E+00    0.1687851177E+00    0.1594279154E-01    0.3379334231E+00
        36    0.2315906063E+00    0.2090976676E+00    0.1531800911E-01    0.3849494799E+00
        37    0.4469048804E+00    0.4119359748E+00    0.1282517391E-01    0.2902872748E+00
        38    0.2339656649E+00    0.1938731835E+00    0.1506012809E-01    0.6185180764E+00
        39    0.2431243250E+00    0.1980165491E+00    0.1506891070E-01    0.5861999193E+00
