     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3871647655E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2766479327E+00    0.1633032861E+02
         3    0.2863966357E+00    0.2781284002E+00    0.1632181046E+02
         4    0.4080844591E+00    0.3506248589E+00    0.1590468838E+02
         5    0.2714353627E+00    0.2746411801E+00    0.1634187484E+02
         6    0.2872237083E+00    0.2762109278E+00    0.1633284300E+02
         7    0.2527832565E+00    0.2344836380E+00    0.1657292885E+02
         8    0.2151500840E+00    0.1882273009E+00    0.1683907343E+02
         9    0.2188755888E+00    0.1888273385E+00    0.1683562100E+02
        10    0.4565628182E+00    0.4232174160E+00    0.1548701338E+02
        11    0.4373163477E+00    0.3902094852E+00    0.1567693075E+02
        12    0.4371113264E+00    0.4175545135E+00    0.1551959596E+02
        13    0.2680617680E+00    0.3047855621E+00    0.1616843344E+02
        14    0.2877592344E+00    0.3065774698E+00    0.1615812336E+02
        15    0.3052002036E+00    0.3076621583E+00    0.1615188240E+02
        16    0.3162345360E+00    0.3091862239E+00    0.1614311340E+02
        17    0.3810698261E+00    0.3976546077E+00    0.1563409383E+02
        18    0.3893930302E+00    0.3970951944E+00    0.1563731252E+02
        19    0.2746515510E+00    0.3209036872E+00    0.1607569476E+02
        20    0.2119213688E+00    0.1934555761E+00    0.1680899156E+02
        21    0.2796253592E+00    0.3227173932E+00    0.1606525926E+02
        22    0.2307039824E+00    0.1930497582E+00    0.1681132651E+02
        23    0.2694453323E+00    0.2819862851E+00    0.1629961339E+02
        24    0.3020090589E+00    0.3217735292E+00    0.1607068996E+02
        25    0.3046928854E+00    0.3234086749E+00    0.1606128184E+02
        26    0.2681246117E+00    0.2820055927E+00    0.1629950230E+02
        27    0.2821058033E+00    0.2830812557E+00    0.1629331327E+02
        28    0.3155324828E+00    0.3308207925E+00    0.1601863482E+02
        29    0.3001533759E+00    0.2890810255E+00    0.1625879246E+02
        30    0.2820478834E+00    0.2443097234E+00    0.1651639261E+02
        31    0.3033097908E+00    0.2878790384E+00    0.1626570832E+02
        32    0.3195628020E+00    0.2885239464E+00    0.1626199772E+02
        33    0.4433412280E+00    0.4356254380E+00    0.1541562148E+02
        34    0.2294035237E+00    0.2049898752E+00    0.1674262679E+02
        35    0.1983230862E+00    0.1594078706E+00    0.1700489147E+02
        36    0.2315906063E+00    0.2056280188E+00    0.1673895511E+02
        37    0.4469048804E+00    0.4039307793E+00    0.1559798269E+02
        38    0.2339656649E+00    0.2139543916E+00    0.1669104775E+02
        39    0.2431243250E+00    0.2144087697E+00    0.1668843340E+02
        40    0.4234910986E+00    0.4022573451E+00    0.1560761111E+02
        41    0.3691071406E+00    0.3568547073E+00    0.1586884377E+02
        42    0.3793562733E+00    0.3564034524E+00    0.1587144015E+02
        43    0.2843223449E+00    0.2439504183E+00    0.1651845994E+02
        44    0.1426577999E+00    0.1793151352E+00    0.1689035126E+02
        45    0.1532933446E+00    0.2143823796E+00    0.1668858524E+02
        46    0.2124254665E+00    0.2314089567E+00    0.1659061961E+02
        47    0.2458956862E+00    0.2481131459E+00    0.1649450890E+02
        48    0.3168200734E+00    0.2805981566E+00    0.1630760025E+02
        49    0.3606096115E+00    0.3119202334E+00    0.1612738276E+02
        50    0.3855424304E+00    0.3421551381E+00    0.1595342052E+02
        51    0.3978840001E+00    0.3713723166E+00    0.1578531396E+02
        52    0.3956483535E+00    0.3856193970E+00    0.1570334069E+02
        53    0.3933726165E+00    0.3996355542E+00    0.1562269608E+02
        54    0.3988790197E+00    0.4270035330E+00    0.1546522924E+02
        55    0.2907721873E+00    0.3009361674E+00    0.1619058166E+02
        56    0.2766077859E+00    0.3206322127E+00    0.1607725674E+02
        57    0.2778108002E+00    0.3301709607E+00    0.1602237375E+02
        58    0.2595940232E+00    0.3395143298E+00    0.1596861491E+02
        59    0.2860637736E+00    0.3576451341E+00    0.1586429590E+02
        60    0.3834132326E+00    0.4080762606E+00    0.1557413088E+02
        61    0.3842960836E+00    0.4159672275E+00    0.1552872871E+02
        62    0.3898202890E+00    0.4237257212E+00    0.1548408875E+02
        63    0.4002315923E+00    0.4388647528E+00    0.1539698347E+02
        64    0.1342891712E+00    0.1939757711E+00    0.1680599852E+02
        65    0.2160994330E+00    0.2273416149E+00    0.1661402183E+02
        66    0.2259092688E+00    0.2435258976E+00    0.1652090250E+02
        67    0.2378831299E+00    0.2593930655E+00    0.1642960775E+02
        68    0.2813862858E+00    0.2902189181E+00    0.1625224538E+02
        69    0.3009395713E+00    0.3199002267E+00    0.1608146836E+02
        70    0.3605672677E+00    0.3485111420E+00    0.1591685005E+02
        71    0.3718718209E+00    0.3761196326E+00    0.1575799938E+02
        72    0.3770097654E+00    0.3895676778E+00    0.1568062351E+02
        73    0.3835882870E+00    0.4027881211E+00    0.1560455719E+02
        74    0.3997269348E+00    0.4285740454E+00    0.1545619300E+02
        75    0.4484240400E+00    0.4569577622E+00    0.1529288192E+02
        76    0.4533916717E+00    0.4565738328E+00    0.1529509093E+02
        77    0.4572457538E+00    0.4563821610E+00    0.1529619375E+02
        78    0.4592785290E+00    0.4561906821E+00    0.1529729546E+02
        79    0.4595310313E+00    0.4558083049E+00    0.1529949554E+02
        80    0.4578862221E+00    0.4554267062E+00    0.1530169114E+02
        81    0.4527502248E+00    0.4550458827E+00    0.1530388228E+02
        82    0.4509489184E+00    0.4546658344E+00    0.1530606896E+02
        83    0.4502571878E+00    0.4544761004E+00    0.1530716063E+02
        84    0.4477070965E+00    0.4539080666E+00    0.1531042892E+02
        85    0.1796044697E+00    0.1771151762E+00    0.1690300914E+02
        86    0.2246052236E+00    0.1839824903E+00    0.1686349675E+02
        87    0.2793822363E+00    0.2252328722E+00    0.1662615488E+02
        88    0.2956445844E+00    0.2458879491E+00    0.1650731199E+02
        89    0.3018347465E+00    0.2527774021E+00    0.1646767222E+02
        90    0.3104478013E+00    0.2665629490E+00    0.1638835447E+02
        91    0.1609983312E+00    0.1424829136E+00    0.1710227241E+02
        92    0.1354515406E+00    0.1428093754E+00    0.1710039405E+02
        93    0.1321953933E+00    0.1431368088E+00    0.1709851010E+02
        94    0.1444167407E+00    0.1441195957E+00    0.1709285545E+02
        95    0.1364241452E+00    0.1455396064E+00    0.1708468515E+02
        96    0.1509255145E+00    0.1496913080E+00    0.1706079755E+02
        97    0.1415712356E+00    0.1555919101E+00    0.1702684732E+02
        98    0.2769316302E+00    0.2504483833E+00    0.1648107267E+02
        99    0.2639498902E+00    0.2434146646E+00    0.1652154250E+02
       100    0.2484917914E+00    0.2365583556E+00    0.1656099157E+02
       101    0.2399862202E+00    0.2233779683E+00    0.1663682742E+02
       102    0.2176879084E+00    0.2109072179E+00    0.1670858024E+02
       103    0.1909003345E+00    0.1991461079E+00    0.1677625001E+02
       104    0.1864659655E+00    0.1880946347E+00    0.1683983675E+02
       105    0.1513056224E+00    0.1828350143E+00    0.1687009897E+02
       106    0.1346825959E+00    0.1777528019E+00    0.1689934044E+02
       107    0.1458560428E+00    0.1681206077E+00    0.1695476109E+02
       108    0.1545919717E+00    0.1798236629E+00    0.1688742535E+02
       109    0.1781381791E+00    0.2153678465E+00    0.1668291517E+02
       110    0.2335975515E+00    0.2495453835E+00    0.1648626825E+02
       111    0.2777107383E+00    0.2824483035E+00    0.1629695508E+02
       112    0.3556845611E+00    0.3141606151E+00    0.1611449230E+02
       113    0.3891821346E+00    0.3743144690E+00    0.1576838573E+02
       114    0.4103677372E+00    0.3887213112E+00    0.1568549324E+02
       115    0.4480318505E+00    0.4028911854E+00    0.1560396419E+02
       116    0.4593358219E+00    0.4305488862E+00    0.1544483038E+02
       117    0.3179402455E+00    0.3014878986E+00    0.1618740717E+02
       118    0.3068125379E+00    0.3314719348E+00    0.1601488835E+02
       119    0.3029599096E+00    0.3410450520E+00    0.1595980761E+02
       120    0.3140799395E+00    0.3596065869E+00    0.1585301031E+02
       121    0.3660323783E+00    0.3945891761E+00    0.1565173137E+02
       122    0.3946178759E+00    0.4111127785E+00    0.1555665970E+02
       123    0.4298996304E+00    0.4191529767E+00    0.1551039890E+02
       124    0.4491178787E+00    0.4270525398E+00    0.1546494727E+02
       125    0.4517514088E+00    0.4424497640E+00    0.1537635643E+02
       126    0.1592238765E+00    0.1943073531E+00    0.1680409070E+02
       127    0.2102269710E+00    0.2280162186E+00    0.1661014037E+02
       128    0.2116025279E+00    0.2443762477E+00    0.1651600985E+02
       129    0.2338955183E+00    0.2604219584E+00    0.1642368782E+02
       130    0.2688141384E+00    0.2916132061E+00    0.1624422308E+02
       131    0.3126505444E+00    0.3216708698E+00    0.1607128063E+02
       132    0.3424241728E+00    0.3506689541E+00    0.1590443467E+02
