     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1859265000E+03    0.1857771949E+03    0.9388157230E+04    0.2102862158E+00    0.6257863556E-01
         2    0.1689561667E+03    0.1672235987E+03    0.6956044152E+04    0.3222594502E+00    0.7792169804E-01
         3    0.1804731333E+03    0.1807677755E+03    0.8584193646E+04    0.3312534265E+00    0.8023396966E-01
         4    0.1790078333E+03    0.1867307602E+03    0.8956999266E+04    0.3728822174E+00    0.9220252234E-01
         5    0.1726537667E+03    0.1823693523E+03    0.8420457137E+04    0.3719758824E+00    0.9192469518E-01
         6    0.1687353667E+03    0.1670981519E+03    0.6879991896E+04    0.3248492553E+00    0.7936767421E-01
         7    0.1793259000E+03    0.1801554058E+03    0.8443155204E+04    0.3342407392E+00    0.8180391702E-01
         8    0.1611783000E+03    0.1611794011E+03    0.6615261260E+04    0.1817700379E+00    0.5346407929E-01
         9    0.1691650000E+03    0.1697458015E+03    0.7638826750E+04    0.1865675908E+00    0.5493830623E-01
        10    0.1712258333E+03    0.1740819934E+03    0.6848231214E+04    0.1581095171E+01    0.2450434763E+00
        11    0.1561954667E+03    0.1546424309E+03    0.6169408920E+04    0.9798319196E-01    0.3653285044E-01
        12    0.1592324667E+03    0.1585065407E+03    0.6615905906E+04    0.1006310749E+00    0.3754225323E-01
        13    0.1832511000E+03    0.1758639293E+03    0.8693484444E+04    0.1110897899E+00    0.4054841579E-01
        14    0.2009755333E+03    0.1999744762E+03    0.1168520550E+05    0.1124695922E+00    0.4117092246E-01
        15    0.1616570333E+03    0.1555889691E+03    0.6434791965E+04    0.9405371510E-01    0.3329295917E-01
        16    0.1669711667E+03    0.1601262620E+03    0.6976234005E+04    0.9606676544E-01    0.3402458891E-01
        17    0.1706844000E+03    0.1764435769E+03    0.7874048305E+04    0.1395057309E+01    0.2092491760E+00
        18    0.1991815333E+03    0.2057809292E+03    0.1142387952E+05    0.1442929691E+01    0.2171779223E+00
        19    0.1909834333E+03    0.1871877523E+03    0.1014394664E+05    0.1463544592E+00    0.4407851947E-01
        20    0.1730631333E+03    0.1684157517E+03    0.7330099979E+04    0.2647608659E+00    0.6687422419E-01
        21    0.1512805667E+03    0.1474948219E+03    0.6596394562E+04    0.0000000000E+00    0.0000000000E+00
        22    0.1839162333E+03    0.1808699227E+03    0.8826589671E+04    0.2724778540E+00    0.6894687653E-01
        23    0.1709626667E+03    0.1680521203E+03    0.7649693340E+04    0.2268113237E+00    0.5549259514E-01
        24    0.1785912667E+03    0.1819215282E+03    0.9345771713E+04    0.2318396905E+00    0.5682142028E-01
        25    0.1928013333E+03    0.1891342990E+03    0.1005522897E+05    0.2474620355E+00    0.6230955573E-01
        26    0.1867098667E+03    0.1845865891E+03    0.9489544755E+04    0.2472868602E+00    0.6222841786E-01
        27    0.1737680667E+03    0.1704353427E+03    0.7646495594E+04    0.2528699234E+00    0.6426396684E-01
        28    0.1572136333E+03    0.1500192577E+03    0.6912182424E+04    0.0000000000E+00    0.0000000000E+00
        29    0.1860203333E+03    0.1830653775E+03    0.9170363774E+04    0.2597826597E+00    0.6613992988E-01
        30    0.1708858333E+03    0.1645906286E+03    0.7295285295E+04    0.1423539653E+00    0.4401946565E-01
        31    0.1549359333E+03    0.1493265570E+03    0.6825530798E+04    0.0000000000E+00    0.0000000000E+00
        32    0.1731041667E+03    0.1726130187E+03    0.8257625645E+04    0.1461416142E+00    0.4524535539E-01
        33    0.1816521000E+03    0.1834506280E+03    0.9547641998E+04    0.2230717349E+00    0.5558442100E-01
        34    0.1676957000E+03    0.1651479125E+03    0.7623485207E+04    0.1231170821E+00    0.3686366529E-01
        35    0.1734750667E+03    0.1740691495E+03    0.8712828783E+04    0.1256502000E+00    0.3766618505E-01
        36    0.1717847667E+03    0.1809585533E+03    0.8741975736E+04    0.9048376327E+00    0.1455454119E+00
        37    0.1608787333E+03    0.1651967125E+03    0.7870197111E+04    0.6506692079E-01    0.2545487873E-01
        38    0.1564298667E+03    0.1558814622E+03    0.7645499951E+04    0.0000000000E+00    0.0000000000E+00
        39    0.1612523333E+03    0.1691943596E+03    0.8351409944E+04    0.6631294036E-01    0.2595840082E-01
        40    0.1600181667E+03    0.1653993052E+03    0.8010174233E+04    0.5805734678E-01    0.2246138798E-01
        41    0.1622793333E+03    0.1695272494E+03    0.8511892853E+04    0.5903548532E-01    0.2285380086E-01
        42    0.1858246333E+03    0.1757761296E+03    0.9062675178E+04    0.8128087460E-01    0.2984463578E-01
        43    0.2034949000E+03    0.2001698373E+03    0.1210612900E+05    0.8153848596E-01    0.3002643537E-01
        44    0.1582014333E+03    0.1549055844E+03    0.6382644270E+04    0.8255500217E-01    0.3130348827E-01
        45    0.1608522333E+03    0.1586871649E+03    0.6820961690E+04    0.8499414997E-01    0.3224771745E-01
        46    0.1759193333E+03    0.1767179996E+03    0.8103468833E+04    0.1186190755E+01    0.1808621478E+00
        47    0.1560547000E+03    0.1462758998E+03    0.6443916609E+04    0.0000000000E+00    0.0000000000E+00
        48    0.1987726333E+03    0.2052173303E+03    0.1156322718E+05    0.1225126411E+01    0.1874552770E+00
        49    0.1635587333E+03    0.1561218466E+03    0.6788893926E+04    0.7041735026E-01    0.2507010626E-01
        50    0.1675417667E+03    0.1607150793E+03    0.7343577267E+04    0.7193667804E-01    0.2562545317E-01
        51    0.1769676000E+03    0.1744348087E+03    0.8232739222E+04    0.1003862255E+01    0.1514639975E+00
        52    0.1981880667E+03    0.2039034117E+03    0.1184722342E+05    0.1028890410E+01    0.1557801414E+00
        53    0.1906729667E+03    0.1859205070E+03    0.9757897132E+04    0.1793671873E+00    0.5227905382E-01
        54    0.1916486333E+03    0.1866367401E+03    0.9465907167E+04    0.3152306591E+00    0.7555295735E-01
