     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4311771491E+00    0.4160594988E+00    0.2875002564E-02    0.1357514528E+04   -0.1393392939E+00
         2    0.2780862305E+00    0.2843377480E+00    0.3893075694E-02    0.1100611765E+04   -0.1234306701E+00
         3    0.2863966357E+00    0.3034870915E+00    0.3962951829E-02    0.1227683824E+04   -0.1268635791E+00
         4    0.4041564535E+00    0.3804274305E+00    0.3299807691E-02    0.1332019000E+04   -0.1433327287E+00
         5    0.4080844591E+00    0.3740529749E+00    0.3282947765E-02    0.1289881278E+04   -0.1432854342E+00
         6    0.2714353627E+00    0.2837557336E+00    0.4025910049E-02    0.1148589706E+04   -0.1256251031E+00
         7    0.2872237083E+00    0.3033563191E+00    0.4093519337E-02    0.1275661765E+04   -0.1297127806E+00
         8    0.2511563255E+00    0.2526882118E+00    0.4529211073E-02    0.1192006720E+04   -0.1251030555E+00
         9    0.2186514932E+00    0.2289681203E+00    0.4932631009E-02    0.1170047479E+04   -0.1518623980E+00
        10    0.2151500840E+00    0.1826576796E+00    0.5473038452E-02    0.1209378768E+04   -0.1237929216E+00
        11    0.2188755888E+00    0.1902262705E+00    0.5500530681E-02    0.1251052297E+04   -0.1287997924E+00
        12    0.4440869345E+00    0.4329561736E+00    0.2477012920E-02    0.1291895659E+04   -0.1350475035E+00
        13    0.4565628182E+00    0.4681725817E+00    0.2544046251E-02    0.1515871083E+04   -0.1343439998E+00
        14    0.2267002756E+00    0.2015755207E+00    0.4613305780E-02    0.9733618757E+03   -0.1134246595E+00
        15    0.2092739035E+00    0.2070568160E+00    0.4645888300E-02    0.1015035405E+04   -0.1144206400E+00
        16    0.4412176146E+00    0.3895264872E+00    0.2740336837E-02    0.1174642642E+04   -0.1306155891E+00
        17    0.4373163477E+00    0.4316973907E+00    0.2833382453E-02    0.1434779211E+04   -0.1355647979E+00
        18    0.4371113264E+00    0.4250652750E+00    0.2599569217E-02    0.1379702279E+04   -0.1009730807E+00
        19    0.2680617680E+00    0.3060119335E+00    0.3888392631E-02    0.1266163235E+04   -0.1027345963E+00
        20    0.2364462509E+00    0.1878280346E+00    0.5311461052E-02    0.1327375000E+04   -0.5592449512E-01
        21    0.2877592344E+00    0.3261277128E+00    0.3958351436E-02    0.1393235294E+04   -0.1084686592E+00
        22    0.3162345360E+00    0.3110376262E+00    0.3537344485E-02    0.1249301471E+04   -0.5796298100E-01
        23    0.3810698261E+00    0.4016890687E+00    0.2825685253E-02    0.1364277333E+04   -0.9346353775E-01
        24    0.3893930302E+00    0.3953920217E+00    0.2805977972E-02    0.1322139611E+04   -0.9308103532E-01
        25    0.2119213688E+00    0.2125372248E+00    0.4983241383E-02    0.1339625000E+04   -0.4936461586E-01
        26    0.2796253592E+00    0.3411974661E+00    0.3751327164E-02    0.1404044118E+04   -0.1017875340E+00
        27    0.2320546000E+00    0.2805928769E+00    0.4236464473E-02    0.1282916516E+04   -0.9877049053E-01
        28    0.2307039824E+00    0.2093104321E+00    0.5201883821E-02    0.1394000000E+04   -0.5817497820E-01
        29    0.2694453323E+00    0.2937406525E+00    0.4291566234E-02    0.1366951075E+04   -0.1038043209E+00
        30    0.3020090589E+00    0.3079706622E+00    0.3379301692E-02    0.1181016176E+04   -0.5127125061E-01
        31    0.3046928854E+00    0.3255594022E+00    0.3459570605E-02    0.1308088235E+04   -0.5290439764E-01
        32    0.2681246117E+00    0.2719383680E+00    0.3727677662E-02    0.1140138290E+04   -0.4701279022E-01
        33    0.2821058033E+00    0.2828210221E+00    0.3790183407E-02    0.1224172849E+04   -0.4803625581E-01
        34    0.3155324828E+00    0.3161349855E+00    0.3469052219E-02    0.1228272788E+04   -0.6662225119E-01
        35    0.3001533759E+00    0.2993948576E+00    0.3987406515E-02    0.1320388092E+04   -0.8181316783E-01
        36    0.2820478834E+00    0.2849995300E+00    0.4376039811E-02    0.1485125000E+04   -0.4774180056E-01
        37    0.3337535518E+00    0.3057658960E+00    0.4025058831E-02    0.1362061622E+04   -0.8583671618E-01
        38    0.4433412280E+00    0.4325437165E+00    0.2355509305E-02    0.1303326547E+04   -0.1070437167E+00
        39    0.4489842999E+00    0.4683762172E+00    0.2425902390E-02    0.1527301971E+04   -0.1084091733E+00
        40    0.2294035237E+00    0.1949618656E+00    0.5390450195E-02    0.1267216470E+04   -0.1130199187E+00
        41    0.1983230862E+00    0.1618549694E+00    0.6003694157E-02    0.1423875000E+04   -0.7904341034E-01
        42    0.4269733901E+00    0.3915336813E+00    0.2693027081E-02    0.1234815537E+04   -0.1009038547E+00
        43    0.2011678056E+00    0.1711263927E+00    0.4990975908E-02    0.1152000000E+04   -0.3341095290E-01
        44    0.2339656649E+00    0.2012487896E+00    0.4318689813E-02    0.9839962000E+03   -0.5445334599E-01
        45    0.2431243250E+00    0.2056788110E+00    0.4353477871E-02    0.1025669730E+04   -0.5336402114E-01
        46    0.4522062284E+00    0.4191433141E+00    0.2697056972E-02    0.1445842895E+04   -0.7629963323E-01
        47    0.4210826770E+00    0.4030874293E+00    0.2696639087E-02    0.1259028082E+04   -0.1184910872E+00
        48    0.3691071406E+00    0.3677792530E+00    0.2995776641E-02    0.1188831500E+04   -0.1195764922E+00
        49    0.3793562733E+00    0.3613425626E+00    0.2977195478E-02    0.1146693778E+04   -0.1190686559E+00
        50    0.2843223449E+00    0.2374923390E+00    0.4028243751E-02    0.9115984053E+03   -0.1184152334E+00
        51    0.4463194501E+00    0.4215166309E+00    0.2397627099E-02    0.1241156512E+04   -0.1153316546E+00
        52    0.4555457409E+00    0.4582384243E+00    0.2466818604E-02    0.1465131936E+04   -0.1185820046E+00
        53    0.1532933446E+00    0.1977743371E+00    0.5185349888E-02    0.1106021840E+04   -0.1515798126E+00
