     Index       y_measurement           y_fitting        descriptor_1
         1    0.1119034582E+03    0.1037788048E+03    0.3201998874E+03
         2    0.5781486579E+02    0.5506323512E+02    0.2288181221E+03
         3    0.6377679169E+02    0.6479636711E+02    0.2470757508E+03
         4    0.9817976135E+02    0.8831884877E+02    0.2911997529E+03
         5    0.5573694755E+02    0.5697848859E+02    0.2324107978E+03
         6    0.6345732320E+02    0.6660215026E+02    0.2504630796E+03
         7    0.4895849377E+02    0.4607419605E+02    0.2119562797E+03
         8    0.4348442747E+02    0.5421360316E+02    0.2272243633E+03
         9    0.3917125463E+02    0.4084660292E+02    0.2021502425E+03
        10    0.4077056391E+02    0.4356729435E+02    0.2072537769E+03
        11    0.1156620276E+03    0.1078502474E+03    0.3278371913E+03
        12    0.1322564577E+03    0.1287778025E+03    0.3670935717E+03
        13    0.4295367200E+02    0.3238370210E+02    0.1862753421E+03
        14    0.4050309916E+02    0.3526279870E+02    0.1916760165E+03
        15    0.1066234624E+03    0.8980289995E+02    0.2939835696E+03
        16    0.1218090654E+03    0.1134848573E+03    0.3384067197E+03
        17    0.1166603165E+03    0.1115784307E+03    0.3348306018E+03
        18    0.5656963783E+02    0.6696204714E+02    0.2511381823E+03
        19    0.4232796680E+02    0.3467775430E+02    0.1905785770E+03
        20    0.6493284567E+02    0.7635950762E+02    0.2687661508E+03
        21    0.6554370379E+02    0.6155457186E+02    0.2409947181E+03
        22    0.7208525840E+02    0.7127222675E+02    0.2592233145E+03
        23    0.9788397509E+02    0.1028389369E+03    0.3184368619E+03
        24    0.9754851806E+02    0.9921315220E+02    0.3116355332E+03
        25    0.5888624772E+02    0.7009694544E+02    0.2570186953E+03
        26    0.3852234119E+02    0.3724209427E+02    0.1953888238E+03
        27    0.6380085368E+02    0.7948717715E+02    0.2746331039E+03
        28    0.4197241641E+02    0.3869057369E+02    0.1981059142E+03
        29    0.5677301169E+02    0.6582810808E+02    0.2490111138E+03
        30    0.6496802097E+02    0.6660215026E+02    0.2504630796E+03
        31    0.6979480419E+02    0.7620312359E+02    0.2684728021E+03
        32    0.5481318806E+02    0.5509094813E+02    0.2288701068E+03
        33    0.6029149555E+02    0.6109024106E+02    0.2401237159E+03
        34    0.6830351287E+02    0.7162204624E+02    0.2598795138E+03
        35    0.6014871550E+02    0.5854664399E+02    0.2353523791E+03
        36    0.5341138887E+02    0.4762145912E+02    0.2148586707E+03
        37    0.6068008934E+02    0.5713939533E+02    0.2327126303E+03
        38    0.6555221939E+02    0.5984756106E+02    0.2377926687E+03
        39    0.1166313876E+03    0.1120423576E+03    0.3357008462E+03
        40    0.4292238571E+02    0.4512193643E+02    0.2101700096E+03
        41    0.3499053213E+02    0.3508949932E+02    0.1913509376E+03
        42    0.4434460389E+02    0.4781096617E+02    0.2152141523E+03
        43    0.1048738256E+03    0.9596694897E+02    0.3055462319E+03
        44    0.3601177755E+02    0.2739138175E+02    0.1769106349E+03
        45    0.1256431161E+03    0.1193658554E+03    0.3494384288E+03
        46    0.4500912398E+02    0.3526279870E+02    0.1916760165E+03
        47    0.4815536762E+02    0.3813955356E+02    0.1970722982E+03
        48    0.1038482190E+03    0.9375771487E+02    0.3014021007E+03
        49    0.1281946021E+03    0.1174209253E+03    0.3457900850E+03
        50    0.9355975646E+02    0.8586665054E+02    0.2865998641E+03
        51    0.9368174085E+02    0.8210698931E+02    0.2795474067E+03
        52    0.5967295456E+02    0.4359783583E+02    0.2073110673E+03
        53    0.1165733788E+03    0.1054911572E+03    0.3234119567E+03
        54    0.1331123282E+03    0.1266565823E+03    0.3631145388E+03
        55    0.2632643497E+02    0.4071538960E+02    0.2019041096E+03
        56    0.2911030054E+02    0.4769517142E+02    0.2149969419E+03
        57    0.4146923460E+02    0.5130441443E+02    0.2217672414E+03
        58    0.4958492797E+02    0.5499477768E+02    0.2286897081E+03
        59    0.6671768541E+02    0.6262358656E+02    0.2430000000E+03
        60    0.7983276551E+02    0.7059115055E+02    0.2579457364E+03
        61    0.8885745041E+02    0.7890720087E+02    0.2735451713E+03
        62    0.9558693600E+02    0.8758165139E+02    0.2898169014E+03
        63    0.9586478718E+02    0.9205642582E+02    0.2982107843E+03
        64    0.9672791808E+02    0.9662460301E+02    0.3067798742E+03
        65    0.1025991163E+03    0.1060463482E+03    0.3244533965E+03
        66    0.6056238656E+02    0.5974266462E+02    0.2375959016E+03
        67    0.5877006947E+02    0.6570905822E+02    0.2487877974E+03
        68    0.5965694308E+02    0.6872618457E+02    0.2544473911E+03
        69    0.5640091467E+02    0.7176454266E+02    0.2601468118E+03
        70    0.6447432788E+02    0.7790058130E+02    0.2716569316E+03
        71    0.7910835546E+02    0.8410807244E+02    0.2833010836E+03
        72    0.9637614321E+02    0.9669809376E+02    0.3069177298E+03
        73    0.9738927426E+02    0.9987440739E+02    0.3128759306E+03
        74    0.9929422704E+02    0.1030594654E+03    0.3188505343E+03
        75    0.1053096570E+03    0.1094499418E+03    0.3308379343E+03
        76    0.2584017448E+02    0.2867432601E+02    0.1793172107E+03
        77    0.4286544992E+02    0.3643688704E+02    0.1938783979E+03
        78    0.4572791662E+02    0.4048415921E+02    0.2014703624E+03
        79    0.4914067848E+02    0.4464461122E+02    0.2092746322E+03
        80    0.6067555305E+02    0.5331267131E+02    0.2255343750E+03
        81    0.6733571392E+02    0.6245639895E+02    0.2426863857E+03
        82    0.8475483777E+02    0.7209128150E+02    0.2607597159E+03
        83    0.9094232811E+02    0.8223295874E+02    0.2797837030E+03
        84    0.9342154533E+02    0.8749877361E+02    0.2896614374E+03
        85    0.9610191643E+02    0.9289721952E+02    0.2997879641E+03
        86    0.1039844407E+03    0.1040999990E+03    0.3208023908E+03
        87    0.1371480612E+03    0.1481427639E+03    0.4034188034E+03
        88    0.1366336255E+03    0.1445645860E+03    0.3967067764E+03
        89    0.1367350903E+03    0.1427746471E+03    0.3933491686E+03
        90    0.1362592133E+03    0.1409841412E+03    0.3899904973E+03
