     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1129134333E+03    0.1050276246E+03    0.4177305629E+01    0.4484155086E-07    0.1534095976E+02
         2    0.5741510000E+02    0.5511622443E+02    0.3682795564E+01    0.1386172536E-05    0.6378801953E+01
         3    0.6408266667E+02    0.6965900819E+02    0.3824619055E+01    0.1386172536E-05    0.4901136945E+01
         4    0.9851213333E+02    0.9343734997E+02    0.4062624925E+01    0.1386172536E-05    0.1353575680E+02
         5    0.9577526667E+02    0.8875197228E+02    0.4016671334E+01    0.1386172536E-05    0.1354011884E+02
         6    0.6416440000E+02    0.7011981595E+02    0.3829480340E+01    0.1386172536E-05    0.5518204602E+01
         7    0.4909853333E+02    0.4418479418E+02    0.3575788413E+01    0.4484155086E-07    0.6763368780E+01
         8    0.5078230000E+02    0.5370164317E+02    0.3668255107E+01    0.4484155086E-07    0.5176429337E+01
         9    0.4487846667E+02    0.5055551336E+02    0.3641575793E+01    0.8171276545E-02    0.9802253213E+01
        10    0.3941803333E+02    0.3490099014E+02    0.3485773927E+01    0.1010208374E-08    0.8651017188E+01
        11    0.4091123333E+02    0.3939076507E+02    0.3528821673E+01    0.1010208374E-08    0.6862693289E+01
        12    0.1155721667E+03    0.1067626547E+03    0.4195614171E+01    0.1010208374E-08    0.1767314620E+02
        13    0.1317270667E+03    0.1312113941E+03    0.4435342023E+01    0.1010208374E-08    0.1753783522E+02
        14    0.4379320000E+02    0.3045255655E+02    0.3440116619E+01    0.1010208374E-08    0.4991395524E+01
        15    0.4094110000E+02    0.3551396132E+02    0.3488919964E+01    0.1010208374E-08    0.3471997385E+01
        16    0.1067330000E+03    0.9003336049E+02    0.4027170895E+01    0.8171276545E-02    0.6876923649E+01
        17    0.1185663333E+03    0.1149832331E+03    0.4270003103E+01    0.4484155086E-07    0.6394918125E+01
        18    0.5631520000E+02    0.6642341591E+02    0.3793815073E+01    0.1386172536E-05    0.6585117318E+01
        19    0.4281686667E+02    0.3123974075E+02    0.3452603935E+01    0.0000000000E+00    0.1360370738E+02
        20    0.6653600000E+02    0.7957740717E+02    0.3922440559E+01    0.1386172536E-05    0.5873243694E+01
        21    0.6544593333E+02    0.6499808179E+02    0.3778011513E+01    0.1386172536E-05    0.3290516990E+01
        22    0.7081320000E+02    0.7911681488E+02    0.3915952998E+01    0.1386172536E-05    0.2313815084E+01
        23    0.9909350000E+02    0.1076673106E+03    0.4197052092E+01    0.1386172536E-05    0.4237704621E+01
        24    0.9879613333E+02    0.1031553047E+03    0.4152796538E+01    0.1386172536E-05    0.4237620263E+01
        25    0.5754726667E+02    0.7095982761E+02    0.3837236290E+01    0.1386172536E-05    0.4645083897E+01
        26    0.3968340000E+02    0.3583885473E+02    0.3495221536E+01    0.0000000000E+00    0.9100340662E+01
        27    0.4755836667E+02    0.5960559427E+02    0.3726482748E+01    0.4484155086E-07    0.5753547789E+01
        28    0.4298803333E+02    0.3621249464E+02    0.3500342148E+01    0.0000000000E+00    0.1173085911E+02
        29    0.5702396667E+02    0.6808276773E+02    0.3809244600E+01    0.4484155086E-07    0.5056874477E+01
        30    0.6448746667E+02    0.7027537166E+02    0.3829480340E+01    0.1386172536E-05    0.2761302868E+01
        31    0.6892443333E+02    0.8387696332E+02    0.3962433746E+01    0.1386172536E-05    0.1936824594E+01
        32    0.5462010000E+02    0.5845652277E+02    0.3713517400E+01    0.4484155086E-07    0.2691173662E+01
        33    0.6024150000E+02    0.6754773452E+02    0.3802216104E+01    0.4484155086E-07    0.1839333254E+01
        34    0.6916680000E+02    0.7642077057E+02    0.3889999121E+01    0.8171276545E-02    0.2740917213E+00
        35    0.5625880000E+02    0.4937439480E+02    0.3623694798E+01    0.0000000000E+00    0.1351251182E+01
        36    0.6976280000E+02    0.6499105281E+02    0.3775738491E+01    0.1010208374E-08   -0.6915700416E+00
        37    0.6109540000E+02    0.6080634149E+02    0.3735691051E+01    0.1010208374E-08    0.1111432500E+01
        38    0.6641613333E+02    0.6489508849E+02    0.3775520208E+01    0.1010208374E-08    0.6147794994E+00
        39    0.1171394000E+03    0.1122416870E+03    0.4244798141E+01    0.1010208374E-08    0.9439925082E+01
        40    0.1298107667E+03    0.1363973579E+03    0.4481529373E+01    0.1010208374E-08    0.9084007119E+01
        41    0.4263683333E+02    0.3963080411E+02    0.3534565791E+01    0.1010208374E-08    0.1298763187E+02
        42    0.3551316667E+02    0.2739686258E+02    0.3422989633E+01    0.0000000000E+00    0.2820021875E+02
        43    0.4331223333E+02    0.4395178910E+02    0.3576048791E+01    0.1010208374E-08    0.1136339631E+02
        44    0.1050881333E+03    0.9574429406E+02    0.4082200278E+01    0.8171276545E-02    0.5095897098E+01
        45    0.3710063333E+02    0.2434581403E+02    0.3383178433E+01    0.0000000000E+00    0.1033826948E+02
        46    0.1270568667E+03    0.1241361960E+03    0.4360447271E+01    0.8171276545E-02    0.4677027856E+01
        47    0.4623996667E+02    0.3549512982E+02    0.3488919964E+01    0.1010208374E-08    0.3805746628E+01
        48    0.4979963333E+02    0.4046344014E+02    0.3536971699E+01    0.1010208374E-08    0.2578158739E+01
        49    0.1048403333E+03    0.9525679136E+02    0.4076857985E+01    0.8171276545E-02    0.4082801440E+01
        50    0.1283589667E+03    0.1243450477E+03    0.4361570780E+01    0.8171276545E-02    0.3005650584E+01
        51    0.1119227000E+03    0.1044714604E+03    0.4170481742E+01    0.4484155086E-07    0.1286763121E+02
        52    0.9410970000E+02    0.9242833201E+02    0.4050847785E+01    0.1386172536E-05    0.1013821546E+02
        53    0.9391083333E+02    0.8738411438E+02    0.4001502608E+01    0.1386172536E-05    0.1037396305E+02
        54    0.5990580000E+02    0.4616609554E+02    0.3595959999E+01    0.8171276545E-02    0.5171711849E+01
        55    0.1167444000E+03    0.1062425354E+03    0.4190398522E+01    0.1010208374E-08    0.1746694692E+02
        56    0.1322718667E+03    0.1313883115E+03    0.4435745624E+01    0.1010208374E-08    0.1513161435E+02
        57    0.1511233333E+02    0.1324341685E+02    0.3471521061E+01    0.1000000000E+01    0.8703088095E+01
        58    0.1506720000E+02    0.2185006038E+02    0.3555826753E+01    0.1000000000E+01    0.8501414286E+01
