,train,test
0,0.8434220557701314,0.8813221502053428
1,0.8626618968959067,0.7948385345570548
2,0.853937298007884,0.8328914600429601
3,0.8377686685635265,0.8920511018890158
4,0.8542785282417704,0.8294921628434753
