     Index       y_measurement           y_fitting        descriptor_1
         1    0.2935234994E+03    0.2741510512E+03    0.3201998874E+03
         2    0.1746566799E+03    0.1746322810E+03    0.2470757508E+03
         3    0.2635678493E+03    0.2439610855E+03    0.2980169849E+03
         4    0.1533371356E+03    0.1546739177E+03    0.2324107978E+03
         5    0.1354613601E+03    0.1268362080E+03    0.2119562797E+03
         6    0.1415692716E+03    0.1421882671E+03    0.2232366248E+03
         7    0.1215912466E+03    0.1476154058E+03    0.2272243633E+03
         8    0.1096500264E+03    0.1134906178E+03    0.2021502425E+03
         9    0.1139947988E+03    0.1204363061E+03    0.2072537769E+03
        10    0.3022450560E+03    0.2845450897E+03    0.3278371913E+03
        11    0.3443617784E+03    0.3379713164E+03    0.3670935717E+03
        12    0.1198075480E+03    0.9188556862E+02    0.1862753421E+03
        13    0.1135857840E+03    0.9923565163E+02    0.1916760165E+03
        14    0.2788580290E+03    0.2384717826E+03    0.2939835696E+03
        15    0.3189353197E+03    0.2989297582E+03    0.3384067197E+03
        16    0.3054724589E+03    0.2940628173E+03    0.3348306018E+03
        17    0.1177067906E+03    0.9774208419E+02    0.1905785770E+03
        18    0.1777489072E+03    0.2041519722E+03    0.2687661508E+03
        19    0.1784743125E+03    0.1663562599E+03    0.2409947181E+03
        20    0.1956337281E+03    0.1911645870E+03    0.2592233145E+03
        21    0.2605553334E+03    0.2717516501E+03    0.3184368619E+03
        22    0.2590247442E+03    0.2624953375E+03    0.3116355332E+03
        23    0.1618420223E+03    0.1881641961E+03    0.2570186953E+03
        24    0.1079419546E+03    0.1042886209E+03    0.1953888238E+03
        25    0.1750833160E+03    0.2121366403E+03    0.2746331039E+03
        26    0.1299731940E+03    0.1624521632E+03    0.2381260763E+03
        27    0.1169255214E+03    0.1079864628E+03    0.1981059142E+03
        28    0.1562825046E+03    0.1772662259E+03    0.2490111138E+03
        29    0.1770777058E+03    0.1792422882E+03    0.2504630796E+03
        30    0.1900791570E+03    0.2037527374E+03    0.2684728021E+03
        31    0.1653278390E+03    0.1651708638E+03    0.2401237159E+03
        32    0.1854096194E+03    0.1920576457E+03    0.2598795138E+03
        33    0.1640343275E+03    0.1586772819E+03    0.2353523791E+03
        34    0.1858012828E+03    0.1655160783E+03    0.2403773717E+03
        35    0.1653253369E+03    0.1550846986E+03    0.2327126303E+03
        36    0.1777252035E+03    0.1619984099E+03    0.2377926687E+03
        37    0.3048441671E+03    0.2952471820E+03    0.3357008462E+03
        38    0.3431197118E+03    0.3486313408E+03    0.3749263160E+03
        39    0.9846246946E+02    0.9879323338E+02    0.1913509376E+03
        40    0.1234999985E+03    0.1312700309E+03    0.2152141523E+03
        41    0.2754221649E+03    0.2542080632E+03    0.3055462319E+03
        42    0.1012461757E+03    0.7914060933E+02    0.1769106349E+03
        43    0.3280589644E+03    0.3139434346E+03    0.3494384288E+03
        44    0.1252586322E+03    0.9923565163E+02    0.1916760165E+03
        45    0.1336360451E+03    0.1065797564E+03    0.1970722982E+03
        46    0.2730061052E+03    0.2485680809E+03    0.3014021007E+03
        47    0.3342069804E+03    0.3089781973E+03    0.3457900850E+03
        48    0.2925690386E+03    0.2632008936E+03    0.3121539598E+03
        49    0.1635212792E+03    0.1205142759E+03    0.2073110673E+03
        50    0.3044292394E+03    0.2785225378E+03    0.3234119567E+03
        51    0.3466922574E+03    0.3325560256E+03    0.3631145388E+03
        52    0.7539411855E+02    0.1131556416E+03    0.2019041096E+03
        53    0.8308542094E+02    0.1309744170E+03    0.2149969419E+03
        54    0.1161810959E+03    0.1401885002E+03    0.2217672414E+03
        55    0.1374857342E+03    0.1496096764E+03    0.2286897081E+03
