     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3896195292E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2792953353E+00    0.1633032861E+02
         3    0.2863966357E+00    0.2807732223E+00    0.1632181046E+02
         4    0.4041564535E+00    0.3536805632E+00    0.1590159182E+02
         5    0.4080844591E+00    0.3531433144E+00    0.1590468838E+02
         6    0.2872237083E+00    0.2788590922E+00    0.1633284300E+02
         7    0.2527832565E+00    0.2372045361E+00    0.1657292885E+02
         8    0.2511563255E+00    0.2382341826E+00    0.1656699424E+02
         9    0.2186514932E+00    0.2347397718E+00    0.1658713510E+02
        10    0.2151500840E+00    0.1910288272E+00    0.1683907343E+02
        11    0.2188755888E+00    0.1916278189E+00    0.1683562100E+02
        12    0.4440869345E+00    0.4231314461E+00    0.1550129529E+02
        13    0.4565628182E+00    0.4256093373E+00    0.1548701338E+02
        14    0.2267002756E+00    0.2011776080E+00    0.1678057854E+02
        15    0.2092739035E+00    0.2016237284E+00    0.1677800722E+02
        16    0.4412176146E+00    0.3897338110E+00    0.1569379043E+02
        17    0.4371113264E+00    0.4199563056E+00    0.1551959596E+02
        18    0.2680617680E+00    0.3073839188E+00    0.1616843344E+02
        19    0.2364462509E+00    0.1797221202E+00    0.1690424230E+02
        20    0.2877592344E+00    0.3091727031E+00    0.1615812336E+02
        21    0.3052002036E+00    0.3102555008E+00    0.1615188240E+02
        22    0.3162345360E+00    0.3117769100E+00    0.1614311340E+02
        23    0.3810698261E+00    0.4000910868E+00    0.1563409383E+02
        24    0.3893930302E+00    0.3995326487E+00    0.1563731252E+02
        25    0.2746515510E+00    0.3234739488E+00    0.1607569476E+02
        26    0.2119213688E+00    0.1962479891E+00    0.1680899156E+02
        27    0.2320546000E+00    0.2833698161E+00    0.1630684438E+02
        28    0.2307039824E+00    0.1958428786E+00    0.1681132651E+02
        29    0.2694453323E+00    0.2846243826E+00    0.1629961339E+02
        30    0.3020090589E+00    0.3243422746E+00    0.1607068996E+02
        31    0.3046928854E+00    0.3259745701E+00    0.1606128184E+02
        32    0.2681246117E+00    0.2846436566E+00    0.1629950230E+02
        33    0.2821058033E+00    0.2857174445E+00    0.1629331327E+02
