     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4311771491E+00    0.4237848447E+00    0.1144857904E+02    0.2174422852E+01    0.7394068139E+02
         2    0.2780862305E+00    0.2847446297E+00    0.1184593486E+02    0.3130691640E+01    0.5357470163E+02
         3    0.2863966357E+00    0.2915361048E+00    0.1183975584E+02    0.2920212076E+01    0.3440691973E+02
         4    0.4041564535E+00    0.3799895584E+00    0.1158049796E+02    0.2379580694E+01    0.6240381806E+02
         5    0.4080844591E+00    0.3787860644E+00    0.1158275306E+02    0.2416607240E+01    0.5814261329E+02
         6    0.2872237083E+00    0.2899914297E+00    0.1184775879E+02    0.2869843926E+01    0.3563897639E+02
         7    0.2527832565E+00    0.2410234564E+00    0.1199399542E+02    0.3044695603E+01    0.5400080434E+02
         8    0.2511563255E+00    0.2461611740E+00    0.1198970048E+02    0.2880745293E+01    0.3893318797E+02
         9    0.2186514932E+00    0.2348435812E+00    0.1200427661E+02    0.3251262457E+01    0.3394742190E+02
        10    0.2151500840E+00    0.1956375908E+00    0.1215508495E+02    0.2873469583E+01    0.3918946132E+02
        11    0.2188755888E+00    0.1983566297E+00    0.1215259286E+02    0.2755059285E+01    0.4591057774E+02
        12    0.4440869345E+00    0.4641291593E+00    0.1132427813E+02    0.2048785493E+01    0.7668580466E+02
        13    0.4565628182E+00    0.4687930302E+00    0.1131384466E+02    0.1905206863E+01    0.1045869636E+03
        14    0.2267002756E+00    0.2016031191E+00    0.1211286111E+02    0.3118169201E+01    0.8926146976E+02
        15    0.2092739035E+00    0.2065217470E+00    0.1211100503E+02    0.3006707083E+01    0.4070656684E+02
        16    0.4412176146E+00    0.4036312140E+00    0.1144809854E+02    0.3320620659E+01    0.3882048045E+02
        17    0.4371113264E+00    0.4463256889E+00    0.1132102947E+02    0.3124329117E+01    0.3824059314E+02
        18    0.2680617680E+00    0.3118603271E+00    0.1172849695E+02    0.3721956466E+01    0.0000000000E+00
        19    0.2364462509E+00    0.1946336640E+00    0.1216703996E+02    0.2405525224E+01    0.1766823019E+03
        20    0.2877592344E+00    0.3175492158E+00    0.1172101807E+02    0.3464501278E+01    0.3329376772E+02
        21    0.3052002036E+00    0.2997527564E+00    0.1171649092E+02    0.4457244419E+01    0.3787318780E+02
        22    0.3162345360E+00    0.3076128813E+00    0.1171012993E+02    0.4178538115E+01    0.2507143442E+02
        23    0.3810698261E+00    0.4177939232E+00    0.1138568980E+02    0.3587620313E+01    0.3548976873E+02
        24    0.3893930302E+00    0.4162135484E+00    0.1138803384E+02    0.3638059868E+01    0.3326904022E+02
        25    0.2746515510E+00    0.3290518271E+00    0.1166122480E+02    0.3900448002E+01    0.0000000000E+00
        26    0.2119213688E+00    0.2135549231E+00    0.1209848205E+02    0.2504875112E+01    0.1805449592E+03
        27    0.2320546000E+00    0.2879595468E+00    0.1180142740E+02    0.3803839935E+01    0.0000000000E+00
        28    0.2307039824E+00    0.2141669616E+00    0.1210016266E+02    0.2487109000E+01    0.1633269057E+03
        29    0.2694453323E+00    0.2919403732E+00    0.1179619426E+02    0.3595192012E+01    0.3520675491E+02
        30    0.3020090589E+00    0.3153395708E+00    0.1165759434E+02    0.4594328419E+01    0.3417587218E+02
        31    0.3046928854E+00    0.3231837374E+00    0.1165076974E+02    0.4308948130E+01    0.2761876051E+02
        32    0.2681246117E+00    0.2741434776E+00    0.1179611386E+02    0.4512405694E+01    0.4158208350E+02
        33    0.2821058033E+00    0.2802289670E+00    0.1179163481E+02    0.4291068605E+01    0.3100725473E+02
