     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4074288236E+00    0.1297077597E-01    0.2760160682E+00
         2    0.2780862305E+00    0.2759464138E+00    0.1433426011E-01    0.4408439050E+00
         3    0.2863966357E+00    0.2934266130E+00    0.1432467683E-01    0.3417433934E+00
         4    0.4041564535E+00    0.3718085837E+00    0.1342369007E-01    0.2831171544E+00
         5    0.4080844591E+00    0.3672774947E+00    0.1342768898E-01    0.3081242398E+00
         6    0.2872237083E+00    0.2934201550E+00    0.1435787320E-01    0.3268572351E+00
         7    0.2511563255E+00    0.2461030771E+00    0.1488285628E-01    0.3707535585E+00
         8    0.2186514932E+00    0.2388773070E+00    0.1498073009E-01    0.3694976713E+00
         9    0.2151500840E+00    0.1902523221E+00    0.1558170697E-01    0.3869661281E+00
        10    0.2188755888E+00    0.1964142627E+00    0.1554126937E-01    0.3686933280E+00
        11    0.4440869345E+00    0.4347759641E+00    0.1251444786E-01    0.3193916500E+00
        12    0.4565628182E+00    0.4478070255E+00    0.1256619003E-01    0.2190406596E+00
        13    0.2267002756E+00    0.1878066703E+00    0.1532670225E-01    0.5160786038E+00
        14    0.2092739035E+00    0.1936599826E+00    0.1532517446E-01    0.4821385796E+00
        15    0.4412176146E+00    0.3898684486E+00    0.1290401388E-01    0.4099140909E+00
        16    0.4371113264E+00    0.4200250444E+00    0.1264250676E-01    0.3490823061E+00
        17    0.2680617680E+00    0.3068255039E+00    0.1403964406E-01    0.3906230568E+00
        18    0.2364462509E+00    0.1934433478E+00    0.1563500803E-01    0.3441257429E+00
        19    0.2877592344E+00    0.3197164884E+00    0.1401340756E-01    0.3261582353E+00
        20    0.3162345360E+00    0.3098799331E+00    0.1392599599E-01    0.4236474254E+00
        21    0.3810698261E+00    0.3991516461E+00    0.1291579723E-01    0.3496992367E+00
        22    0.3893930302E+00    0.3960066932E+00    0.1290461279E-01    0.3733323533E+00
        23    0.2119213688E+00    0.2154943693E+00    0.1539056107E-01    0.3235748461E+00
