     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.1129134333E+03    0.1018474461E+03    0.2393887565E+00    0.4484155086E-07
         2    0.5741510000E+02    0.5544424664E+02    0.2715328566E+00    0.1386172536E-05
         3    0.6408266667E+02    0.6997970794E+02    0.2614639486E+00    0.1386172536E-05
         4    0.9851213333E+02    0.9209227691E+02    0.2461462770E+00    0.1386172536E-05
         5    0.9577526667E+02    0.8802697440E+02    0.2489623663E+00    0.1386172536E-05
         6    0.5629570000E+02    0.5632322581E+02    0.2709239760E+00    0.1386172536E-05
         7    0.6416440000E+02    0.7045885577E+02    0.2611320365E+00    0.1386172536E-05
         8    0.5078230000E+02    0.5389049636E+02    0.2726091755E+00    0.4484155086E-07
         9    0.4487846667E+02    0.5087235870E+02    0.2746063948E+00    0.8171276545E-02
        10    0.3941803333E+02    0.3328866817E+02    0.2868803373E+00    0.1010208374E-08
        11    0.4091123333E+02    0.3834072156E+02    0.2833807125E+00    0.1010208374E-08
        12    0.1155721667E+03    0.1033554713E+03    0.2383441278E+00    0.1010208374E-08
        13    0.1317270667E+03    0.1219524452E+03    0.2254617558E+00    0.1010208374E-08
        14    0.4379320000E+02    0.2779219169E+02    0.2906878199E+00    0.1010208374E-08
        15    0.4094110000E+02    0.3366210749E+02    0.2866216509E+00    0.1010208374E-08
        16    0.1067330000E+03    0.8882906695E+02    0.2483132765E+00    0.8171276545E-02
        17    0.1236949333E+03    0.1127873685E+03    0.2317170413E+00    0.8171276545E-02
        18    0.1185663333E+03    0.1093496679E+03    0.2341918673E+00    0.4484155086E-07
        19    0.5631520000E+02    0.6691500084E+02    0.2635869121E+00    0.1386172536E-05
        20    0.4281686667E+02    0.2930992572E+02    0.2896364653E+00    0.0000000000E+00
        21    0.6653600000E+02    0.7939288506E+02    0.2549433152E+00    0.1386172536E-05
        22    0.7081320000E+02    0.7878315998E+02    0.2553656799E+00    0.1386172536E-05
        23    0.9909350000E+02    0.1034733288E+03    0.2382624705E+00    0.1386172536E-05
        24    0.9879613333E+02    0.9980786266E+02    0.2408015878E+00    0.1386172536E-05
        25    0.3968340000E+02    0.3440809169E+02    0.2861048977E+00    0.0000000000E+00
        26    0.6419260000E+02    0.8327524985E+02    0.2522539493E+00    0.1386172536E-05
        27    0.4755836667E+02    0.6003967341E+02    0.2683495585E+00    0.4484155086E-07
        28    0.4298803333E+02    0.3501229501E+02    0.2856863580E+00    0.0000000000E+00
        29    0.5702396667E+02    0.6845631191E+02    0.2625192407E+00    0.4484155086E-07
        30    0.6448746667E+02    0.7045885577E+02    0.2611320365E+00    0.1386172536E-05
        31    0.6892443333E+02    0.8310750225E+02    0.2523701503E+00    0.1386172536E-05
        32    0.5462010000E+02    0.5868714627E+02    0.2692864721E+00    0.4484155086E-07
        33    0.6024150000E+02    0.6775577149E+02    0.2630045144E+00    0.4484155086E-07
        34    0.6916680000E+02    0.7618864307E+02    0.2570694668E+00    0.8171276545E-02
        35    0.6074053333E+02    0.6110664954E+02    0.2676104504E+00    0.1010208374E-08
        36    0.5625880000E+02    0.4905118654E+02    0.2759614305E+00    0.0000000000E+00
        37    0.6976280000E+02    0.6509329095E+02    0.2648488507E+00    0.1010208374E-08
        38    0.1171394000E+03    0.1073422070E+03    0.2355824628E+00    0.1010208374E-08
        39    0.1298107667E+03    0.1253068551E+03    0.2231381113E+00    0.1010208374E-08
        40    0.4263683333E+02    0.3900554144E+02    0.2829201829E+00    0.1010208374E-08
        41    0.3551316667E+02    0.2569253330E+02    0.2921422813E+00    0.0000000000E+00
        42    0.1050881333E+03    0.9366128713E+02    0.2449659331E+00    0.8171276545E-02
        43    0.3710063333E+02    0.2072979679E+02    0.2955800351E+00    0.0000000000E+00
        44    0.4623996667E+02    0.3366210749E+02    0.2866216509E+00    0.1010208374E-08
        45    0.4979963333E+02    0.3928335780E+02    0.2827277358E+00    0.1010208374E-08
        46    0.1283589667E+03    0.1163124115E+03    0.2292751970E+00    0.8171276545E-02
        47    0.1119227000E+03    0.1012819940E+03    0.2397804527E+00    0.4484155086E-07
        48    0.9410970000E+02    0.9105919778E+02    0.2468619047E+00    0.1386172536E-05
        49    0.9391083333E+02    0.8666456958E+02    0.2499061223E+00    0.1386172536E-05
        50    0.5990580000E+02    0.4584363848E+02    0.2780898564E+00    0.8171276545E-02
        51    0.1167444000E+03    0.1029272149E+03    0.2386407867E+00    0.1010208374E-08
        52    0.1322718667E+03    0.1219820598E+03    0.2254412414E+00    0.1010208374E-08
        53    0.1506720000E+02    0.2493174646E+02    0.2812285495E+00    0.1000000000E+01
        54    0.2607280000E+02    0.2972051476E+02    0.2779113058E+00    0.1000000000E+01
        55    0.3288510000E+02    0.3441892894E+02    0.2746566516E+00    0.1000000000E+01
        56    0.5040940000E+02    0.4355473433E+02    0.2683281573E+00    0.1000000000E+01
        57    0.6252836667E+02    0.5235832856E+02    0.2622297901E+00    0.1000000000E+01
        58    0.7457800000E+02    0.6903882288E+02    0.2506749891E+00    0.1000000000E+01
        59    0.7547360000E+02    0.7302763676E+02    0.2479118845E+00    0.1000000000E+01
        60    0.7601236667E+02    0.7694767804E+02    0.2451964196E+00    0.1000000000E+01
        61    0.7978300000E+02    0.8458843629E+02    0.2399035644E+00    0.1000000000E+01
        62    0.5943460000E+02    0.4705199712E+02    0.2659055567E+00    0.1000000000E+01
        63    0.5415630000E+02    0.5304667347E+02    0.2617529644E+00    0.1000000000E+01
        64    0.5238350000E+02    0.5593903871E+02    0.2597493844E+00    0.1000000000E+01
        65    0.5043943333E+02    0.6421602348E+02    0.2540158066E+00    0.1000000000E+01
        66    0.6211446667E+02    0.6941568411E+02    0.2504139323E+00    0.1000000000E+01
        67    0.7535336667E+02    0.7437357777E+02    0.2469795332E+00    0.1000000000E+01
        68    0.7547280000E+02    0.7909969331E+02    0.2437056899E+00    0.1000000000E+01
        69    0.7631323333E+02    0.8137871553E+02    0.2421269808E+00    0.1000000000E+01
        70    0.7808313333E+02    0.8360314662E+02    0.2405860877E+00    0.1000000000E+01
        71    0.8207633333E+02    0.8789223795E+02    0.2376149769E+00    0.1000000000E+01
        72    0.1068950000E+02    0.6921769744E+01    0.2937043007E+00    0.1000000000E+01
        73    0.2761040000E+02    0.1829470383E+02    0.2858261175E+00    0.1000000000E+01
        74    0.2953980000E+02    0.2376858928E+02    0.2820342840E+00    0.1000000000E+01
        75    0.3218210000E+02    0.2910742869E+02    0.2783359987E+00    0.1000000000E+01
        76    0.4136713333E+02    0.3939864404E+02    0.2712071365E+00    0.1000000000E+01
        77    0.4472750000E+02    0.4920364543E+02    0.2644150812E+00    0.1000000000E+01
        78    0.6125163333E+02    0.5855468588E+02    0.2579374907E+00    0.1000000000E+01
        79    0.6651516667E+02    0.6748129247E+02    0.2517539112E+00    0.1000000000E+01
        80    0.6935780000E+02    0.7179398390E+02    0.2487664523E+00    0.1000000000E+01
        81    0.7244110000E+02    0.7601054422E+02    0.2458455847E+00    0.1000000000E+01
        82    0.7973906667E+02    0.8416731765E+02    0.2401952789E+00    0.1000000000E+01
        83    0.1244658000E+03    0.1345191674E+03    0.2167566197E+00    0.0000000000E+00
        84    0.1227551333E+03    0.1319331028E+03    0.2185480211E+00    0.0000000000E+00
        85    0.1222562000E+03    0.1306145203E+03    0.2194614208E+00    0.0000000000E+00
