     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.3115032551E+00    0.3205259054E+00    0.3560831862E+00    0.1412777119E+03   -0.1591200716E-01
         2    0.3692808565E+00    0.3645380083E+00    0.3932029920E+00    0.1409769336E+03   -0.1329446251E-01
         3    0.3219133907E+00    0.3363985829E+00    0.3686891986E+00    0.1412473173E+03   -0.1760363079E-01
         4    0.3755429960E+00    0.3731949752E+00    0.3954529588E+00    0.1362138897E+03   -0.6012523368E-02
         5    0.3834306331E+00    0.3920515484E+00    0.4098214505E+00    0.1351929828E+03   -0.5291840119E-02
         6    0.3841229241E+00    0.3859492344E+00    0.4088596697E+00    0.1391834889E+03   -0.1149767155E-01
         7    0.3981010400E+00    0.3961439637E+00    0.4120487731E+00    0.1382003230E+03   -0.2249686737E-01
         8    0.3996236202E+00    0.4131463302E+00    0.4287656311E+00    0.1359953013E+03   -0.5000765517E-02
         9    0.3980037053E+00    0.4090207797E+00    0.4275652203E+00    0.1386225567E+03   -0.1047886247E-01
        10    0.3065872278E+00    0.3094509978E+00    0.3434995371E+00    0.1386003991E+03   -0.1344673656E-01
        11    0.3018713204E+00    0.2998643125E+00    0.3446019812E+00    0.1449738838E+03   -0.1604860461E-01
        12    0.3946135729E+00    0.4088429316E+00    0.4202835511E+00    0.1327630524E+03   -0.4503279946E-02
        13    0.4021863310E+00    0.4063315484E+00    0.4201772619E+00    0.1350796787E+03   -0.9295478223E-02
        14    0.3076766726E+00    0.3215207506E+00    0.3542355168E+00    0.1379350825E+03   -0.8441139516E-02
        15    0.3091608525E+00    0.3123394845E+00    0.3554421175E+00    0.1466039248E+03   -0.2221905457E-01
        16    0.3092389430E+00    0.3170752524E+00    0.3432045506E+00    0.1356195009E+03   -0.1922542578E-01
        17    0.3904139452E+00    0.4101827410E+00    0.4253711637E+00    0.1351249851E+03   -0.3716773004E-02
        18    0.3687133635E+00    0.3523936078E+00    0.3808012129E+00    0.1412780069E+03   -0.2131341984E-01
        19    0.3614909000E+00    0.3639916784E+00    0.3773858567E+00    0.1307735241E+03   -0.1146659365E-01
        20    0.3569607189E+00    0.3578565797E+00    0.3780743499E+00    0.1354882924E+03   -0.1608894397E-01
        21    0.3309396823E+00    0.3261703640E+00    0.3487721746E+00    0.1348080932E+03   -0.2139543940E-01
        22    0.3276713441E+00    0.3281457203E+00    0.3485418968E+00    0.1336276283E+03   -0.2147556097E-01
        23    0.3741920109E+00    0.3541435929E+00    0.3742278757E+00    0.1357588407E+03   -0.1951656014E-01
        24    0.4010305618E+00    0.4003775991E+00    0.4163612838E+00    0.1346402234E+03   -0.3937060893E-02
        25    0.3721079413E+00    0.3454905918E+00    0.3737546449E+00    0.1404610755E+03   -0.2134631044E-01
        26    0.3923032117E+00    0.3704380743E+00    0.3882960749E+00    0.1356454475E+03   -0.1758866950E-01
        27    0.3928852735E+00    0.4003620373E+00    0.4174889664E+00    0.1353843592E+03   -0.4011051722E-02
        28    0.3763802550E+00    0.3635871035E+00    0.3875157542E+00    0.1391221028E+03   -0.1909478443E-01
        29    0.3628066791E+00    0.3575816596E+00    0.3716464133E+00    0.1307132334E+03   -0.1234416450E-01
        30    0.3616999086E+00    0.3513710128E+00    0.3722123933E+00    0.1352661781E+03   -0.1640037746E-01
        31    0.3710709739E+00    0.3694511690E+00    0.3848375466E+00    0.1332695803E+03   -0.1441686455E-01
        32    0.3572480509E+00    0.3598235840E+00    0.3663456971E+00    0.1302127359E+03   -0.3097492819E-01
        33    0.3635729881E+00    0.3638293444E+00    0.3798942340E+00    0.1337466388E+03   -0.1734552004E-01
        34    0.3498298330E+00    0.3601948250E+00    0.3797578682E+00    0.1355659987E+03   -0.1722008767E-01
        35    0.3622700519E+00    0.3694501849E+00    0.3791366378E+00    0.1291167640E+03   -0.1206196963E-01
        36    0.3556002005E+00    0.3664714212E+00    0.3791620374E+00    0.1310198082E+03   -0.1344226745E-01
        37    0.3068701886E+00    0.3118337116E+00    0.3369991992E+00    0.1340524627E+03   -0.1741619927E-01
        38    0.3047319468E+00    0.3030401748E+00    0.3386863096E+00    0.1397460343E+03   -0.1713317888E-01
        39    0.4069873114E+00    0.4195785991E+00    0.4363273731E+00    0.1370999346E+03   -0.3635005041E-02
        40    0.3925031194E+00    0.4003983952E+00    0.4190032684E+00    0.1391744553E+03   -0.1700864315E-01
        41    0.3131120344E+00    0.3229406739E+00    0.3489268657E+00    0.1374837334E+03   -0.2532024082E-01
        42    0.4057369914E+00    0.4179446122E+00    0.4290273906E+00    0.1332447975E+03   -0.3334244093E-02
        43    0.3055190544E+00    0.3112563034E+00    0.3499219047E+00    0.1457931216E+03   -0.3198331546E-01
        44    0.3914804504E+00    0.4063217563E+00    0.4107702740E+00    0.1289178324E+03   -0.8547326417E-02
        45    0.3875508766E+00    0.4039905849E+00    0.4109454457E+00    0.1310862788E+03   -0.1227925408E-01
        46    0.3144476998E+00    0.3246631030E+00    0.3472244099E+00    0.1332859240E+03   -0.1528588044E-01
        47    0.3035142463E+00    0.3162325668E+00    0.3492333304E+00    0.1411068905E+03   -0.2467281459E-01
        48    0.3153730631E+00    0.3249682793E+00    0.3534938302E+00    0.1363263422E+03   -0.1163643508E-01
        49    0.3701456579E+00    0.3958460417E+00    0.4026779787E+00    0.1306464631E+03   -0.1457833202E-01
        50    0.3057408244E+00    0.3137843325E+00    0.3418109498E+00    0.1344083689E+03   -0.9749327477E-02
        51    0.3022545026E+00    0.3063517699E+00    0.3437613544E+00    0.1401958565E+03   -0.1243802645E-01
        52    0.4319090039E+00    0.4234431089E+00    0.4324649964E+00    0.1359613014E+03   -0.1909877935E-01
        53    0.4270794082E+00    0.4064008012E+00    0.4194082481E+00    0.1366963873E+03   -0.1909877935E-01
        54    0.4008107104E+00    0.3981091320E+00    0.4130712010E+00    0.1370639303E+03   -0.1909877935E-01
        55    0.3863661790E+00    0.3899646390E+00    0.4068568582E+00    0.1374314733E+03   -0.1909877935E-01
        56    0.3567211668E+00    0.3741007101E+00    0.3947825529E+00    0.1381665592E+03   -0.1909877935E-01
        57    0.3390427691E+00    0.3587775733E+00    0.3831591192E+00    0.1389016452E+03   -0.1909877935E-01
        58    0.3291813919E+00    0.3439660380E+00    0.3719622199E+00    0.1396367311E+03   -0.1909877935E-01
        59    0.3243536271E+00    0.3296389663E+00    0.3611692298E+00    0.1403718171E+03   -0.1909877935E-01
        60    0.3252255627E+00    0.3226491412E+00    0.3559175616E+00    0.1407393601E+03   -0.1909877935E-01
        61    0.3239659235E+00    0.3023388842E+00    0.3407121631E+00    0.1418419890E+03   -0.1909877935E-01
        62    0.3674602020E+00    0.3778839578E+00    0.3740449943E+00    0.1276782326E+03   -0.4085589006E-01
        63    0.3733715764E+00    0.3703558936E+00    0.3688308844E+00    0.1283561263E+03   -0.4085589006E-01
        64    0.3728675248E+00    0.3666338429E+00    0.3662726853E+00    0.1287039152E+03   -0.4085589006E-01
        65    0.3805400206E+00    0.3629374293E+00    0.3637454212E+00    0.1290578056E+03   -0.4085589006E-01
        66    0.3694195579E+00    0.3556146728E+00    0.3587790196E+00    0.1297845450E+03   -0.4085589006E-01
        67    0.3485184075E+00    0.3483742531E+00    0.3539226734E+00    0.1305377112E+03   -0.4085589006E-01
        68    0.3301994043E+00    0.3412032327E+00    0.3491678971E+00    0.1313187725E+03   -0.4085589006E-01
        69    0.3300178520E+00    0.3340890261E+00    0.3445066719E+00    0.1321293078E+03   -0.4085589006E-01
        70    0.3296708943E+00    0.3305493723E+00    0.3422087510E+00    0.1325461545E+03   -0.4085589006E-01
        71    0.3275040021E+00    0.3270193224E+00    0.3399313982E+00    0.1329710175E+03   -0.4085589006E-01
        72    0.3234392652E+00    0.3199820085E+00    0.3354348506E+00    0.1338457354E+03   -0.4085589006E-01
        73    0.4357322360E+00    0.4203282789E+00    0.4200195630E+00    0.1274382880E+03   -0.8868057438E-02
        74    0.3949555381E+00    0.3962827240E+00    0.4023709230E+00    0.1289691186E+03   -0.8868057438E-02
        75    0.3897969196E+00    0.3886675119E+00    0.3967843205E+00    0.1294556616E+03   -0.8868057438E-02
        76    0.3713716119E+00    0.3739911555E+00    0.3860210747E+00    0.1303955743E+03   -0.8868057438E-02
        77    0.3390596413E+00    0.3466674960E+00    0.3659941511E+00    0.1321528024E+03   -0.8868057438E-02
        78    0.3345703037E+00    0.3339249679E+00    0.3566592565E+00    0.1329753347E+03   -0.8868057438E-02
        79    0.3325398245E+00    0.3277649513E+00    0.3521475809E+00    0.1333736135E+03   -0.8868057438E-02
        80    0.3299490417E+00    0.3217393583E+00    0.3477349760E+00    0.1337635949E+03   -0.8868057438E-02
        81    0.3236357173E+00    0.3100735485E+00    0.3391936505E+00    0.1345196811E+03   -0.8868057438E-02
        82    0.3049439245E+00    0.2927006489E+00    0.3339357517E+00    0.1400301058E+03   -0.7141419248E-02
        83    0.3030667899E+00    0.2937512837E+00    0.3336980924E+00    0.1393194224E+03   -0.7141419248E-02
        84    0.3016141520E+00    0.2942858665E+00    0.3335724623E+00    0.1389548109E+03   -0.7141419248E-02
        85    0.3008492847E+00    0.2948267843E+00    0.3334420906E+00    0.1385838027E+03   -0.7141419248E-02
