,train,test
0,0.9881187972798657,0.9881668990957342
1,0.9884787352973085,0.9843346950078187
2,0.987747182358907,0.9909328408170284
3,0.9890660827014776,0.9761245039701614
4,0.9882678809104083,0.9865859585607176
5,0.9873781596302622,0.994163272949395
6,0.9881991802150341,0.9876150919990957
7,0.9871620939829254,0.9932881385113375
8,0.9888363163280928,0.9774173765241176
9,0.9881246830108522,0.9881251764286921
