     Index       y_measurement           y_fitting        descriptor_1
         1    0.1129134333E+03    0.9384582293E+02    0.4907033515E+03
         2    0.5741510000E+02    0.4368609768E+02    0.3279944758E+03
         3    0.6408266667E+02    0.6019934284E+02    0.3815603903E+03
         4    0.9851213333E+02    0.8332983332E+02    0.4565914253E+03
         5    0.9577526667E+02    0.7831989698E+02    0.4403401180E+03
         6    0.6416440000E+02    0.6144428096E+02    0.3855987394E+03
         7    0.5078230000E+02    0.4673648316E+02    0.3378893624E+03
         8    0.4487846667E+02    0.4580925597E+02    0.3348816088E+03
         9    0.3941803333E+02    0.3122757825E+02    0.2875813420E+03
        10    0.4091123333E+02    0.3644679212E+02    0.3045115069E+03
        11    0.1155721667E+03    0.9331062597E+02    0.4889672715E+03
        12    0.1317270667E+03    0.1190323199E+03    0.5724036915E+03
        13    0.4379320000E+02    0.2291378661E+02    0.2606129389E+03
        14    0.4094110000E+02    0.2920687287E+02    0.2810265473E+03
        15    0.1067330000E+03    0.7451313220E+02    0.4279916768E+03
        16    0.1185663333E+03    0.1021875287E+03    0.5177623030E+03
        17    0.5631520000E+02    0.5826797537E+02    0.3752953913E+03
        18    0.4281686667E+02    0.3000303415E+02    0.2836091473E+03
        19    0.6653600000E+02    0.7096583076E+02    0.4164848867E+03
        20    0.7081320000E+02    0.6784452973E+02    0.4063599632E+03
        21    0.9909350000E+02    0.9482531686E+02    0.4938806487E+03
        22    0.9879613333E+02    0.9079810076E+02    0.4808171042E+03
        23    0.3968340000E+02    0.3383363228E+02    0.2960348995E+03
        24    0.4755836667E+02    0.5347333968E+02    0.3597424795E+03
        25    0.4298803333E+02    0.3492756217E+02    0.2995834058E+03
        26    0.5702396667E+02    0.6119369106E+02    0.3847858721E+03
        27    0.6448746667E+02    0.5992786356E+02    0.3806797617E+03
        28    0.6892443333E+02    0.7224410265E+02    0.4206313644E+03
        29    0.5462010000E+02    0.4990937215E+02    0.3481816277E+03
        30    0.6024150000E+02    0.5821548320E+02    0.3751251164E+03
        31    0.6916680000E+02    0.6675494300E+02    0.4028255453E+03
        32    0.5625880000E+02    0.4515371214E+02    0.3327551458E+03
        33    0.6976280000E+02    0.5756190687E+02    0.3730050356E+03
        34    0.1171394000E+03    0.9873439444E+02    0.5065609737E+03
        35    0.1298107667E+03    0.1226786287E+03    0.5842316431E+03
        36    0.4263683333E+02    0.3723009637E+02    0.3070524011E+03
        37    0.3551316667E+02    0.2839357797E+02    0.2783883690E+03
        38    0.1050881333E+03    0.8212729510E+02    0.4526906136E+03
        39    0.3710063333E+02    0.2140771327E+02    0.2557275154E+03
        40    0.4623996667E+02    0.2856137243E+02    0.2789326632E+03
        41    0.4979963333E+02    0.3410475979E+02    0.2969143870E+03
        42    0.1283589667E+03    0.1097122699E+03    0.5421711721E+03
        43    0.1119227000E+03    0.9105233525E+02    0.4816417939E+03
        44    0.9410970000E+02    0.7929335141E+02    0.4434978242E+03
        45    0.9391083333E+02    0.7388147127E+02    0.4259426855E+03
        46    0.5990580000E+02    0.3682814717E+02    0.3057485522E+03
        47    0.1167444000E+03    0.9156220617E+02    0.4832957209E+03
        48    0.1322718667E+03    0.1178791605E+03    0.5686630555E+03
        49    0.1506720000E+02    0.3732994695E+02    0.3073762979E+03
        50    0.2607280000E+02    0.4050131254E+02    0.3176636216E+03
        51    0.3288510000E+02    0.4374562209E+02    0.3281875620E+03
        52    0.7457800000E+02    0.7243743432E+02    0.4212584966E+03
        53    0.7547360000E+02    0.7638008456E+02    0.4340477251E+03
        54    0.7601236667E+02    0.8040501615E+02    0.4471038591E+03
        55    0.5943460000E+02    0.5598027641E+02    0.3678745188E+03
        56    0.5415630000E+02    0.6100511018E+02    0.3841741506E+03
        57    0.5238350000E+02    0.6351063046E+02    0.3923015952E+03
        58    0.5043943333E+02    0.7095761302E+02    0.4164582299E+03
        59    0.6211446667E+02    0.7582411496E+02    0.4322442625E+03
        60    0.7535336667E+02    0.8056892010E+02    0.4476355332E+03
        61    0.7547280000E+02    0.8514852640E+02    0.4624909294E+03
        62    0.7631323333E+02    0.8736090241E+02    0.4696674682E+03
        63    0.7808313333E+02    0.8951240696E+02    0.4766465512E+03
        64    0.8207633333E+02    0.9360153645E+02    0.4899109313E+03
        65    0.1068950000E+02    0.1924877060E+02    0.2487243045E+03
        66    0.2761040000E+02    0.2649753320E+02    0.2722379503E+03
        67    0.3218210000E+02    0.3407663131E+02    0.2968231434E+03
        68    0.4136713333E+02    0.4199817192E+02    0.3225191567E+03
        69    0.4472750000E+02    0.5027376875E+02    0.3493636629E+03
        70    0.6651516667E+02    0.6793175837E+02    0.4066429168E+03
        71    0.6935780000E+02    0.7258474453E+02    0.4217363437E+03
        72    0.7244110000E+02    0.7733578212E+02    0.4371478313E+03
        73    0.7973906667E+02    0.8713723695E+02    0.4689419388E+03
        74    0.1244658000E+03    0.1364716980E+03    0.6289738101E+03
        75    0.1222562000E+03    0.1313484445E+03    0.6123549228E+03
        76    0.1211050000E+03    0.1295491879E+03    0.6065184671E+03
        77    0.1179466667E+03    0.1257979084E+03    0.5943500098E+03
        78    0.1137695667E+03    0.1218226162E+03    0.5814548969E+03
        79    0.1067584667E+03    0.1130803464E+03    0.5530965898E+03
        80    0.1053764667E+03    0.1107028768E+03    0.5453845180E+03
        81    0.1040530000E+03    0.1082373690E+03    0.5373868663E+03
        82    0.1005121667E+03    0.1030143389E+03    0.5204443222E+03
        83    0.1408233333E+02    0.2882910760E+02    0.2798011466E+03
        84    0.2335330000E+02    0.3201530921E+02    0.2901365956E+03
        85    0.2498340000E+02    0.3351477117E+02    0.2950005730E+03
        86    0.3413013333E+02    0.3495806511E+02    0.2996823517E+03
        87    0.3871113333E+02    0.3769195072E+02    0.3085505712E+03
        88    0.4574376667E+02    0.4024466139E+02    0.3168310927E+03
        89    0.4908086667E+02    0.4263872492E+02    0.3245969922E+03
        90    0.5412566667E+02    0.4489271212E+02    0.3319085100E+03
        91    0.5592400000E+02    0.4597211904E+02    0.3354099065E+03
        92    0.5834003333E+02    0.4702211257E+02    0.3388158914E+03
        93    0.6338693333E+02    0.4903998065E+02    0.3453614824E+03
        94    0.1739346667E+02    0.2423319741E+02    0.2648928636E+03
        95    0.1596020000E+02    0.2307720551E+02    0.2611430396E+03
        96    0.1462273333E+02    0.2188546023E+02    0.2572772382E+03
        97    0.1577603333E+02    0.2065567904E+02    0.2532880554E+03
        98    0.1301593333E+02    0.1938535385E+02    0.2491673553E+03
        99    0.1339103333E+02    0.1807171986E+02    0.2449061695E+03
       100    0.1529943333E+02    0.1671171954E+02    0.2404945799E+03
       101    0.1242090000E+02    0.1601328603E+02    0.2382289907E+03
       102    0.1194016667E+02    0.1530195958E+02    0.2359215792E+03
       103    0.1395766667E+02    0.1383866007E+02    0.2311749061E+03
       104    0.5977913333E+02    0.4843704145E+02    0.3434056591E+03
       105    0.5274676667E+02    0.4574020811E+02    0.3346576303E+03
       106    0.4744456667E+02    0.4431754596E+02    0.3300427773E+03
       107    0.4271046667E+02    0.4284034069E+02    0.3252509965E+03
       108    0.3855643333E+02    0.3970436065E+02    0.3150784570E+03
       109    0.3220636667E+02    0.3629038311E+02    0.3040041450E+03
       110    0.1569666667E+02    0.2613888339E+02    0.2710745566E+03
       111    0.1263756667E+02    0.2374308409E+02    0.2633030266E+03
       112    0.1576773333E+02    0.1845225024E+02    0.2461405397E+03
       113    0.1876863333E+02    0.3524649841E+02    0.3006179760E+03
       114    0.2272800000E+02    0.4537881254E+02    0.3334853299E+03
       115    0.2911583333E+02    0.5055224381E+02    0.3502669845E+03
       116    0.4469730000E+02    0.6656416891E+02    0.4022067094E+03
       117    0.6769980000E+02    0.7769063520E+02    0.4382989091E+03
       118    0.8876800000E+02    0.8921153587E+02    0.4756705810E+03
       119    0.1150665667E+03    0.1135294656E+03    0.5545534495E+03
       120    0.1240794333E+03    0.1263668413E+03    0.5961955229E+03
       121    0.6873096667E+02    0.6584677417E+02    0.3998796135E+03
       122    0.6801640000E+02    0.6977921621E+02    0.4126357285E+03
       123    0.6587150000E+02    0.7379775891E+02    0.4256711381E+03
       124    0.6905330000E+02    0.8209728226E+02    0.4525932575E+03
       125    0.7560066667E+02    0.9075363793E+02    0.4806728750E+03
       126    0.9811226667E+02    0.1091701913E+03    0.5404127695E+03
       127    0.1105675667E+03    0.1140104027E+03    0.5561135204E+03
       128    0.1239530333E+03    0.1291144417E+03    0.6051082306E+03
       129    0.2881536667E+02    0.4256353894E+02    0.3243531028E+03
       130    0.3478613333E+02    0.4855740928E+02    0.3437961101E+03
       131    0.4475480000E+02    0.6064715116E+02    0.3830129977E+03
       132    0.5756113333E+02    0.7295103452E+02    0.4229245207E+03
       133    0.6879203333E+02    0.8554021358E+02    0.4637614902E+03
       134    0.8769866667E+02    0.9846866480E+02    0.5056989959E+03
       135    0.1128509667E+03    0.1117790895E+03    0.5488755528E+03
       136    0.1218290333E+03    0.1255065071E+03    0.5934047578E+03
