     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2935234994E+03    0.2738843202E+03    0.4177305629E+01    0.6979301925E+03
         2    0.1587309654E+03    0.1569925438E+03    0.3682795564E+01    0.6955899299E+02
         3    0.1746566799E+03    0.1859153938E+03    0.3824619055E+01    0.4931604837E+03
         4    0.2592711134E+03    0.2331506353E+03    0.4016671334E+01    0.6399709006E+03
         5    0.1533371356E+03    0.1591636768E+03    0.3691072363E+01    0.6872099836E+02
         6    0.1737380718E+03    0.1868243283E+03    0.3829480340E+01    0.5120417741E+03
         7    0.1354613601E+03    0.1292930052E+03    0.3575788413E+01    0.6081630408E+02
         8    0.1096500264E+03    0.1060414941E+03    0.3485773927E+01    0.5085104429E+02
         9    0.1139947988E+03    0.1116987234E+03    0.3528821673E+01    0.3445543258E+03
        10    0.3443617784E+03    0.3355930040E+03    0.4435342023E+01    0.9880315403E+03
        11    0.3189353197E+03    0.3056645004E+03    0.4315608357E+01    0.9218946678E+03
        12    0.3054724589E+03    0.2861888963E+03    0.4270003103E+01    0.1323900486E+04
        13    0.1557885917E+03    0.1799787495E+03    0.3793815073E+01    0.3828851334E+03
        14    0.1777489072E+03    0.1952007660E+03    0.3922440559E+01    0.1349413968E+04
        15    0.1784743125E+03    0.1766826844E+03    0.3778011513E+01    0.3395524609E+03
        16    0.1956337281E+03    0.1981668852E+03    0.3915952998E+01    0.1103157204E+04
        17    0.2605553334E+03    0.2655555846E+03    0.4197052092E+01    0.1410478603E+04
        18    0.2590247442E+03    0.2552869426E+03    0.4152796538E+01    0.1344064015E+04
        19    0.1618420223E+03    0.1903074458E+03    0.3837236290E+01    0.4346307707E+03
        20    0.1079419546E+03    0.1083022976E+03    0.3495221536E+01    0.6139680425E+02
        21    0.1750833160E+03    0.2055342744E+03    0.3964259045E+01    0.1378828735E+04
        22    0.1169255214E+03    0.1096289207E+03    0.3500342148E+01    0.6175606149E+02
        23    0.1562825046E+03    0.1682313437E+03    0.3809244600E+01    0.1216805198E+04
        24    0.1770777058E+03    0.1891550528E+03    0.3829480340E+01    0.3887557781E+03
        25    0.1900791570E+03    0.2087290420E+03    0.3962433746E+01    0.1184696293E+04
        26    0.1509485565E+03    0.1597296530E+03    0.3713517400E+01    0.3479454488E+03
        27    0.1653278390E+03    0.1703499246E+03    0.3802216104E+01    0.1007928869E+04
        28    0.1854096194E+03    0.1839619588E+03    0.3889999121E+01    0.1497047178E+04
        29    0.1640343275E+03    0.1624807163E+03    0.3736774847E+01    0.5227778302E+03
        30    0.1464641946E+03    0.1409818143E+03    0.3623694798E+01    0.1023969975E+03
        31    0.1653253369E+03    0.1633642180E+03    0.3735691051E+01    0.4611157107E+03
        32    0.1777252035E+03    0.1627452200E+03    0.3775520208E+01    0.1042472813E+04
