,formula,C_11,C_12,C_13,C_14,C_15,C_16,C_21,C_22,C_23,C_24,C_25,C_26,C_31,C_32,C_33,C_34,C_35,C_36,C_41,C_42,C_43,C_44,C_45,C_46,C_51,C_52,C_53,C_54,C_55,C_56,C_61,C_62,C_63,C_64,C_65,C_66,K,G,E,v
10,Nb6Mo54,471.84499999999997,154.03320000000002,157.8695,-0.0001,0.0048000000000000004,-0.00030000000000000003,165.5037,408.4833,162.67090000000002,0.0,-0.6089,0.0,155.6048,149.0208,485.49219999999997,0.0010999999999999998,-0.0448,0.0005,-0.0045,0.00030000000000000003,-0.009,77.8295,0.0001,-0.2808,-0.044700000000000004,-0.609,-0.0602,-0.0005,74.471,-0.0002,-0.0009,-0.0002,-0.003,-0.2811,0.0010999999999999998,87.0485,257.21863333333334,102.59911630499094,271.67546752941803,0.32396592345797004
11,Mo6Ta54,289.0031,162.2226,174.3236,0.0015,0.7114,0.0137,162.3757,289.6185,163.70909999999998,-0.0001,-1.9962,0.0,174.5257,159.1442,295.3988,0.0,1.5914,0.0001,-0.0004,-0.00030000000000000003,-0.0005,60.0486,0.0,0.39649999999999996,0.409,-0.5132,0.040100000000000004,-0.0001,57.1647,0.0,-0.0026,-0.0043,0.0072,-0.3462,0.0098,61.0905,208.28122222222223,60.562386556481954,165.63330670957444,0.36746020201087015
12,Mo12Ta48,306.1792,162.5736,173.6054,-2.2899000000000003,0.6378,0.2861,162.2324,292.4982,168.373,-1.8326,-0.023,-0.0455,172.5206,167.7232,304.423,-1.7044000000000001,0.6614,-1.2321,-2.2933,-0.4312,-0.5259,58.1463,-0.6798,0.9042,-0.0964,0.0746,0.6873,-0.8249000000000001,51.247,0.0534,0.3756,-0.10089999999999999,-1.1618,0.4998,-1.6888999999999998,53.075599999999994,212.46715555555556,58.77006946648123,161.4262858925871,0.3733715763655388
13,Mo15Ta45,321.8411,157.6655,176.4099,3.8034,1.1648,-0.05620000000000001,160.0355,298.3036,165.2618,-0.9183,-2.4333,-0.41509999999999997,176.9247,165.25619999999998,313.8361,-1.9407,1.4231,-0.2056,3.6078,-1.5542,-2.2283999999999997,58.759299999999996,0.09419999999999999,1.0243,1.1955,-2.4573,0.9704,0.2081,45.5984,-1.6242,0.5711999999999999,-0.0735,0.11069999999999999,0.9946999999999999,-1.4251,52.7928,214.73946666666666,59.65694307515815,163.80215955085293,0.37286752477820184
14,Mo18Ta42,327.1572,159.6508,181.0353,-1.4587999999999999,0.18560000000000001,-1.9065,162.60160000000002,309.9137,158.981,2.2275,1.259,-1.1329,182.56459999999998,157.1063,318.9875,1.0596,-0.0043,0.1055,-1.5311,1.6299,1.6164,51.6117,-1.7439,-1.5104,0.3625,0.5465,0.0361,-2.3274999999999997,41.042,1.7124,-1.9306999999999999,-0.5248999999999999,-0.43079999999999996,-1.8797000000000001,1.7677,45.631099999999996,217.26584444444447,56.40091466689566,155.72743979360368,0.38054002061253295
15,Mo24Ta36,364.95169999999996,154.3363,175.8263,0.8438000000000001,1.4643000000000002,0.2995,160.6468,331.1893,160.8804,-1.3961999999999999,1.5544,0.8259000000000001,178.1662,155.756,350.23310000000004,-0.31829999999999997,0.7785,0.8054,1.0070000000000001,-0.7184,-0.34199999999999997,54.15410000000001,1.7561,1.8099,0.9473,0.38570000000000004,0.9839,1.6962,49.9919,-0.7777999999999999,0.004399999999999999,0.0796,0.7497,2.2600000000000002,-1.2424,47.1723,225.38445555555555,64.47432787605874,176.5848111467809,0.3694195578605804
16,Mo30Ta30,406.1328,152.6233,163.1061,0.0524,-1.1675,1.0798999999999999,161.1883,348.6962,162.5531,-1.2134,-3.4372999999999996,1.0065,164.7772,154.7815,401.3196,-1.3388,-0.8046,1.598,-0.061,-0.9296,-1.1446999999999998,63.2106,2.5855,-3.9521,-0.8432000000000001,-3.0457,-0.9346,2.5657,65.0719,-2.459,0.9823000000000001,0.7043,1.2308999999999999,-4.0043999999999995,-2.6007000000000002,58.060900000000004,234.74595555555553,79.10835546031095,213.35814705383422,0.3485184075206638
17,Ta24Mo36,436.966,154.41379999999998,157.3902,0.0638,-0.5223,-0.1946,163.8976,375.1294,162.902,1.1343999999999999,0.1965,0.47539999999999993,159.7155,155.26600000000002,426.96639999999996,0.3544,-0.2204,1.0549,0.12250000000000001,1.1481999999999999,0.3748,74.3284,1.0145,-0.9599,-0.40090000000000003,0.0153,0.0333,0.9983000000000001,75.3509,0.6862,-0.1906,0.5149,0.687,-0.9891,0.641,76.3808,243.16375555555555,93.11991210126928,247.73610321848227,0.3301994043393513
18,Ta18Mo42,462.7595,159.0192,161.4614,-0.49210000000000004,0.2516,-1.5294,169.11489999999998,390.9899,157.3011,0.5378999999999999,0.2879,-1.9078,162.58530000000002,148.1033,452.9599,0.08080000000000001,0.29710000000000003,0.41529999999999995,-0.31110000000000004,0.6622,-0.0083,74.2837,-1.735,0.344,0.42489999999999994,0.2734,0.5011,-2.1078,72.70660000000001,0.2278,-1.1667,-2.5119,0.1659,0.5458999999999999,0.29969999999999997,79.4281,251.36363333333335,96.37614320728308,256.3639819444326,0.3300178519960706
19,Ta15Mo45,465.2919,159.9913,164.3761,-0.1961,-0.0809,0.2003,170.4788,396.1523,156.92950000000002,1.3333,-0.5206000000000001,-0.0818,165.38299999999998,148.0164,456.76450000000006,0.5179,-0.13999999999999999,0.376,-0.0395,1.0043,1.1936,76.0583,0.1187,-0.7721,0.4122,-0.4721,-0.1431,-0.0407,71.4983,1.5098,0.041999999999999996,0.1328,0.4479,-0.6742,1.5221,81.3831,253.4225,97.389274258534,258.99136679015135,0.3296708942640904
20,Ta12Mo48,467.37610000000006,158.404,161.4543,0.1547,0.0126,0.1809,168.1974,400.50419999999997,161.29590000000002,-1.1526999999999998,0.0873,0.37320000000000003,161.3406,151.0695,462.27290000000005,-0.7495,0.015,0.1016,0.5515,-0.9968,-0.1282,79.5865,0.026500000000000003,-0.0454,0.1494,-0.0396,0.1494,0.1762,72.8836,-0.7837,-0.0264,-0.11410000000000001,-0.0068000000000000005,-0.12010000000000001,-0.44089999999999996,81.7793,254.7179555555556,99.29422703592519,263.6269675521979,0.32750400210485675
21,Ta6Mo54,483.34139999999996,157.048,162.69559999999998,0.0,-0.1674,0.0,167.4645,421.8191,165.6615,0.0,-1.0527,0.0,160.6981,152.8246,492.1255,-0.0001,0.3319,0.0,0.0004,-0.013900000000000001,0.0009,79.08959999999999,-0.008,0.0131,-0.1957,-0.7168,0.0097,0.0,79.2324,0.0,-0.00030000000000000003,0.0021999999999999997,-0.00030000000000000003,-0.30369999999999997,0.0,87.90700000000001,263.1218,105.30965697381444,278.7418700891451,0.32343926520649047
22,Mo6V54,285.1792,129.1694,154.8078,-0.0012000000000000001,-0.3549,0.0033,129.6723,290.3027,148.0728,-0.0092,-1.5378,-0.0045,151.8529,143.761,292.21500000000003,0.004399999999999999,4.769,0.0001,-0.1052,-0.1671,0.2258,11.6401,0.1767,-0.2363,-0.9249,4.4409,-4.2948,0.002,18.7297,0.0041,0.0107,0.0173,0.0485,0.22890000000000002,0.0012000000000000001,1.6986999999999999,192.42187777777778,25.840174482292444,74.1991429762082,0.43573223600047306
23,Mo12V48,310.1382,134.23340000000002,148.3403,-16.020699999999998,0.3182,0.2202,134.8727,297.51120000000003,153.5108,1.8739000000000001,-0.3068,0.0996,147.7605,149.6978,305.4202,-0.4801,-0.3774,-0.3882,-14.3606,4.1488,-0.1414,36.3098,0.773,0.2898,0.3943,-0.3661,-0.3568,1.0446,22.6997,3.9455,0.22290000000000001,0.1167,0.09140000000000001,-0.4439,3.6776000000000004,23.8217,198.35984444444443,42.86544992406655,119.95557268914855,0.39921047022301515
24,Mo15V45,320.6886,136.0817,151.381,13.0183,0.8220000000000001,0.0658,138.4327,305.986,150.7712,-0.5356,-0.2435,0.4086,151.1979,147.5217,318.6122,5.542199999999999,-0.2586,-0.13999999999999999,11.2012,-2.5299,3.2606,38.9681,-0.5508,0.205,0.8423999999999999,-0.307,0.0,-0.8747,24.5041,0.7636999999999999,0.0466,0.4827,0.32189999999999996,0.1377,1.1269,25.1472,202.41717777777782,45.7279166184729,127.57682106882208,0.39495553813711626
25,Mo18V42,331.57399999999996,136.79649999999998,154.6219,9.799800000000001,-0.3437,0.6066,139.9033,315.0711,149.6841,4.3118,0.23500000000000001,-1.2128,155.0519,145.6063,330.3238,9.148900000000001,0.24380000000000002,-0.1436,8.1775,2.6191,6.4418999999999995,42.9296,0.026500000000000003,-1.0853,-0.13369999999999999,0.28490000000000004,0.9321999999999999,0.45499999999999996,28.1393,8.5211,0.46719999999999995,-0.6591,0.1396,-0.818,9.0917,25.4774,206.57487777777774,49.140678477494355,136.5911271527989,0.3897969196269384
26,Mo24V36,369.1043,136.4557,152.0881,-6.1608,0.3472,-0.5002,142.3607,336.3346,148.6352,-9.195699999999999,0.03,0.0606,153.9296,143.1739,360.8804,-11.0372,1.1948,0.5153,-4.9763,-7.0884,-8.4854,49.9088,0.421,0.2082,0.30710000000000004,-0.0608,0.8592000000000001,0.3102,39.2407,-13.007900000000001,-0.4044,-0.4077,0.6216999999999999,0.0349,-12.912799999999999,34.9519,215.63081111111114,60.6755530522006,166.41746198109058,0.3713716118740422
27,Mo30V30,411.11940000000004,135.06400000000002,146.1685,-0.5331,0.9061,-0.465,145.80540000000002,349.7493,149.5174,-1.6905000000000001,-0.449,-0.6708999999999999,150.3311,142.1913,391.396,-1.7142,-0.05789999999999999,0.7443,-0.6214999999999999,-1.1893,-1.3325,44.3169,-0.1357,-1.1674,0.8944000000000001,-0.5732,0.0944,0.1253,47.3521,-2.315,-0.5432,-0.8714000000000001,0.6165,-1.184,-2.3061,42.5135,223.75161111111115,67.3357139167365,183.59058448898543,0.36324822156042674
28,V24Mo36,446.78549999999996,142.75060000000002,140.65699999999998,0.227,-0.4751,-0.2647,154.0443,371.6625,150.3479,0.3811,0.3274,-0.20539999999999997,143.7875,142.4235,429.5784,-0.42380000000000007,-0.21459999999999999,0.27080000000000004,0.5757,0.9643,0.2465,58.06420000000001,0.2425,-0.4734,0.2447,0.9247,0.4248,0.4415,60.479600000000005,-0.028999999999999998,-0.32080000000000003,-0.1469,0.0382,-0.5008,-0.0355,65.2111,235.0597111111111,84.75483777143862,226.98356532970217,0.33905964130222743
29,V18Mo42,465.6544,148.8922,151.499,-0.5437000000000001,0.0381,-0.7554000000000001,161.00560000000002,391.5291,146.6868,0.8192999999999999,0.4067,-0.3755,152.5203,135.4624,449.63649999999996,0.0147,0.4091,1.4551,-0.6211,0.9479,0.12789999999999999,64.6351,0.2602,-0.0509,-0.0746,0.2069,0.2819,-0.12,61.864999999999995,0.5257,1.1304,0.9285,3.0628,0.043,0.45,73.0454,244.5528888888889,90.94232810538931,242.73786087223675,0.33457030367057383
30,V15Mo45,465.724,149.9969,155.1907,-0.3043,-0.1668,-0.355,162.03040000000001,399.1142,149.73160000000001,0.8663000000000001,0.1407,-0.1723,157.2769,139.8769,455.48819999999995,-0.32389999999999997,-0.0381,0.2206,-0.0513,1.2568,0.4356,68.4135,-0.1743,-0.1688,0.3262,0.2768,-0.0519,-0.1729,64.4563,0.7696,-0.07930000000000001,-0.0064,0.3827,-0.0762,1.17,75.2036,247.79608888888887,93.42154533298145,248.97585924017244,0.3325398244738422
31,V12Mo48,468.96760000000006,152.6242,153.43189999999998,0.5547,0.0782,0.1376,163.74939999999998,401.50100000000003,154.9364,-0.5751000000000001,-0.0053,0.0602,153.8469,145.638,462.3526,0.8294,0.034999999999999996,-0.05500000000000001,0.3967,-1.0015,0.30310000000000004,72.033,0.0359,-0.0261,0.1346,-0.028999999999999998,0.055400000000000005,0.0372,68.32039999999999,-0.1647,-0.0327,0.0957,-0.12310000000000001,0.1018,-0.4224,76.9699,250.53402222222223,96.10191642664171,255.6213033233111,0.3299490417469286
32,V6Mo54,482.5484,154.0428,158.23160000000001,-0.0041,0.41269999999999996,-0.0025,164.35039999999998,420.48879999999997,161.0967,0.0038,0.08209999999999999,0.0036999999999999997,155.148,148.0863,491.4688,0.0097,0.4324,0.0049,0.0073999999999999995,0.004,0.0059,77.67960000000001,0.0018,0.2807,0.0514,-0.1173,-0.181,0.0041,75.2576,0.011,-0.0013,-0.0014,-0.0012000000000000001,0.13540000000000002,-0.0002,86.28,260.1386888888889,103.98444073278259,275.275039596597,0.32363571730887164
33,Mo6W54,533.6804,194.6941,195.16410000000002,0.0,-0.0342,0.0,203.3333,489.9821,210.5147,0.0001,0.0346,0.0001,195.84290000000001,203.7671,528.1929,0.0,0.1116,0.0001,0.004200000000000001,0.0036999999999999997,0.0039,130.1891,0.0016,0.0369,0.0644,0.0455,0.0811,0.0,119.8759,0.0,0.00030000000000000003,0.0004,0.0008,0.0128,0.0001,123.3324,305.84457777777783,137.1480611781415,357.9410583753263,0.30494392447297153
34,Mo12W48,529.9451,191.3301,188.6216,-0.0707,0.0237,-0.0095,199.1438,486.5233,203.38,0.13440000000000002,-0.10729999999999999,-0.0199,188.6423,196.3741,529.0985,0.0762,0.0754,0.028499999999999998,-0.0269,0.12430000000000001,0.025500000000000002,126.4491,-0.011,-0.0194,0.09040000000000001,-0.08020000000000001,0.028399999999999998,0.0103,116.92229999999999,0.06760000000000001,-0.0237,-0.075,0.011300000000000001,-0.0094,0.1031,124.894,301.3589222222222,136.6336255266266,356.0854796224051,0.3030667899279764
35,Mo15W45,528.9579,188.51010000000002,184.5786,0.0982,0.2169,-0.016900000000000002,196.5013,485.7653,200.7462,-0.10369999999999999,0.1482,0.031,184.8424,193.30540000000002,528.9733,0.0458,-0.0117,-0.0228,0.13369999999999999,-0.12450000000000001,-0.0073999999999999995,125.56389999999999,0.0165,0.0339,0.1123,0.0954,0.0634,-0.0223,115.77470000000001,-0.2132,0.0626,0.09709999999999999,0.0267,0.1968,-0.2142,125.42999999999999,299.0407,136.7350902974433,355.95265720221965,0.30161415196313873
36,Mo18W42,526.6685,184.9531,182.2676,0.0216,-0.051500000000000004,-0.0429,192.7676,484.51300000000003,197.7917,0.07239999999999999,-0.0533,0.0627,182.10909999999998,190.7569,528.9227,0.065,-0.0213,-0.22949999999999998,0.05789999999999999,0.0784,-0.0322,124.22840000000001,0.0455,-0.028399999999999998,-0.013500000000000002,-0.18209999999999998,0.014199999999999999,0.1255,115.0871,-0.0233,-0.2015,-0.0916,-0.1216,-0.0764,-0.018099999999999998,123.99949999999998,296.681,136.25921325220395,354.50540018711473,0.3008492847047195
37,Mo24W36,522.2610999999999,177.8014,178.17159999999998,0.0763,-0.1106,-0.1234,184.78879999999998,482.6196,194.801,-0.0493,0.0243,0.0046,177.3548,186.6903,527.0895,-0.0661,-0.0025,-0.1247,0.064,-0.12079999999999999,-0.1982,121.6636,-0.0369,0.0744,0.008799999999999999,-0.014000000000000002,0.0523,-0.0195,112.45570000000001,0.0125,-0.10369999999999999,-0.2344,-0.0453,-0.0019,0.0112,119.72070000000001,292.6131333333333,134.46481494327418,349.8113829671131,0.3007543390242491
38,Mo30W30,516.9082000000001,170.303,174.1754,-0.0035000000000000005,-0.1626,-0.1147,176.6996,478.0568,190.786,0.0881,-0.2746,0.0121,173.2936,182.68030000000002,524.6479999999999,0.1542,-0.0698,-0.24820000000000003,-0.026600000000000002,0.11120000000000001,-0.029099999999999997,118.43289999999999,0.0273,-0.0661,0.0573,-0.1293,0.22599999999999998,0.0748,108.95719999999999,0.0108,0.0651,-0.0446,-0.19119999999999998,0.0832,0.0831,113.9186,287.7935333333333,131.77669372852796,342.9812802891117,0.3013730675155825
39,W24Mo36,512.5982,163.756,172.7524,0.1096,-0.0443,0.0403,171.32080000000002,473.8627,187.576,-0.0727,0.2609,0.0288,171.43009999999998,179.7277,524.9597,0.08120000000000001,0.1809,-0.0754,0.1072,-0.07880000000000001,-0.035699999999999996,112.80550000000001,-0.010100000000000001,0.07139999999999999,-0.1343,0.1623,-0.05689999999999999,-0.023200000000000002,104.9425,0.0354,-0.0112,-0.0443,-0.1449,0.1373,-0.0131,109.85730000000001,284.3988222222222,128.7616306971978,335.6323512622733,0.30330887176927285
40,W18Mo42,512.1313,159.3456,175.0896,0.0383,0.1861,-0.0536,166.4504,468.8612,181.6636,-0.0722,0.12390000000000001,0.0152,173.3005,172.79680000000002,525.0643,-0.0693,0.1704,0.0374,-0.027700000000000002,-0.0201,-0.0298,106.3377,0.0311,0.0629,0.0028,0.0795,0.1713,0.0086,105.9106,0.0288,-0.3162,-0.1403,0.1499,0.0264,0.0853,108.02709999999999,282.02826666666664,127.18034181687233,331.68357556457175,0.30398916540955956
41,W15Mo45,511.3688,156.702,175.9075,0.18409999999999999,-0.615,-0.0441,163.3836,465.84139999999996,178.2707,-0.1712,-0.4641,0.058199999999999995,173.5044,168.9001,523.943,-0.2141,-0.1281,0.0429,0.10569999999999999,-0.346,-0.11599999999999999,102.6301,0.0159,-0.20750000000000002,-0.0983,-0.21600000000000003,-0.4744,0.038,106.32449999999999,-0.0491,0.014799999999999999,0.11399999999999999,0.1369,-0.1664,-0.0649,107.1748,280.32373333333334,126.21777584741764,329.2392192210404,0.30425059786765557
42,W12Mo48,511.92510000000004,155.469,177.0181,0.1232,-0.0108,0.0985,161.6164,463.5249,174.9633,0.1581,-0.0288,-0.1535,173.1432,164.8174,522.708,0.10089999999999999,0.0674,-0.1367,0.05,0.22820000000000001,0.2088,99.5629,-0.004,0.0461,-0.0,-0.0112,0.0591,-0.0663,105.9292,0.071,0.0765,-0.1292,-0.1169,-0.02,0.0753,106.66690000000001,279.22875555555555,125.29847083723809,326.9858934423535,0.30482794904618615
43,W6Mo54,509.0171,151.3537,173.25209999999998,-0.0002,0.0363,0.0004,158.297,458.1154,167.7518,0.0002,0.0791,-0.0001,168.82940000000002,156.75709999999998,518.1895000000001,-0.00030000000000000003,-0.0063,0.0001,0.001,0.0026,0.0025,94.50309999999999,-0.0007,0.0649,0.1203,0.0144,0.025,0.0,102.1819,0.0001,0.0023,0.0015,0.0019,0.0268,-0.0001,104.85150000000002,274.44857777777776,122.87257589217549,320.7503282851448,0.3052152848435978
44,Ta6Nb54,239.83339999999998,165.9888,136.7477,0.0091,-8.245999999999999,0.0050999999999999995,118.3191,304.6959,138.9093,-0.0010999999999999998,-9.4957,-0.0007,165.6761,121.81790000000001,269.6119,0.0008,6.2863,0.0007,-8.7289,14.111699999999999,-12.5667,10.5366,-7.1771,-0.1303,-1.5848,5.701700000000001,-4.3031,-0.020300000000000002,0.9597,0.0114,-9.9784,28.414299999999997,-17.7321,-1.4644,-6.7075000000000005,30.750700000000002,188.60364444444443,26.834974677193415,76.85966542340226,0.43208008108768525
45,Ta12Nb48,253.1984,140.9735,157.95530000000002,0.0188,0.3726,0.11939999999999999,140.1654,255.81599999999997,162.2617,-0.5647,-0.3869,-0.0745,152.6766,157.3169,251.936,1.2269999999999999,-0.6756,-0.2592,0.35219999999999996,0.6496000000000001,-0.209,16.977899999999998,0.3281,0.3046,0.20870000000000002,-0.9154,1.2669000000000001,0.2169,16.9109,-0.1613,-0.0886,-0.6574,0.2004,0.22820000000000001,-0.5277999999999999,36.1711,187.03682222222224,31.835350651872325,90.37831757487234,0.41946477303143725
46,Ta15Nb45,254.34369999999998,141.32670000000002,156.15730000000002,0.4787,1.1231,0.3157,141.2193,256.398,160.1248,0.01,0.48369999999999996,-0.0223,152.1532,155.49259999999998,257.2592,-0.646,-2.4143,0.0081,0.4787,-0.2584,-0.7975,19.4253,0.39049999999999996,0.2192,0.258,-1.3997,0.9727,0.2003,16.0824,-0.7665,0.33490000000000003,0.0199,0.23399999999999999,0.088,-0.8103999999999999,39.4425,187.0242777777778,33.59039622474617,95.07898510866438,0.415270371812693
