     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.2863966357E+00    0.2999163722E+00    0.2963224183E-02    0.5848207399E+01   -0.7222489042E+01
         2    0.4041564535E+00    0.3627695975E+00    0.2544681672E-02    0.5121488363E+01   -0.7700168271E+01
         3    0.2714353627E+00    0.2789593294E+00    0.2766797646E-02    0.7770856377E+01   -0.7224732605E+01
         4    0.2527832565E+00    0.2318551376E+00    0.2940341033E-02    0.8541121562E+01   -0.7190088907E+01
         5    0.2511563255E+00    0.2512587780E+00    0.3088064184E-02    0.6970655715E+01   -0.7183465345E+01
         6    0.2186514932E+00    0.2239598600E+00    0.2981381201E-02    0.7877198749E+01   -0.7573550825E+01
         7    0.2151500840E+00    0.1860247130E+00    0.3062698064E-02    0.9588590225E+01   -0.7143444515E+01
         8    0.2188755888E+00    0.1982575193E+00    0.3150857089E-02    0.8618019469E+01   -0.7144541629E+01
         9    0.4440869345E+00    0.4330926606E+00    0.2103940809E-02    0.4996997524E+01   -0.7776210027E+01
        10    0.4565628182E+00    0.4426908224E+00    0.2265224730E-02    0.3668678782E+01   -0.7789949680E+01
        11    0.2267002756E+00    0.1808584095E+00    0.3128939566E-02    0.9324733169E+01   -0.7177415583E+01
        12    0.2092739035E+00    0.1972256204E+00    0.3216129066E-02    0.8234080136E+01   -0.7164538537E+01
        13    0.4412176146E+00    0.4086060980E+00    0.2243708407E-02    0.5882524880E+01   -0.7339531697E+01
        14    0.4373163477E+00    0.4263337531E+00    0.2471282202E-02    0.3896368255E+01   -0.7336457104E+01
        15    0.4371113264E+00    0.4151264434E+00    0.2315627736E-02    0.4201170428E+01   -0.7888042044E+01
        16    0.2364462509E+00    0.2050839585E+00    0.3108705069E-02    0.8654916796E+01   -0.7123529866E+01
        17    0.2877592344E+00    0.3214082163E+00    0.2873839283E-02    0.5403427526E+01   -0.7320974498E+01
        18    0.3052002036E+00    0.3020496628E+00    0.2712334467E-02    0.6402723826E+01   -0.7678160782E+01
        19    0.3810698261E+00    0.3850705598E+00    0.2477267314E-02    0.4334260228E+01   -0.7897381729E+01
        20    0.2746515510E+00    0.3305634563E+00    0.2650696110E-02    0.6215330943E+01   -0.7411059847E+01
        21    0.2119213688E+00    0.2291883095E+00    0.3055398249E-02    0.7971075342E+01   -0.7184600638E+01
        22    0.2796253592E+00    0.3314028836E+00    0.2842612470E-02    0.5127651853E+01   -0.7371076724E+01
        23    0.2320546000E+00    0.2934482589E+00    0.2792192781E-02    0.6824846573E+01   -0.7367267492E+01
