     Index       y_measurement           y_fitting        descriptor_1
         1    0.1129134333E+03    0.9329938236E+02    0.4177305629E+01
         2    0.5741510000E+02    0.4780732163E+02    0.3682795564E+01
         3    0.9851213333E+02    0.8274942207E+02    0.4062624925E+01
         4    0.9577526667E+02    0.7852195796E+02    0.4016671334E+01
         5    0.5629570000E+02    0.4856873918E+02    0.3691072363E+01
         6    0.6416440000E+02    0.6130147112E+02    0.3829480340E+01
         7    0.4909853333E+02    0.3796328375E+02    0.3575788413E+01
         8    0.5078230000E+02    0.4646968384E+02    0.3668255107E+01
         9    0.4487846667E+02    0.4401534153E+02    0.3641575793E+01
        10    0.3941803333E+02    0.2968247260E+02    0.3485773927E+01
        11    0.4091123333E+02    0.3364261580E+02    0.3528821673E+01
        12    0.1155721667E+03    0.9498366214E+02    0.4195614171E+01
        13    0.1317270667E+03    0.1170372355E+03    0.4435342023E+01
        14    0.4379320000E+02    0.2548226480E+02    0.3440116619E+01
        15    0.4094110000E+02    0.2997188977E+02    0.3488919964E+01
        16    0.1067330000E+03    0.7948785673E+02    0.4027170895E+01
        17    0.1236949333E+03    0.1060224320E+03    0.4315608357E+01
        18    0.5631520000E+02    0.5802047320E+02    0.3793815073E+01
        19    0.4281686667E+02    0.2663102552E+02    0.3452603935E+01
        20    0.6653600000E+02    0.6985327264E+02    0.3922440559E+01
        21    0.6544593333E+02    0.5656663725E+02    0.3778011513E+01
        22    0.7081320000E+02    0.6925645462E+02    0.3915952998E+01
        23    0.9909350000E+02    0.9511594255E+02    0.4197052092E+01
        24    0.9879613333E+02    0.9104468800E+02    0.4152796538E+01
        25    0.5754726667E+02    0.6201497358E+02    0.3837236290E+01
        26    0.6419260000E+02    0.7370033105E+02    0.3964259045E+01
        27    0.4755836667E+02    0.5182628943E+02    0.3726482748E+01
        28    0.6448746667E+02    0.6130147112E+02    0.3829480340E+01
        29    0.5462010000E+02    0.5063355254E+02    0.3713517400E+01
        30    0.6024150000E+02    0.5879331938E+02    0.3802216104E+01
        31    0.6916680000E+02    0.6686884831E+02    0.3889999121E+01
        32    0.6074053333E+02    0.5277310291E+02    0.3736774847E+01
        33    0.5625880000E+02    0.4237039360E+02    0.3623694798E+01
        34    0.6976280000E+02    0.5635753239E+02    0.3775738491E+01
        35    0.6109540000E+02    0.5267339995E+02    0.3735691051E+01
        36    0.6641613333E+02    0.5633745162E+02    0.3775520208E+01
        37    0.1171394000E+03    0.9950830241E+02    0.4244798141E+01
        38    0.1298107667E+03    0.1212862041E+03    0.4481529373E+01
        39    0.4263683333E+02    0.3417104138E+02    0.3534565791E+01
        40    0.3551316667E+02    0.2390668133E+02    0.3422989633E+01
        41    0.4331223333E+02    0.3798723702E+02    0.3576048791E+01
        42    0.1050881333E+03    0.8455024112E+02    0.4082200278E+01
        43    0.3710063333E+02    0.2024428160E+02    0.3383178433E+01
        44    0.1270568667E+03    0.1101473523E+03    0.4360447271E+01
        45    0.4979963333E+02    0.3439237097E+02    0.3536971699E+01
        46    0.1048403333E+03    0.8405878112E+02    0.4076857985E+01
        47    0.1283589667E+03    0.1102507086E+03    0.4361570780E+01
        48    0.1119227000E+03    0.9267162430E+02    0.4170481742E+01
        49    0.9410970000E+02    0.8166599343E+02    0.4050847785E+01
        50    0.9391083333E+02    0.7712652305E+02    0.4001502608E+01
        51    0.1167444000E+03    0.9450385266E+02    0.4190398522E+01
        52    0.1322718667E+03    0.1170743645E+03    0.4435745624E+01
        53    0.1511233333E+02    0.2837129151E+02    0.3471521061E+01
        54    0.1506720000E+02    0.3612692669E+02    0.3555826753E+01
        55    0.2607280000E+02    0.4003148792E+02    0.3598270309E+01
        56    0.3288510000E+02    0.4395404239E+02    0.3640909456E+01
        57    0.5040940000E+02    0.5185363140E+02    0.3726779962E+01
        58    0.6252836667E+02    0.5982670501E+02    0.3813449264E+01
        59    0.6859230000E+02    0.6787429328E+02    0.3900928559E+01
        60    0.7457800000E+02    0.7599744578E+02    0.3989229256E+01
        61    0.7547360000E+02    0.8008769198E+02    0.4033691254E+01
        62    0.7601236667E+02    0.8419723176E+02    0.4078362978E+01
        63    0.7978300000E+02    0.9247474078E+02    0.4168341569E+01
        64    0.5943460000E+02    0.5497718270E+02    0.3760733745E+01
        65    0.5415630000E+02    0.6046577220E+02    0.3820396084E+01
        66    0.4609493333E+02    0.6586484903E+02    0.3879085398E+01
        67    0.5043943333E+02    0.7117084383E+02    0.3936762887E+01
        68    0.6211446667E+02    0.7638002899E+02    0.3993388031E+01
        69    0.7535336667E+02    0.8148850992E+02    0.4048918495E+01
        70    0.7547280000E+02    0.8649221535E+02    0.4103310023E+01
        71    0.7631323333E+02    0.8895345400E+02    0.4130064302E+01
        72    0.7808313333E+02    0.9138688639E+02    0.4156516320E+01
        73    0.1068950000E+02    0.2223196140E+02    0.3404785009E+01
        74    0.2761040000E+02    0.3086521165E+02    0.3498630596E+01
        75    0.2953980000E+02    0.3519240125E+02    0.3545668228E+01
        76    0.3218210000E+02    0.3952640818E+02    0.3592779966E+01
        77    0.4136713333E+02    0.4821421596E+02    0.3687218607E+01
        78    0.4472750000E+02    0.5692734911E+02    0.3781932541E+01
        79    0.6125163333E+02    0.6566456909E+02    0.3876908305E+01
        80    0.6651516667E+02    0.7442468248E+02    0.3972132926E+01
        81    0.6935780000E+02    0.7881296295E+02    0.4019834631E+01
        82    0.7244110000E+02    0.8320653870E+02    0.4067593897E+01
        83    0.7973906667E+02    0.9200902885E+02    0.4163279164E+01
        84    0.1244658000E+03    0.1334239083E+03    0.4613469250E+01
        85    0.1227551333E+03    0.1299450709E+03    0.4575653418E+01
        86    0.1222562000E+03    0.1281931429E+03    0.4556609523E+01
        87    0.1211050000E+03    0.1264327345E+03    0.4537473444E+01
        88    0.1179466667E+03    0.1228860398E+03    0.4498919987E+01
        89    0.1137695667E+03    0.1193040893E+03    0.4459983290E+01
        90    0.1092017667E+03    0.1156859447E+03    0.4420653154E+01
        91    0.1067584667E+03    0.1120306244E+03    0.4380918909E+01
        92    0.1040530000E+03    0.1083371008E+03    0.4340769385E+01
        93    0.1005121667E+03    0.1046042970E+03    0.4300192875E+01
        94    0.1408233333E+02    0.2369212140E+02    0.3420657313E+01
        95    0.2335330000E+02    0.2666601948E+02    0.3452984328E+01
        96    0.2498340000E+02    0.2814122752E+02    0.3469020208E+01
        97    0.3413013333E+02    0.2960875332E+02    0.3484972580E+01
        98    0.3871113333E+02    0.3252117838E+02    0.3516631368E+01
        99    0.4574376667E+02    0.3540411056E+02    0.3547969561E+01
       100    0.4908086667E+02    0.3825832950E+02    0.3578995634E+01
       101    0.5412566667E+02    0.4108458028E+02    0.3609717686E+01
       102    0.5592400000E+02    0.4248744151E+02    0.3624967138E+01
       103    0.5834003333E+02    0.4388357556E+02    0.3640143464E+01
       104    0.6338693333E+02    0.4665599786E+02    0.3670280387E+01
       105    0.1739346667E+02    0.2019401026E+02    0.3382631971E+01
       106    0.1596020000E+02    0.1966067744E+02    0.3376834510E+01
       107    0.1519966667E+02    0.1937791319E+02    0.3373760792E+01
       108    0.1462273333E+02    0.1908405196E+02    0.3370566447E+01
       109    0.1577603333E+02    0.1846189239E+02    0.3363803417E+01
       110    0.1301593333E+02    0.1779181708E+02    0.3356519531E+01
       111    0.1339103333E+02    0.1707129307E+02    0.3348687255E+01
       112    0.1529943333E+02    0.1629762410E+02    0.3340277280E+01
       113    0.1242090000E+02    0.1588996971E+02    0.3335845975E+01
       114    0.1194016667E+02    0.1546793719E+02    0.3331258376E+01
       115    0.5977913333E+02    0.4663930460E+02    0.3670098927E+01
       116    0.5274676667E+02    0.4372552832E+02    0.3638425451E+01
       117    0.4744456667E+02    0.4220920816E+02    0.3621942672E+01
       118    0.4271046667E+02    0.4065158057E+02    0.3605010871E+01
       119    0.3855643333E+02    0.3740699994E+02    0.3569741469E+01
       120    0.3220636667E+02    0.3398034328E+02    0.3532492855E+01
       121    0.2608033333E+02    0.3035905585E+02    0.3493128556E+01
       122    0.2318960000E+02    0.2652931581E+02    0.3451498325E+01
       123    0.1569666667E+02    0.2453156595E+02    0.3429782285E+01
       124    0.1263756667E+02    0.2247585138E+02    0.3407436154E+01
       125    0.1576773333E+02    0.1818172035E+02    0.3360757877E+01
       126    0.1876863333E+02    0.3145092441E+02    0.3504997440E+01
       127    0.2911583333E+02    0.4794633242E+02    0.3684306646E+01
       128    0.3464173333E+02    0.5353841807E+02    0.3745094014E+01
       129    0.4469730000E+02    0.6486417130E+02    0.3868207781E+01
       130    0.6769980000E+02    0.7638002899E+02    0.3993388031E+01
       131    0.8876800000E+02    0.8808763057E+02    0.4120652585E+01
       132    0.9001296667E+02    0.9998866708E+02    0.4250019825E+01
       133    0.9820813333E+02    0.1060122660E+03    0.4315497850E+01
       134    0.1150665667E+03    0.1120848810E+03    0.4381508692E+01
       135    0.1240794333E+03    0.1243780666E+03    0.4515138691E+01
       136    0.6961473333E+02    0.5779089310E+02    0.3791319480E+01
       137    0.6873096667E+02    0.6625600831E+02    0.3883337397E+01
       138    0.6587150000E+02    0.7479890406E+02    0.3976200808E+01
       139    0.6905330000E+02    0.8342065724E+02    0.4069921419E+01
       140    0.7560066667E+02    0.9212236489E+02    0.4164511155E+01
       141    0.8448030000E+02    0.1009051443E+03    0.4259982161E+01
       142    0.1105675667E+03    0.1142338190E+03    0.4404868185E+01
       143    0.1186644000E+03    0.1187184932E+03    0.4453617714E+01
       144    0.1662153333E+02    0.2592422383E+02    0.3444920824E+01
       145    0.2838256667E+02    0.3822311725E+02    0.3578612868E+01
       146    0.2881536667E+02    0.4437421700E+02    0.3645476859E+01
       147    0.3478613333E+02    0.5052669667E+02    0.3712355850E+01
       148    0.4475480000E+02    0.6283647392E+02    0.3846166204E+01
       149    0.6879203333E+02    0.8747885468E+02    0.4114035039E+01
       150    0.8769866667E+02    0.9981285815E+02    0.4248108738E+01
       151    0.9953940000E+02    0.1059832555E+03    0.4315182499E+01
       152    0.1128509667E+03    0.1121559584E+03    0.4382281321E+01
       153    0.1218290333E+03    0.1245083463E+03    0.4516554864E+01
