     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.3115032551E+00    0.3192427546E+00    0.1297077597E-01    0.2760160682E+00
         2    0.3727521742E+00    0.3738757136E+00    0.1433426011E-01    0.4408439050E+00
         3    0.3219133907E+00    0.3340671055E+00    0.1342369007E-01    0.2831171544E+00
         4    0.3203898125E+00    0.3359376994E+00    0.1342768898E-01    0.3081242398E+00
         5    0.3755429960E+00    0.3739922761E+00    0.1438895647E-01    0.4177033950E+00
         6    0.3689363424E+00    0.3666729612E+00    0.1435787320E-01    0.3268572351E+00
         7    0.3834306331E+00    0.3918549634E+00    0.1491252401E-01    0.4363186075E+00
         8    0.3841229241E+00    0.3863436222E+00    0.1488285628E-01    0.3707535585E+00
         9    0.3981010400E+00    0.3893525210E+00    0.1498073009E-01    0.3694976713E+00
        10    0.3980037053E+00    0.4070305190E+00    0.1554126937E-01    0.3686933280E+00
        11    0.3065872278E+00    0.3078308049E+00    0.1251444786E-01    0.3193916500E+00
        12    0.3018713204E+00    0.3024689860E+00    0.1256619003E-01    0.2190406596E+00
        13    0.3946135729E+00    0.4105212825E+00    0.1532670225E-01    0.5160786038E+00
        14    0.4021863310E+00    0.4081058558E+00    0.1532517446E-01    0.4821385796E+00
        15    0.3076766726E+00    0.3264690624E+00    0.1290401388E-01    0.4099140909E+00
        16    0.3091608525E+00    0.3181262872E+00    0.1296189248E-01    0.2640376458E+00
        17    0.3769629583E+00    0.3610522098E+00    0.1403964406E-01    0.3906230568E+00
        18    0.3904139452E+00    0.4082827557E+00    0.1563500803E-01    0.3441257429E+00
        19    0.3614909000E+00    0.3650560162E+00    0.1389308925E-01    0.5145121776E+00
        20    0.3569607189E+00    0.3597598924E+00    0.1392599599E-01    0.4236474254E+00
        21    0.3309396823E+00    0.3226422728E+00    0.1291579723E-01    0.3496992367E+00
        22    0.3276713441E+00    0.3239366773E+00    0.1290461279E-01    0.3733323533E+00
        23    0.3741920109E+00    0.3536474061E+00    0.1384212391E-01    0.3740516157E+00
        24    0.3721079413E+00    0.3495292363E+00    0.1383359987E-01    0.3188708762E+00
        25    0.3923032117E+00    0.3695535991E+00    0.1435981384E-01    0.3672803089E+00
        26    0.3628066791E+00    0.3572977713E+00    0.1375092055E-01    0.4677640115E+00
        27    0.3769364803E+00    0.3730659902E+00    0.1422704239E-01    0.4778708548E+00
        28    0.3572480509E+00    0.3540822193E+00    0.1379181205E-01    0.4031089741E+00
        29    0.3635729881E+00    0.3649792096E+00    0.1429840756E-01    0.3295470431E+00
        30    0.3710951698E+00    0.3766477383E+00    0.1480953570E-01    0.2649915189E+00
        31    0.3498298330E+00    0.3650790940E+00    0.1429669279E-01    0.3317570817E+00
        32    0.3622700519E+00    0.3677913134E+00    0.1426382598E-01    0.3855549679E+00
        33    0.3556002005E+00    0.3680994472E+00    0.1426803644E-01    0.3880630932E+00
        34    0.3068701886E+00    0.3086803111E+00    0.1234586027E-01    0.4080482133E+00
        35    0.3047319468E+00    0.3027762660E+00    0.1241933296E-01    0.2900650503E+00
        36    0.3934461789E+00    0.4032730914E+00    0.1535443612E-01    0.3995711182E+00
        37    0.4069873114E+00    0.4175884021E+00    0.1594279154E-01    0.3379334231E+00
        38    0.3925031194E+00    0.4011008675E+00    0.1531800911E-01    0.3849494799E+00
        39    0.3131120344E+00    0.3236943372E+00    0.1277389061E-01    0.4291568942E+00
        40    0.4057369914E+00    0.4167923119E+00    0.1571596329E-01    0.4294145723E+00
        41    0.3055190544E+00    0.3156315824E+00    0.1282517391E-01    0.2902872748E+00
        42    0.3875508766E+00    0.4072558826E+00    0.1506891070E-01    0.5861999193E+00
