     Index       y_measurement           y_fitting        descriptor_1
         1    0.3115032551E+00    0.3265664678E+00    0.1569444912E+02
         2    0.3727521742E+00    0.3725895286E+00    0.1633032861E+02
         3    0.3219133907E+00    0.3415588386E+00    0.1590159182E+02
         4    0.3203898125E+00    0.3417829583E+00    0.1590468838E+02
         5    0.3755429960E+00    0.3734252103E+00    0.1634187484E+02
         6    0.3689363424E+00    0.3727715127E+00    0.1633284300E+02
         7    0.3834306331E+00    0.3901482104E+00    0.1657292885E+02
         8    0.3841229241E+00    0.3897186810E+00    0.1656699424E+02
         9    0.3981010400E+00    0.3911764164E+00    0.1658713510E+02
        10    0.3980037053E+00    0.4091610847E+00    0.1683562100E+02
        11    0.3065872278E+00    0.3125865697E+00    0.1550129529E+02
        12    0.3018713204E+00    0.3115528876E+00    0.1548701338E+02
        13    0.3946135729E+00    0.4051772756E+00    0.1678057854E+02
        14    0.4021863310E+00    0.4049911711E+00    0.1677800722E+02
        15    0.3076766726E+00    0.3265187938E+00    0.1569379043E+02
        16    0.3091608525E+00    0.3252985404E+00    0.1567693075E+02
        17    0.3769629583E+00    0.3608720391E+00    0.1616843344E+02
        18    0.3904139452E+00    0.4141276897E+00    0.1690424230E+02
        19    0.3614909000E+00    0.3596741242E+00    0.1615188240E+02
        20    0.3569607189E+00    0.3590394501E+00    0.1614311340E+02
        21    0.3309396823E+00    0.3221981319E+00    0.1563409383E+02
        22    0.3276713441E+00    0.3224310911E+00    0.1563731252E+02
        23    0.3741920109E+00    0.3541598901E+00    0.1607569476E+02
        24    0.3721079413E+00    0.3534045997E+00    0.1606525926E+02
        25    0.3923032117E+00    0.3708898101E+00    0.1630684438E+02
        26    0.3628066791E+00    0.3537976576E+00    0.1607068996E+02
        27    0.3769364803E+00    0.3703584122E+00    0.1629950230E+02
        28    0.3572480509E+00    0.3500300618E+00    0.1601863482E+02
        29    0.3635729881E+00    0.3674119555E+00    0.1625879246E+02
        30    0.3710951698E+00    0.3860562860E+00    0.1651639261E+02
