     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4067373667E+03    0.4102715138E+03    0.2808990203E+02    0.1091092705E+03
         2    0.2857956333E+03    0.3019329421E+03    0.2363827687E+02    0.1091092705E+03
         3    0.3071145667E+03    0.3240423636E+03    0.2462817848E+02    0.1150640330E+03
         4    0.3819834000E+03    0.3793237226E+03    0.2681825922E+02    0.1091092705E+03
         5    0.3764530667E+03    0.3690923942E+03    0.2647928143E+02    0.1150640330E+03
         6    0.2785538000E+03    0.2965844500E+03    0.2349993452E+02    0.1150640330E+03
         7    0.3041485333E+03    0.3234556771E+03    0.2452264471E+02    0.1091092705E+03
         8    0.2586766667E+03    0.2710315988E+03    0.2236854260E+02    0.1091092705E+03
         9    0.2725297000E+03    0.2876903720E+03    0.2305305055E+02    0.1091092705E+03
        10    0.2541748667E+03    0.2710994728E+03    0.2244152816E+02    0.1142427635E+03
        11    0.2403534000E+03    0.2583503158E+03    0.2132794991E+02    0.7111670089E+02
        12    0.4148450000E+03    0.4250355152E+03    0.2876675055E+02    0.1142427635E+03
        13    0.4670846000E+03    0.4777109200E+03    0.3034146347E+02    0.7111670089E+02
        14    0.2451061333E+03    0.2636804319E+03    0.2154696405E+02    0.7111670089E+02
        15    0.2466809333E+03    0.2571273643E+03    0.2186741509E+02    0.1142427635E+03
        16    0.3836031333E+03    0.3887301318E+03    0.2727496461E+02    0.1142427635E+03
        17    0.4372498667E+03    0.4347462135E+03    0.2916576254E+02    0.1142427635E+03
        18    0.4187009000E+03    0.4196524825E+03    0.2847536545E+02    0.1091092705E+03
        19    0.2869700333E+03    0.3386246142E+03    0.2365394891E+02    0.0000000000E+00
        20    0.2344907333E+03    0.2204708196E+03    0.2029100333E+02    0.1091092705E+03
        21    0.3023439333E+03    0.3120532760E+03    0.2405412076E+02    0.1091092705E+03
        22    0.3266636333E+03    0.3330732176E+03    0.2499925571E+02    0.1150640330E+03
        23    0.3849960667E+03    0.3924271956E+03    0.2735668011E+02    0.1091092705E+03
        24    0.3781231333E+03    0.3826407554E+03    0.2703598275E+02    0.1150640330E+03
        25    0.2956743000E+03    0.3427502571E+03    0.2382347132E+02    0.0000000000E+00
        26    0.2309024667E+03    0.2243608970E+03    0.2045084637E+02    0.1091092705E+03
        27    0.3124557667E+03    0.3313450225E+03    0.2484681742E+02    0.1091092705E+03
        28    0.2616502000E+03    0.3125577577E+03    0.2258286340E+02    0.0000000000E+00
