,train,test
0,0.9085818125014679,0.9394753113039797
1,0.9147272674378155,0.8780211390587148
2,0.9095952305077856,0.9369181811950191
3,0.9175049732489021,0.8561712002202313
4,0.911436580102207,0.9183449349478924
5,0.9143959317369731,0.8971177008536482
6,0.9126137371930498,0.9100108888701116
7,0.9059396251175291,0.9545071769025272
8,0.9135688290630307,0.8964389530468723
9,0.9175486787897495,0.8297359617051673
