     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1746566799E+03    0.1782278517E+03    0.2067112465E+03    0.1676952888E+01    0.1075250220E+01
         2    0.2635678493E+03    0.2332179118E+03    0.2301301248E+03    0.1905842997E+01    0.1141735198E+01
         3    0.1533371356E+03    0.1571801084E+03    0.1889035986E+03    0.1550236229E+01    0.1064010545E+01
         4    0.1354613601E+03    0.1275156338E+03    0.1782268076E+03    0.1561184345E+01    0.1081060971E+01
         5    0.1415692716E+03    0.1416232850E+03    0.1903684377E+03    0.1686186158E+01    0.1105717629E+01
         6    0.1215912466E+03    0.1228525539E+03    0.1868572947E+03    0.1977548153E+01    0.1231677096E+01
         7    0.1096500264E+03    0.1025752718E+03    0.1704036883E+03    0.1701357982E+01    0.1149645688E+01
         8    0.1139947988E+03    0.1109812076E+03    0.1762932892E+03    0.1783899710E+01    0.1172741178E+01
         9    0.3022450560E+03    0.3008557068E+03    0.2387582143E+03    0.1717229730E+01    0.1086139563E+01
        10    0.3443617784E+03    0.3339133684E+03    0.2722488400E+03    0.1947050812E+01    0.1097766279E+01
        11    0.1198075480E+03    0.9707258632E+02    0.1661139783E+03    0.1488459059E+01    0.1065270653E+01
        12    0.1135857840E+03    0.1087731768E+03    0.1720854884E+03    0.1566701986E+01    0.1089047522E+01
        13    0.2788580290E+03    0.2540964078E+03    0.2206302935E+03    0.1453137646E+01    0.9922570661E+00
        14    0.3189353197E+03    0.3109589668E+03    0.2601249151E+03    0.1732774242E+01    0.1025493101E+01
        15    0.3054724589E+03    0.2880172310E+03    0.2460778266E+03    0.1899399675E+01    0.1129887494E+01
        16    0.1177067906E+03    0.9836472958E+02    0.1634838241E+03    0.1538221009E+01    0.1097993583E+01
        17    0.1777489072E+03    0.1887112171E+03    0.2134928962E+03    0.1833319667E+01    0.1129882453E+01
        18    0.1784743125E+03    0.1750555436E+03    0.1931041655E+03    0.1558409312E+01    0.1068308583E+01
        19    0.2605553334E+03    0.2567609854E+03    0.2372986926E+03    0.1989213552E+01    0.1173904806E+01
        20    0.1618420223E+03    0.1852885319E+03    0.1973378598E+03    0.1702477232E+01    0.1126354527E+01
        21    0.1079419546E+03    0.1114272759E+03    0.1654655592E+03    0.1574377550E+01    0.1118479817E+01
        22    0.1750833160E+03    0.1985741050E+03    0.2155631961E+03    0.1869243731E+01    0.1147141094E+01
        23    0.1299731940E+03    0.1563742676E+03    0.1871729378E+03    0.1760499750E+01    0.1163214027E+01
        24    0.1169255214E+03    0.1128344207E+03    0.1661386985E+03    0.1612845673E+01    0.1134452287E+01
        25    0.1562825046E+03    0.1641974439E+03    0.1990398249E+03    0.1887029818E+01    0.1184021232E+01
        26    0.1770777058E+03    0.1874419464E+03    0.1960721712E+03    0.1633176220E+01    0.1101882752E+01
        27    0.1900791570E+03    0.2032286013E+03    0.2143398996E+03    0.1799055418E+01    0.1124316430E+01
        28    0.1653278390E+03    0.1690174854E+03    0.1971457620E+03    0.1773131914E+01    0.1144259129E+01
        29    0.1854096194E+03    0.1764829182E+03    0.1986609568E+03    0.2194296970E+01    0.1333110675E+01
        30    0.1640343275E+03    0.1631903562E+03    0.1825144189E+03    0.1936266569E+01    0.1264202803E+01
        31    0.1858012828E+03    0.1675096505E+03    0.1882288269E+03    0.2021257475E+01    0.1285431388E+01
        32    0.1653253369E+03    0.1657867066E+03    0.1820162986E+03    0.1903795114E+01    0.1253789413E+01
        33    0.1777252035E+03    0.1705720392E+03    0.1877360406E+03    0.1988303800E+01    0.1275192846E+01
        34    0.3431197118E+03    0.3385163599E+03    0.2748536606E+03    0.1950231449E+01    0.1093903592E+01
        35    0.9846246946E+02    0.8905504062E+02    0.1630705578E+03    0.1579208443E+01    0.1109573426E+01
        36    0.1234999985E+03    0.1138741113E+03    0.1792001895E+03    0.1830169008E+01    0.1185503072E+01
        37    0.2754221649E+03    0.2583640479E+03    0.2241032983E+03    0.1488546807E+01    0.9993592224E+00
        38    0.1012461757E+03    0.7886215096E+02    0.1590713542E+03    0.1385611784E+01    0.1028647730E+01
        39    0.3280589644E+03    0.3121082777E+03    0.2633272212E+03    0.1762183391E+01    0.1028153555E+01
        40    0.1252586322E+03    0.1037463217E+03    0.1686512877E+03    0.1504668887E+01    0.1069273594E+01
        41    0.1336360451E+03    0.1149528119E+03    0.1745749707E+03    0.1582538082E+01    0.1092621497E+01
        42    0.2730061052E+03    0.2602069268E+03    0.2234232155E+03    0.1460707664E+01    0.9910004838E+00
        43    0.3342069804E+03    0.3156577584E+03    0.2626794566E+03    0.1735047778E+01    0.1021490019E+01
        44    0.2925690386E+03    0.2790645564E+03    0.2395359361E+03    0.1780323808E+01    0.1092361818E+01
        45    0.1635212792E+03    0.1305717501E+03    0.1819213861E+03    0.1703838594E+01    0.1134109047E+01
        46    0.3044292394E+03    0.3039568937E+03    0.2380547369E+03    0.1684623239E+01    0.1076843549E+01
        47    0.3466922574E+03    0.3384373306E+03    0.2715706600E+03    0.1915597430E+01    0.1090141964E+01
        48    0.7539411855E+02    0.8316790845E+02    0.1694243190E+03    0.1936903888E+01    0.1241110811E+01
        49    0.8308542094E+02    0.1076048522E+03    0.1770057801E+03    0.1858573217E+01    0.1200513728E+01
        50    0.1161810959E+03    0.1199794575E+03    0.1808510249E+03    0.1821736630E+01    0.1181195117E+01
        51    0.1374857342E+03    0.1324742986E+03    0.1847331043E+03    0.1786331855E+01    0.1162488407E+01
        52    0.1810345920E+03    0.1578656803E+03    0.1926092793E+03    0.1719496309E+01    0.1126797973E+01
        53    0.2137989748E+03    0.1838509273E+03    0.2006373953E+03    0.1657481688E+01    0.1093233778E+01
        54    0.2362153392E+03    0.2104885473E+03    0.2088206501E+03    0.1599784541E+01    0.1061611313E+01
        55    0.2716754675E+03    0.2947599069E+03    0.2343349472E+03    0.1448515515E+01    0.9768438701E+00
        56    0.1656333067E+03    0.1521394095E+03    0.1823820017E+03    0.2201243640E+01    0.1373087372E+01
        57    0.1638021596E+03    0.1760706788E+03    0.1928255456E+03    0.2017722641E+01    0.1274921982E+01
        58    0.1557274398E+03    0.1843627939E+03    0.1962785361E+03    0.1961304524E+01    0.1244697069E+01
        59    0.2133581471E+03    0.2187920788E+03    0.2099506964E+03    0.1755979575E+01    0.1134473041E+01
        60    0.2477361032E+03    0.2366275637E+03    0.2167036123E+03    0.1664038182E+01    0.1084981846E+01
        61    0.2563639819E+03    0.2547897432E+03    0.2234017177E+03    0.1578282448E+01    0.1038730435E+01
        62    0.2589913668E+03    0.2639760812E+03    0.2267303867E+03    0.1537532355E+01    0.1016718384E+01
        63    0.2636269676E+03    0.2732243339E+03    0.2300455660E+03    0.1498108449E+01    0.9954000219E+00
        64    0.2787418701E+03    0.2918843463E+03    0.2366357823E+03    0.1422988398E+01    0.9547118993E+00
        65    0.7419914298E+02    0.8585035571E+02    0.1632665401E+03    0.1605233373E+01    0.1117660643E+01
        66    0.1275768211E+03    0.1220894597E+03    0.1758276449E+03    0.1565023176E+01    0.1086594456E+01
        67    0.1365911272E+03    0.1345379862E+03    0.1800843975E+03    0.1552661738E+01    0.1076777651E+01
        68    0.1664174620E+03    0.1599953296E+03    0.1887007876E+03    0.1529326369E+01    0.1057885971E+01
        69    0.2269835653E+03    0.2131599714E+03    0.2063376675E+03    0.1487529475E+01    0.1022803272E+01
        70    0.2489758592E+03    0.2549934762E+03    0.2199110072E+03    0.1459811534E+01    0.9985920116E+00
        71    0.2556213033E+03    0.2693075854E+03    0.2245000309E+03    0.1451173596E+01    0.9908828802E+00
        72    0.3579410584E+03    0.3605918390E+03    0.2921662477E+03    0.2217982301E+01    0.1170678029E+01
        73    0.3560854796E+03    0.3572137267E+03    0.2866421129E+03    0.2180389381E+01    0.1170720791E+01
        74    0.3559526572E+03    0.3555192975E+03    0.2838877707E+03    0.2161592920E+01    0.1170709821E+01
        75    0.3545054002E+03    0.3538203143E+03    0.2811385514E+03    0.2142796460E+01    0.1170676529E+01
        76    0.3498113830E+03    0.3504056295E+03    0.2756553936E+03    0.2105203540E+01    0.1170540611E+01
        77    0.3429812803E+03    0.3469633268E+03    0.2701924525E+03    0.2067610619E+01    0.1170308138E+01
        78    0.3356323513E+03    0.3434866523E+03    0.2647495228E+03    0.2030017699E+01    0.1169973920E+01
        79    0.3316835756E+03    0.3399684206E+03    0.2593263791E+03    0.1992424779E+01    0.1169532459E+01
        80    0.3292392192E+03    0.3381913480E+03    0.2566221506E+03    0.1973628319E+01    0.1169269704E+01
        81    0.3269858934E+03    0.3364009793E+03    0.2539227740E+03    0.1954831858E+01    0.1168977926E+01
        82    0.7685966542E+02    0.7948838032E+02    0.1635285862E+03    0.1579354839E+01    0.1099607040E+01
        83    0.9037831757E+02    0.9009223900E+02    0.1650241804E+03    0.1610322581E+01    0.1117362605E+01
        84    0.9507898511E+02    0.9537454790E+02    0.1657544481E+03    0.1625806452E+01    0.1126285885E+01
        85    0.1152563537E+03    0.1006451172E+03    0.1664731114E+03    0.1641290323E+01    0.1135240380E+01
        86    0.1250793226E+03    0.1111550385E+03    0.1678758665E+03    0.1672258065E+01    0.1153245661E+01
        87    0.1376933148E+03    0.1216299923E+03    0.1692329231E+03    0.1703225806E+01    0.1171383749E+01
        88    0.1532934530E+03    0.1425068028E+03    0.1718118046E+03    0.1765161290E+01    0.1208079584E+01
        89    0.1575849665E+03    0.1529245341E+03    0.1730345387E+03    0.1796129032E+01    0.1226648005E+01
        90    0.1621881784E+03    0.1633390623E+03    0.1742133935E+03    0.1827096774E+01    0.1245370593E+01
        91    0.8311168116E+02    0.8613782182E+02    0.1612600790E+03    0.1582563467E+01    0.1114986431E+01
        92    0.7247803067E+02    0.8421219910E+02    0.1605368078E+03    0.1550266254E+01    0.1101488944E+01
        93    0.6678121200E+02    0.8322573447E+02    0.1601765432E+03    0.1534117647E+01    0.1094714544E+01
        94    0.7030410540E+02    0.8017581849E+02    0.1591036696E+03    0.1485671827E+01    0.1074283593E+01
        95    0.6625141588E+02    0.7807155215E+02    0.1583973669E+03    0.1453374613E+01    0.1060568673E+01
        96    0.6514082646E+02    0.7591580240E+02    0.1577007597E+03    0.1421077399E+01    0.1046773900E+01
        97    0.7365959505E+02    0.7371446960E+02    0.1570164216E+03    0.1388780186E+01    0.1032895244E+01
        98    0.6708569690E+02    0.7259895177E+02    0.1566797730E+03    0.1372631579E+01    0.1025923137E+01
        99    0.6606186028E+02    0.7147494065E+02    0.1563473555E+03    0.1356482972E+01    0.1018928442E+01
       100    0.7019308169E+02    0.6920641099E+02    0.1556970782E+03    0.1324185759E+01    0.1004868981E+01
       101    0.1593068290E+03    0.1671666083E+03    0.1738564025E+03    0.1812268371E+01    0.1243396369E+01
       102    0.1388089549E+03    0.1501498297E+03    0.1714189788E+03    0.1718530351E+01    0.1195405879E+01
       103    0.1291537303E+03    0.1443401425E+03    0.1705512957E+03    0.1687284345E+01    0.1179485988E+01
       104    0.1235282770E+03    0.1324783198E+03    0.1687295428E+03    0.1624792332E+01    0.1147742546E+01
       105    0.1106958100E+03    0.1202502175E+03    0.1667882694E+03    0.1562300319E+01    0.1116105340E+01
       106    0.9736886424E+02    0.1076009627E+03    0.1647218310E+03    0.1499808307E+01    0.1084546422E+01
       107    0.9411222420E+02    0.9447138602E+02    0.1625240153E+03    0.1437316294E+01    0.1053036105E+01
       108    0.7726231874E+02    0.8770663975E+02    0.1613737237E+03    0.1406070288E+01    0.1037289343E+01
       109    0.9923806785E+02    0.1182610434E+03    0.1865480223E+03    0.2005228758E+01    0.1241093125E+01
       110    0.1193451659E+03    0.1313571274E+03    0.1928988103E+03    0.1984384384E+01    0.1220572049E+01
       111    0.1356927131E+03    0.1453201826E+03    0.1993322456E+03    0.1964350216E+01    0.1200877045E+01
       112    0.1672786173E+03    0.1757044306E+03    0.2124442776E+03    0.1926530612E+01    0.1163768869E+01
       113    0.2698899312E+03    0.2454503436E+03    0.2396302953E+03    0.1858790436E+01    0.1097508021E+01
