     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2935234994E+03    0.2776699644E+03    0.2775740463E+04    0.3419580076E+02
         2    0.1587309654E+03    0.1565888084E+03    0.2388394093E+04    0.2426160298E+02
         3    0.2635678493E+03    0.2434149438E+03    0.2692800477E+04    0.3244904028E+02
         4    0.2592711134E+03    0.2356862958E+03    0.2651535499E+04    0.3115458307E+02
         5    0.1533371356E+03    0.1570493866E+03    0.2396775395E+04    0.2457517754E+02
         6    0.1737380718E+03    0.1864622313E+03    0.2522742242E+04    0.2826086626E+02
         7    0.1354613601E+03    0.1272710252E+03    0.2312124754E+04    0.2255566536E+02
         8    0.1415692716E+03    0.1491443359E+03    0.2396886644E+04    0.2494065595E+02
         9    0.1215912466E+03    0.1372038953E+03    0.2373165333E+04    0.2453896096E+02
        10    0.1096500264E+03    0.1024686858E+03    0.2251908155E+04    0.2128437953E+02
        11    0.1139947988E+03    0.1117139170E+03    0.2291562268E+04    0.2244526065E+02
        12    0.3022450560E+03    0.2956443703E+03    0.2772365178E+04    0.3324012658E+02
        13    0.3443617784E+03    0.3329671582E+03    0.2985303194E+04    0.4003673829E+02
        14    0.1198075480E+03    0.9105328069E+02    0.2205864110E+04    0.1996750619E+02
        15    0.1135857840E+03    0.1053526650E+03    0.2250982896E+04    0.2111572387E+02
        16    0.2788580290E+03    0.2525502026E+03    0.2640050245E+04    0.2992584984E+02
        17    0.3189353197E+03    0.3032200954E+03    0.2897779010E+04    0.3790107509E+02
        18    0.1557885917E+03    0.1720197796E+03    0.2436567898E+04    0.2548010588E+02
        19    0.1177067906E+03    0.9724494915E+02    0.2192158106E+04    0.1913753220E+02
        20    0.1777489072E+03    0.1919772963E+03    0.2552248478E+04    0.2918697276E+02
        21    0.1784743125E+03    0.1748787211E+03    0.2420067728E+04    0.2469079058E+02
        22    0.1956337281E+03    0.2024377470E+03    0.2544447730E+04    0.2839779410E+02
        23    0.2605553334E+03    0.2569643438E+03    0.2726761626E+04    0.3318606038E+02
