     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3908543999E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2805303542E+00    0.1633032861E+02
         3    0.2863966357E+00    0.2820082392E+00    0.1632181046E+02
         4    0.4041564535E+00    0.3549154821E+00    0.1590159182E+02
         5    0.4080844591E+00    0.3543782340E+00    0.1590468838E+02
         6    0.2714353627E+00    0.2785271022E+00    0.1634187484E+02
         7    0.2872237083E+00    0.2800941116E+00    0.1633284300E+02
         8    0.2527832565E+00    0.2384396115E+00    0.1657292885E+02
         9    0.2511563255E+00    0.2394692566E+00    0.1656699424E+02
        10    0.2186514932E+00    0.2359748505E+00    0.1658713510E+02
        11    0.2188755888E+00    0.1928629555E+00    0.1683562100E+02
        12    0.4440869345E+00    0.4243662717E+00    0.1550129529E+02
        13    0.4565628182E+00    0.4268441596E+00    0.1548701338E+02
        14    0.2267002756E+00    0.2024127318E+00    0.1678057854E+02
        15    0.2092739035E+00    0.2028588516E+00    0.1677800722E+02
        16    0.4412176146E+00    0.3909686815E+00    0.1569379043E+02
        17    0.4373163477E+00    0.3938938083E+00    0.1567693075E+02
        18    0.4371113264E+00    0.4211911356E+00    0.1551959596E+02
        19    0.2680617680E+00    0.3086188999E+00    0.1616843344E+02
        20    0.2364462509E+00    0.1809572728E+00    0.1690424230E+02
        21    0.3052002036E+00    0.3114904781E+00    0.1615188240E+02
        22    0.3162345360E+00    0.3130118852E+00    0.1614311340E+02
        23    0.3810698261E+00    0.4013259434E+00    0.1563409383E+02
        24    0.3893930302E+00    0.4007675060E+00    0.1563731252E+02
        25    0.2746515510E+00    0.3247089083E+00    0.1607569476E+02
        26    0.2119213688E+00    0.1974831196E+00    0.1680899156E+02
        27    0.2796253592E+00    0.3265194504E+00    0.1606525926E+02
        28    0.2320546000E+00    0.2846048294E+00    0.1630684438E+02
        29    0.2307039824E+00    0.1970780096E+00    0.1681132651E+02
        30    0.2694453323E+00    0.2858593943E+00    0.1629961339E+02
        31    0.3020090589E+00    0.3255772329E+00    0.1607068996E+02
        32    0.3046928854E+00    0.3272095263E+00    0.1606128184E+02
        33    0.2681246117E+00    0.2858786682E+00    0.1629950230E+02
        34    0.3155324828E+00    0.3346087141E+00    0.1601863482E+02
        35    0.3001533759E+00    0.2929417585E+00    0.1625879246E+02
        36    0.2820478834E+00    0.2482485562E+00    0.1651639261E+02
        37    0.3337535518E+00    0.2936161137E+00    0.1625490565E+02
        38    0.3033097908E+00    0.2917418682E+00    0.1626570832E+02
        39    0.3195628020E+00    0.2923856512E+00    0.1626199772E+02
        40    0.4433412280E+00    0.4392305368E+00    0.1541562148E+02
        41    0.4489842999E+00    0.4417428711E+00    0.1540114103E+02
        42    0.2294035237E+00    0.2089972980E+00    0.1674262679E+02
        43    0.1983230862E+00    0.1634948074E+00    0.1700489147E+02
        44    0.2315906063E+00    0.2096343285E+00    0.1673895511E+02
        45    0.4269733901E+00    0.4044528193E+00    0.1561607132E+02
        46    0.2011678056E+00    0.1709856856E+00    0.1696171597E+02
        47    0.4469048804E+00    0.4075911668E+00    0.1559798269E+02
        48    0.2339656649E+00    0.2179461766E+00    0.1669104775E+02
        49    0.2431243250E+00    0.2183997620E+00    0.1668843340E+02
        50    0.4234910986E+00    0.4059206518E+00    0.1560761111E+02
        51    0.4522062284E+00    0.4088876211E+00    0.1559051026E+02
        52    0.4210826770E+00    0.3946244150E+00    0.1567271972E+02
        53    0.3691071406E+00    0.3605972149E+00    0.1586884377E+02
        54    0.3793562733E+00    0.3601467473E+00    0.1587144015E+02
        55    0.2843223449E+00    0.2478898778E+00    0.1651845994E+02
        56    0.4463194501E+00    0.4262995309E+00    0.1549015248E+02
        57    0.4555457409E+00    0.4286363386E+00    0.1547668372E+02
        58    0.1426577999E+00    0.1833673454E+00    0.1689035126E+02
        59    0.2124254665E+00    0.2353702937E+00    0.1659061961E+02
        60    0.2458956862E+00    0.2520453439E+00    0.1649450890E+02
        61    0.3168200734E+00    0.2844736872E+00    0.1630760025E+02
        62    0.3606096115E+00    0.3157411254E+00    0.1612738276E+02
        63    0.3855424304E+00    0.3459232879E+00    0.1595342052E+02
        64    0.3978840001E+00    0.3750894996E+00    0.1578531396E+02
        65    0.3956483535E+00    0.3893117271E+00    0.1570334069E+02
        66    0.3933726165E+00    0.4033034343E+00    0.1562269608E+02
        67    0.3988790197E+00    0.4306236721E+00    0.1546522924E+02
        68    0.2766077859E+00    0.3244379074E+00    0.1607725674E+02
        69    0.2778108002E+00    0.3339600159E+00    0.1602237375E+02
        70    0.2595940232E+00    0.3432870862E+00    0.1596861491E+02
        71    0.2860637736E+00    0.3613862629E+00    0.1586429590E+02
        72    0.3369956056E+00    0.3787924160E+00    0.1576397130E+02
        73    0.3829514472E+00    0.3955575898E+00    0.1566734114E+02
        74    0.3834132326E+00    0.4117294166E+00    0.1557413088E+02
        75    0.3842960836E+00    0.4196066185E+00    0.1552872871E+02
        76    0.3898202890E+00    0.4273515781E+00    0.1548408875E+02
        77    0.4002315923E+00    0.4424642009E+00    0.1539698347E+02
        78    0.1342891712E+00    0.1980024071E+00    0.1680599852E+02
        79    0.2160994330E+00    0.2313100471E+00    0.1661402183E+02
        80    0.2259092688E+00    0.2474660977E+00    0.1652090250E+02
        81    0.2378831299E+00    0.2633055866E+00    0.1642960775E+02
        82    0.2813862858E+00    0.2940776661E+00    0.1625224538E+02
        83    0.3009395713E+00    0.3237071982E+00    0.1608146836E+02
        84    0.3605672677E+00    0.3522682043E+00    0.1591685005E+02
        85    0.3718718209E+00    0.3798285343E+00    0.1575799938E+02
        86    0.3770097654E+00    0.3932531205E+00    0.1568062351E+02
        87    0.3997269348E+00    0.4321914448E+00    0.1545619300E+02
        88    0.4533916717E+00    0.4601423890E+00    0.1529509093E+02
        89    0.4572457538E+00    0.4599510516E+00    0.1529619375E+02
        90    0.4578862221E+00    0.4589972634E+00    0.1530169114E+02
        91    0.4527502248E+00    0.4586171043E+00    0.1530388228E+02
        92    0.4502571878E+00    0.4580483159E+00    0.1530716063E+02
        93    0.4487305421E+00    0.4578591090E+00    0.1530825117E+02
        94    0.4477070965E+00    0.4574812730E+00    0.1531042892E+02
        95    0.1422823761E+00    0.1606184753E+00    0.1702146991E+02
        96    0.1702090010E+00    0.1743180980E+00    0.1694250880E+02
        97    0.1796044697E+00    0.1811712241E+00    0.1690300914E+02
        98    0.2246052236E+00    0.1880265587E+00    0.1686349675E+02
        99    0.2431527848E+00    0.2017438609E+00    0.1678443374E+02
       100    0.2672206022E+00    0.2154700029E+00    0.1670531978E+02
       101    0.2793822363E+00    0.2292049828E+00    0.1662615488E+02
       102    0.2945343546E+00    0.2429488043E+00    0.1654693902E+02
       103    0.2956445844E+00    0.2498240288E+00    0.1650731199E+02
       104    0.3018347465E+00    0.2567014637E+00    0.1646767222E+02
       105    0.3104478013E+00    0.2704629629E+00    0.1638835447E+02
       106    0.1609983312E+00    0.1465993744E+00    0.1710227241E+02
       107    0.1464057447E+00    0.1467075212E+00    0.1710164908E+02
       108    0.1354515406E+00    0.1469252668E+00    0.1710039405E+02
       109    0.1321953933E+00    0.1472521290E+00    0.1709851010E+02
       110    0.1364241452E+00    0.1496507351E+00    0.1708468515E+02
       111    0.1333490388E+00    0.1515047333E+00    0.1707399918E+02
       112    0.1360308813E+00    0.1551040973E+00    0.1705325337E+02
       113    0.1320689701E+00    0.1565221167E+00    0.1704508027E+02
       114    0.1415712356E+00    0.1596855035E+00    0.1702684732E+02
       115    0.2966245313E+00    0.2689507044E+00    0.1639707074E+02
       116    0.2769316302E+00    0.2543765077E+00    0.1648107267E+02
       117    0.2639498902E+00    0.2473550587E+00    0.1652154250E+02
       118    0.2484917914E+00    0.2405107100E+00    0.1656099157E+02
       119    0.2176879084E+00    0.2149043184E+00    0.1670858024E+02
       120    0.1909003345E+00    0.2031637246E+00    0.1677625001E+02
       121    0.1864659655E+00    0.1921315298E+00    0.1683983675E+02
       122    0.1346825959E+00    0.1818077375E+00    0.1689934044E+02
       123    0.1458560428E+00    0.1721923458E+00    0.1695476109E+02
       124    0.1545919717E+00    0.1838749860E+00    0.1688742535E+02
       125    0.1781381791E+00    0.2193571659E+00    0.1668291517E+02
       126    0.2098434920E+00    0.2365807172E+00    0.1658364304E+02
       127    0.2335975515E+00    0.2534750831E+00    0.1648626825E+02
       128    0.2777107383E+00    0.2863206067E+00    0.1629695508E+02
       129    0.3556845611E+00    0.3179775990E+00    0.1611449230E+02
       130    0.4029868256E+00    0.3485227912E+00    0.1593843765E+02
       131    0.3891821346E+00    0.3780265196E+00    0.1576838573E+02
       132    0.4103677372E+00    0.3924082303E+00    0.1568549324E+02
       133    0.4480318505E+00    0.4065533864E+00    0.1560396419E+02
       134    0.4593358219E+00    0.4341628407E+00    0.1544483038E+02
       135    0.3179402455E+00    0.3053269889E+00    0.1618740717E+02
       136    0.3102337429E+00    0.3254974237E+00    0.1607114996E+02
       137    0.3068125379E+00    0.3352587205E+00    0.1601488835E+02
       138    0.3029599096E+00    0.3448151383E+00    0.1595980761E+02
       139    0.3140799395E+00    0.3633442942E+00    0.1585301031E+02
       140    0.3409530845E+00    0.3811433864E+00    0.1575042091E+02
       141    0.3660323783E+00    0.3982658592E+00    0.1565173137E+02
       142    0.3946178759E+00    0.4147606376E+00    0.1555665970E+02
       143    0.4298996304E+00    0.4227868103E+00    0.1551039890E+02
       144    0.4491178787E+00    0.4306725934E+00    0.1546494727E+02
       145    0.4517514088E+00    0.4460429584E+00    0.1537635643E+02
       146    0.1592238765E+00    0.1983334107E+00    0.1680409070E+02
