     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4311771491E+00    0.4162212349E+00    0.1569444912E+02    0.7870011726E-03    0.1308585944E+03
         2    0.2780862305E+00    0.2975676006E+00    0.1633032861E+02    0.1003256542E-02    0.2271255378E+03
         3    0.2863966357E+00    0.2936232291E+00    0.1632181046E+02    0.1571753646E-02    0.7440924580E+02
         4    0.4041564535E+00    0.3774878169E+00    0.1590159182E+02    0.8814570195E-03    0.1337441273E+03
         5    0.4080844591E+00    0.3768869751E+00    0.1590468838E+02    0.9145313105E-03    0.8381254081E+02
         6    0.2714353627E+00    0.2961691088E+00    0.1634187484E+02    0.1009443584E-02    0.1147026947E+03
         7    0.2872237083E+00    0.2917037075E+00    0.1633284300E+02    0.1528533959E-02    0.1346319716E+03
         8    0.2527832565E+00    0.2542466198E+00    0.1657292885E+02    0.9319549141E-03    0.2377370408E+03
         9    0.2511563255E+00    0.2499959787E+00    0.1656699424E+02    0.1435568216E-02    0.1701571195E+03
        10    0.2186514932E+00    0.2490482753E+00    0.1658713510E+02    0.1265643653E-02    0.5967305861E+02
        11    0.2188755888E+00    0.1958282666E+00    0.1683562100E+02    0.1231696789E-02    0.1296716848E+04
        12    0.4440869345E+00    0.4522849989E+00    0.1550129529E+02    0.7496138586E-03    0.5092869835E+02
        13    0.4565628182E+00    0.4527602180E+00    0.1548701338E+02    0.6136400780E-03    0.5886084678E+03
        14    0.2267002756E+00    0.2052243483E+00    0.1678057854E+02    0.8498112553E-03    0.2025838341E+04
        15    0.2092739035E+00    0.2129015076E+00    0.1677800722E+02    0.1385204694E-02    0.7426571108E+02
        16    0.4412176146E+00    0.4121958076E+00    0.1569379043E+02    0.1194467905E-02    0.5190547608E+02
        17    0.4373163477E+00    0.4083472488E+00    0.1567693075E+02    0.1811654415E-02    0.2467420935E+02
        18    0.4371113264E+00    0.4312248962E+00    0.1551959596E+02    0.2249733426E-02    0.1216569583E+03
        19    0.2680617680E+00    0.2940919926E+00    0.1616843344E+02    0.3997896002E-02    0.1749975424E+00
        20    0.2364462509E+00    0.2051262559E+00    0.1690424230E+02    0.0000000000E+00    0.1873430172E+03
        21    0.3052002036E+00    0.3213340215E+00    0.1615188240E+02    0.1785321208E-02    0.1766911676E+03
        22    0.3162345360E+00    0.3217685510E+00    0.1614311340E+02    0.1951533582E-02    0.6674247955E+02
        23    0.3810698261E+00    0.4061555499E+00    0.1563409383E+02    0.2626686872E-02    0.1122959994E+03
        24    0.3893930302E+00    0.4049261611E+00    0.1563731252E+02    0.2709280907E-02    0.6774973131E+02
        25    0.2746515510E+00    0.3082932985E+00    0.1607569476E+02    0.4227880175E-02    0.1510492313E+00
        26    0.2119213688E+00    0.2226285691E+00    0.1680899156E+02    0.0000000000E+00    0.1581371027E+03
        27    0.2796253592E+00    0.3222999676E+00    0.1606525926E+02    0.3108195631E-02    0.1118815720E+03
        28    0.2320546000E+00    0.2698796329E+00    0.1630684438E+02    0.3917042728E-02    0.1548874146E+00
        29    0.2307039824E+00    0.2227290890E+00    0.1681132651E+02    0.0000000000E+00    0.8153722053E+02
        30    0.2694453323E+00    0.2815396747E+00    0.1629961339E+02    0.2976373390E-02    0.6894112769E+02
        31    0.3020090589E+00    0.3347026598E+00    0.1607068996E+02    0.1964077487E-02    0.7803313681E+02
        32    0.3046928854E+00    0.3356259886E+00    0.1606128184E+02    0.2013450407E-02    0.1098411877E+03
        33    0.2681246117E+00    0.2961366555E+00    0.1629950230E+02    0.1657527615E-02    0.1550653623E+03
        34    0.3155324828E+00    0.3195095109E+00    0.1601863482E+02    0.4134882223E-02    0.3200559565E+02
        35    0.3001533759E+00    0.2758618452E+00    0.1625879246E+02    0.4155887164E-02    0.1109850412E+00
        36    0.2820478834E+00    0.2766612299E+00    0.1651639261E+02    0.0000000000E+00    0.2934567888E+02
        37    0.3337535518E+00    0.2879728632E+00    0.1625490565E+02    0.3145544869E-02    0.3134530726E+02
        38    0.3033097908E+00    0.3012199130E+00    0.1626570832E+02    0.1823954070E-02    0.2972709595E+02
        39    0.3195628020E+00    0.2992175773E+00    0.1626199772E+02    0.1666717443E-02    0.6844685147E+03
        40    0.4433412280E+00    0.4537161505E+00    0.1541562148E+02    0.1977891182E-02    0.5184954205E+02
        41    0.4489842999E+00    0.4551514811E+00    0.1540114103E+02    0.1744487717E-02    0.6182023010E+03
