     Index       y_measurement           y_fitting        descriptor_1
         1    0.2935234994E+03    0.2740110011E+03    0.4177305629E+01
         2    0.1587309654E+03    0.1518339025E+03    0.3682795564E+01
         3    0.2635678493E+03    0.2456771882E+03    0.4062624925E+01
         4    0.2592711134E+03    0.2343235741E+03    0.4016671334E+01
         5    0.1533371356E+03    0.1538788260E+03    0.3691072363E+01
         6    0.1737380718E+03    0.1880748642E+03    0.3829480340E+01
         7    0.1354613601E+03    0.1253959709E+03    0.3575788413E+01
         8    0.1415692716E+03    0.1482414359E+03    0.3668255107E+01
         9    0.1215912466E+03    0.1416498589E+03    0.3641575793E+01
        10    0.1139947988E+03    0.1137920412E+03    0.3528821673E+01
        11    0.3022450560E+03    0.2785344369E+03    0.4195614171E+01
        12    0.3443617784E+03    0.3377632686E+03    0.4435342023E+01
        13    0.1198075480E+03    0.9187595315E+02    0.3440116619E+01
        14    0.1135857840E+03    0.1039336473E+03    0.3488919964E+01
        15    0.2788580290E+03    0.2369176687E+03    0.4027170895E+01
        16    0.3189353197E+03    0.3081810357E+03    0.4315608357E+01
        17    0.1557885917E+03    0.1792631551E+03    0.3793815073E+01
        18    0.1177067906E+03    0.9496115636E+02    0.3452603935E+01
        19    0.1784743125E+03    0.1753586176E+03    0.3778011513E+01
        20    0.1956337281E+03    0.2094394010E+03    0.3915952998E+01
        21    0.2605553334E+03    0.2788896997E+03    0.4197052092E+01
        22    0.2590247442E+03    0.2679556145E+03    0.4152796538E+01
        23    0.1618420223E+03    0.1899911032E+03    0.3837236290E+01
        24    0.1750833160E+03    0.2213742292E+03    0.3964259045E+01
        25    0.1299731940E+03    0.1626275622E+03    0.3726482748E+01
        26    0.1770777058E+03    0.1880748642E+03    0.3829480340E+01
        27    0.1509485565E+03    0.1594242531E+03    0.3713517400E+01
        28    0.1854096194E+03    0.2030270555E+03    0.3889999121E+01
        29    0.1640343275E+03    0.1651703998E+03    0.3736774847E+01
        30    0.1464641946E+03    0.1372320558E+03    0.3623694798E+01
        31    0.1858012828E+03    0.1747970289E+03    0.3775738491E+01
        32    0.1653253369E+03    0.1649026296E+03    0.3735691051E+01
