     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.2595301222E+03    0.2587400608E+03    0.1011098223E+03    0.4815716252E-01   -0.2462588703E+00
         2    0.2079026556E+03    0.2083682516E+03    0.8696558324E+02    0.6608491159E-01   -0.2614324783E+00
         3    0.2226869444E+03    0.2228783626E+03    0.9171513049E+02    0.5063999026E-01   -0.2944411505E+00
         4    0.2466663556E+03    0.2458373613E+03    0.9804279365E+02    0.4498510342E-01   -0.2681813983E+00
         5    0.2405868667E+03    0.2408134262E+03    0.9652157168E+02    0.4840083317E-01   -0.2645780040E+00
         6    0.2053415111E+03    0.2076427778E+03    0.8720910052E+02    0.5786582142E-01   -0.3166816692E+00
         7    0.2209334444E+03    0.2225166124E+03    0.9184329186E+02    0.4515386935E-01   -0.3456965592E+00
         8    0.1936777556E+03    0.1961030192E+03    0.8413326308E+02    0.6139011679E-01   -0.2943727448E+00
         9    0.2036199000E+03    0.2056326619E+03    0.8724880950E+02    0.5131907270E-01   -0.3155658180E+00
        10    0.1988755111E+03    0.1991683658E+03    0.8628043967E+02    0.4239078401E-01   -0.3341655853E+00
        11    0.1862727778E+03    0.1890454938E+03    0.8329439529E+02    0.4125193802E-01   -0.4550420425E+00
        12    0.2604490667E+03    0.2617576356E+03    0.1010033951E+03    0.6015429739E-01   -0.2189025567E+00
        13    0.2896785556E+03    0.2876599763E+03    0.1088614961E+03    0.4250511590E-01   -0.2348609965E+00
        14    0.1894734000E+03    0.1882863514E+03    0.8044241165E+02    0.8901796119E-01   -0.1763824024E+00
        15    0.1935410889E+03    0.1921465317E+03    0.8210036265E+02    0.7955450767E-01   -0.1951785919E+00
        16    0.2416573111E+03    0.2442491229E+03    0.9617117252E+02    0.6285778580E-01   -0.2696310492E+00
        17    0.2785376444E+03    0.2760016437E+03    0.1056731831E+03    0.4059943618E-01   -0.3294408188E+00
        18    0.2668892556E+03    0.2674294602E+03    0.1031264439E+03    0.4955509969E-01   -0.2557070872E+00
        19    0.2110321000E+03    0.2136380038E+03    0.8960802894E+02    0.4426542647E-01   -0.3648700577E+00
        20    0.1790172889E+03    0.1767462396E+03    0.8057530111E+02    0.4766024029E-01   -0.2594908339E+00
        21    0.2147564222E+03    0.2144670068E+03    0.8909241385E+02    0.6565105024E-01   -0.1364653678E+00
        22    0.2279487222E+03    0.2293633559E+03    0.9372222397E+02    0.5238459956E-01   -0.1777612485E+00
        23    0.2568662444E+03    0.2575850695E+03    0.1009779531E+03    0.4800466300E-01   -0.2142911707E+00
        24    0.2505142889E+03    0.2525162660E+03    0.9950741391E+02    0.5108435222E-01   -0.2031014843E+00
        25    0.2144034778E+03    0.2162014057E+03    0.9057715158E+02    0.4534876609E-01   -0.2727439958E+00
        26    0.1817765778E+03    0.1794335664E+03    0.8153873165E+02    0.4897046533E-01   -0.1713592229E+00
        27    0.2281654778E+03    0.2315453273E+03    0.9484191013E+02    0.3806313396E-01   -0.3109232120E+00
        28    0.2011406222E+03    0.2041997450E+03    0.8768889247E+02    0.4190113893E-01   -0.3099890467E+00
        29    0.1819319111E+03    0.1793192417E+03    0.8172545231E+02    0.4272978921E-01   -0.2370538994E+00
        30    0.2107032667E+03    0.2143477341E+03    0.9048236721E+02    0.3742695440E-01   -0.3349807523E+00
        31    0.2151194444E+03    0.2169490254E+03    0.9029979523E+02    0.5925460019E-01   -0.1229581022E+00
        32    0.2290660778E+03    0.2319754049E+03    0.9476574910E+02    0.4855634505E-01   -0.1610471466E+00
        33    0.2044317667E+03    0.2054092108E+03    0.8722221575E+02    0.6280014008E-01   -0.1006455217E+00
        34    0.2164706222E+03    0.2200715276E+03    0.9181604266E+02    0.5190416006E-01   -0.9391481018E-01
        35    0.2003932667E+03    0.2014445620E+03    0.8753983076E+02    0.4579910565E-01   -0.1197684435E+00
