Predictions (y,pred,y-pred) by the model of dimension:     1
    0.1322564577E+03    0.1265902123E+03    0.5666245370E+01
    0.9788397509E+02    0.9898035891E+02   -0.1096383813E+01
    0.6496802097E+02    0.6887906340E+02   -0.3911042435E+01
    0.6830351287E+02    0.6992245282E+02   -0.1618939945E+01
    0.3499053213E+02    0.2896177712E+02    0.6028755016E+01
    0.4815536762E+02    0.3981308126E+02    0.8342286361E+01
    0.4146923460E+02    0.4718325583E+02   -0.5714021231E+01
    0.4958492797E+02    0.5187171207E+02   -0.2286784099E+01
    0.9637614321E+02    0.9835512064E+02   -0.1978977431E+01
    0.9738927426E+02    0.1022823488E+03   -0.4893074565E+01
    0.9929422704E+02    0.1063096715E+03   -0.7015444469E+01
    0.2584017448E+02    0.3239268649E+02   -0.6552512012E+01
    0.4914067848E+02    0.5200991884E+02   -0.2869240363E+01
    0.6067555305E+02    0.6206646027E+02   -0.1390907218E+01
    0.9342154533E+02    0.9781044705E+02   -0.4388901717E+01
    0.1367350903E+03    0.1406533085E+03   -0.3918218164E+01
    0.1317766937E+03    0.1345978049E+03   -0.2821111179E+01
    0.3359039622E+02    0.3362347458E+02   -0.3307835869E-01
    0.4129513778E+02    0.3531703762E+02    0.5978100164E+01
    0.5781327978E+02    0.5256467957E+02    0.5248600204E+01
    0.5965727763E+02    0.5608341301E+02    0.3573864622E+01
    0.2919065394E+02    0.2492005139E+02    0.4270602550E+01
    0.2308806005E+02    0.2384208141E+02   -0.7540213638E+00
    0.5034060812E+02    0.4937536233E+02    0.9652457919E+00
    0.4661720364E+02    0.4741166811E+02   -0.7944644694E+00
    0.3957606325E+02    0.3984477811E+02   -0.2687148621E+00
    0.6092121335E+02    0.6716368259E+02   -0.6242469244E+01
    0.1282697765E+03    0.1192846775E+03    0.8985098939E+01
    0.7595481374E+02    0.8220668341E+02   -0.6251869670E+01
    0.1236164255E+03    0.1173025680E+03    0.6313857481E+01
    0.4437180400E+02    0.5091936682E+02   -0.6547562819E+01
    0.1047380597E+03    0.1079222901E+03   -0.3184230319E+01
    0.1352458823E+03    0.1340034616E+03    0.1242420685E+01
Prediction RMSE and MaxAE:         4.6503339518        8.9850989387
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.4077056391E+02    0.3684492447E+02    0.3925639438E+01
    0.1322564577E+03    0.1276822028E+03    0.4574254847E+01
    0.9788397509E+02    0.1002511063E+03   -0.2367131254E+01
    0.6496802097E+02    0.7046079010E+02   -0.5492769137E+01
    0.6830351287E+02    0.7138155310E+02   -0.3078040229E+01
    0.3499053213E+02    0.2946269001E+02    0.5527842123E+01
    0.4815536762E+02    0.4122321437E+02    0.6932153252E+01
    0.4146923460E+02    0.4453926641E+02   -0.3070031816E+01
    0.4958492797E+02    0.4930642278E+02    0.2785051904E+00
    0.9637614321E+02    0.9215461153E+02    0.4221531678E+01
    0.9738927426E+02    0.9609890106E+02    0.1290373199E+01
    0.9929422704E+02    0.1001464306E+03   -0.8522035757E+00
    0.2584017448E+02    0.3395615612E+02   -0.8115981642E+01
    0.4914067848E+02    0.5358725878E+02   -0.4446580300E+01
    0.6067555305E+02    0.6365961229E+02   -0.2984059236E+01
    0.9342154533E+02    0.9949528248E+02   -0.6073737148E+01
    0.1367350903E+03    0.1420379405E+03   -0.5302850222E+01
    0.1317766937E+03    0.1360922934E+03   -0.4315599672E+01
    0.3359039622E+02    0.3416446985E+02   -0.5740736262E+00
    0.4129513778E+02    0.3594474680E+02    0.5350390984E+01
    0.5781327978E+02    0.5405921330E+02    0.3754066475E+01
    0.5965727763E+02    0.5775124187E+02    0.1906035757E+01
    0.2919065394E+02    0.2517016456E+02    0.4020489383E+01
    0.2308806005E+02    0.2467039871E+02   -0.1582338662E+01
    0.5034060812E+02    0.5111931944E+02   -0.7787113203E+00
    0.4661720364E+02    0.4913848774E+02   -0.2521284101E+01
    0.3957606325E+02    0.4151068500E+02   -0.1934621751E+01
    0.6092121335E+02    0.6745251586E+02   -0.6531302513E+01
    0.1282697765E+03    0.1201747680E+03    0.8095008477E+01
    0.7595481374E+02    0.8336461232E+02   -0.7409798587E+01
    0.1236164255E+03    0.1184124774E+03    0.5203948056E+01
    0.4437180400E+02    0.4687369151E+02   -0.2501887511E+01
    0.1047380597E+03    0.1037625205E+03    0.9755392548E+00
    0.1352458823E+03    0.1298987680E+03    0.5347114294E+01
Prediction RMSE and MaxAE:         4.4395377647        8.1159816417
