     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2935234994E+03    0.2785444416E+03    0.2393887565E+00    0.7579961771E-03
         2    0.1587309654E+03    0.1638533652E+03    0.2715328566E+00    0.8680922343E-03
         3    0.1746566799E+03    0.1925431802E+03    0.2614639486E+00    0.7444180799E-03
         4    0.2635678493E+03    0.2481814849E+03    0.2461462770E+00    0.7040866460E-03
         5    0.2592711134E+03    0.2387264386E+03    0.2489623663E+00    0.7210387010E-03
         6    0.1533371356E+03    0.1629889872E+03    0.2709239760E+00    0.8285774257E-03
         7    0.1737380718E+03    0.1913103674E+03    0.2611320365E+00    0.7134908606E-03
         8    0.1354613601E+03    0.1300656955E+03    0.2796586052E+00    0.8368284359E-03
         9    0.1415692716E+03    0.1490082098E+03    0.2726091755E+00    0.7361451193E-03
        10    0.1215912466E+03    0.1278514789E+03    0.2746063948E+00    0.5700596878E-03
        11    0.1096500264E+03    0.9420653422E+02    0.2868803373E+00    0.7371825713E-03
        12    0.3022450560E+03    0.2905442994E+03    0.2383441278E+00    0.8563773448E-03
        13    0.1198075480E+03    0.9561524030E+02    0.2906878199E+00    0.9350223985E-03
        14    0.1135857840E+03    0.1035176072E+03    0.2866216509E+00    0.8396789349E-03
        15    0.2788580290E+03    0.2540587771E+03    0.2483132765E+00    0.8792413027E-03
        16    0.3189353197E+03    0.3040062764E+03    0.2317170413E+00    0.7081661980E-03
        17    0.3054724589E+03    0.2942484551E+03    0.2341918673E+00    0.7052104287E-03
        18    0.1557885917E+03    0.1809197684E+03    0.2635869121E+00    0.7017904881E-03
        19    0.1177067906E+03    0.9729768179E+02    0.2896364653E+00    0.9059233449E-03
        20    0.1777489072E+03    0.2065509487E+03    0.2549433152E+00    0.6079797340E-03
        21    0.1784743125E+03    0.1846127541E+03    0.2646895057E+00    0.7995700600E-03
        22    0.1956337281E+03    0.2111761675E+03    0.2553656799E+00    0.6850056346E-03
        23    0.2590247442E+03    0.2646148699E+03    0.2408015878E+00    0.6532845140E-03
        24    0.1618420223E+03    0.1911175076E+03    0.2606042277E+00    0.6860953311E-03
        25    0.1079419546E+03    0.1092991964E+03    0.2861048977E+00    0.8864421013E-03
        26    0.1750833160E+03    0.2157944545E+03    0.2522539493E+00    0.5944272446E-03
        27    0.1299731940E+03    0.1594556196E+03    0.2683495585E+00    0.6629995403E-03
        28    0.1169255214E+03    0.1080161139E+03    0.2856863580E+00    0.8507890961E-03
        29    0.1562825046E+03    0.1756220555E+03    0.2625192407E+00    0.5858881080E-03
        30    0.1770777058E+03    0.1939527952E+03    0.2611320365E+00    0.7460585926E-03
        31    0.1900791570E+03    0.2191945414E+03    0.2523701503E+00    0.6418410872E-03
        32    0.1509485565E+03    0.1630308413E+03    0.2692864721E+00    0.7514743193E-03
        33    0.1653278390E+03    0.1797117589E+03    0.2630045144E+00    0.6592957561E-03
        34    0.1640343275E+03    0.1569194829E+03    0.2676104504E+00    0.5967075429E-03
        35    0.1464641946E+03    0.1386414857E+03    0.2759614305E+00    0.7672754819E-03
        36    0.1858012828E+03    0.1626153522E+03    0.2648488507E+00    0.5360067525E-03
        37    0.1653253369E+03    0.1581790277E+03    0.2676880894E+00    0.6159114891E-03
        38    0.1777252035E+03    0.1638884079E+03    0.2648641630E+00    0.5524228859E-03
        39    0.3048441671E+03    0.2977500793E+03    0.2355824628E+00    0.8142829982E-03
        40    0.3431197118E+03    0.3380982346E+03    0.2231381113E+00    0.7216991804E-03
        41    0.1196200687E+03    0.1040367069E+03    0.2829201829E+00    0.6706243491E-03
        42    0.9846246946E+02    0.8336276180E+02    0.2921422813E+00    0.8529540866E-03
        43    0.1234999985E+03    0.1113427470E+03    0.2796382428E+00    0.6051042586E-03
        44    0.2754221649E+03    0.2598554517E+03    0.2449659331E+00    0.7920182252E-03
        45    0.1012461757E+03    0.8700234566E+02    0.2955800351E+00    0.1060763889E-02
        46    0.3280589644E+03    0.3078834286E+03    0.2293342719E+00    0.6430067012E-03
        47    0.1252586322E+03    0.1066881310E+03    0.2866216509E+00    0.8787554112E-03
