     Index       y_measurement           y_fitting        descriptor_1
         1    0.2780862305E+00    0.2800855399E+00    0.1633032861E+02
         2    0.2863966357E+00    0.2815721015E+00    0.1632181046E+02
         3    0.4041564535E+00    0.3549073791E+00    0.1590159182E+02
         4    0.4080844591E+00    0.3543669769E+00    0.1590468838E+02
         5    0.2714353627E+00    0.2780705270E+00    0.1634187484E+02
         6    0.2872237083E+00    0.2796467362E+00    0.1633284300E+02
         7    0.2527832565E+00    0.2377476846E+00    0.1657292885E+02
         8    0.2511563255E+00    0.2387833747E+00    0.1656699424E+02
         9    0.2186514932E+00    0.2352684531E+00    0.1658713510E+02
        10    0.2151500840E+00    0.1913009428E+00    0.1683907343E+02
        11    0.2188755888E+00    0.1919034504E+00    0.1683562100E+02
        12    0.4440869345E+00    0.4247659108E+00    0.1550129529E+02
        13    0.4565628182E+00    0.4272583463E+00    0.1548701338E+02
        14    0.2267002756E+00    0.2015092929E+00    0.1678057854E+02
        15    0.2092739035E+00    0.2019580318E+00    0.1677800722E+02
        16    0.4412176146E+00    0.3911722451E+00    0.1569379043E+02
        17    0.4373163477E+00    0.3941145451E+00    0.1567693075E+02
        18    0.4371113264E+00    0.4215721336E+00    0.1551959596E+02
        19    0.2680617680E+00    0.3083389920E+00    0.1616843344E+02
        20    0.2364462509E+00    0.1799278700E+00    0.1690424230E+02
        21    0.2877592344E+00    0.3101382758E+00    0.1615812336E+02
        22    0.3052002036E+00    0.3112274291E+00    0.1615188240E+02
        23    0.3810698261E+00    0.4015903139E+00    0.1563409383E+02
        24    0.2746515510E+00    0.3245234641E+00    0.1607569476E+02
        25    0.2119213688E+00    0.1965507391E+00    0.1680899156E+02
        26    0.2796253592E+00    0.3263446358E+00    0.1606525926E+02
        27    0.2320546000E+00    0.2841839362E+00    0.1630684438E+02
        28    0.2307039824E+00    0.1961432508E+00    0.1681132651E+02
        29    0.2694453323E+00    0.2854458665E+00    0.1629961339E+02
        30    0.3020090589E+00    0.3253968866E+00    0.1607068996E+02
        31    0.3046928854E+00    0.3270387630E+00    0.1606128184E+02
