     Index       y_measurement           y_fitting        descriptor_1
         1    0.2079026556E+03    0.2071497597E+03    0.3372876140E+00
         2    0.2226869444E+03    0.2230998562E+03    0.3594665621E+00
         3    0.2466663556E+03    0.2487575761E+03    0.3951441667E+00
         4    0.2405868667E+03    0.2431640110E+03    0.3873661955E+00
         5    0.2053415111E+03    0.2079449081E+03    0.3383932847E+00
         6    0.2209334444E+03    0.2240179576E+03    0.3607432015E+00
         7    0.1936777556E+03    0.1961157803E+03    0.3219446312E+00
         8    0.2036199000E+03    0.2065888706E+03    0.3365076858E+00
         9    0.1988755111E+03    0.2039669736E+03    0.3328618823E+00
        10    0.1820647889E+03    0.1869230061E+03    0.3091618834E+00
        11    0.1862727778E+03    0.1921425684E+03    0.3164197957E+00
        12    0.2604490667E+03    0.2608660544E+03    0.4119812629E+00
        13    0.2896785556E+03    0.2895957536E+03    0.4519305201E+00
        14    0.1894734000E+03    0.1830642534E+03    0.3037962058E+00
        15    0.1935410889E+03    0.1880779592E+03    0.3107678703E+00
        16    0.2416573111E+03    0.2428138233E+03    0.3868792521E+00
        17    0.2785376444E+03    0.2765907777E+03    0.4338468247E+00
        18    0.2668892556E+03    0.2679846677E+03    0.4218798460E+00
        19    0.2110321000E+03    0.2161880934E+03    0.3498556090E+00
        20    0.1790172889E+03    0.1804550340E+03    0.3001680308E+00
        21    0.2256499111E+03    0.2323700030E+03    0.3723568981E+00
        22    0.2147564222E+03    0.2143110890E+03    0.3472455945E+00
        23    0.2568662444E+03    0.2594052947E+03    0.4099500455E+00
        24    0.2144034778E+03    0.2192898760E+03    0.3541687036E+00
        25    0.1817765778E+03    0.1832387734E+03    0.3040388796E+00
        26    0.2281654778E+03    0.2354325292E+03    0.3766154058E+00
        27    0.2011406222E+03    0.2076818991E+03    0.3380275651E+00
        28    0.1819319111E+03    0.1837670442E+03    0.3047734513E+00
        29    0.2107032667E+03    0.2182829103E+03    0.3527684964E+00
        30    0.2151194444E+03    0.2181849791E+03    0.3526323210E+00
        31    0.2290660778E+03    0.2340802217E+03    0.3747349935E+00
        32    0.2044317667E+03    0.2060486537E+03    0.3357565027E+00
        33    0.2137194444E+03    0.2164036062E+03    0.3501552841E+00
        34    0.2164706222E+03    0.2210342502E+03    0.3565942930E+00
        35    0.2003932667E+03    0.2037551741E+03    0.3325673706E+00
        36    0.1893699333E+03    0.1915297514E+03    0.3155676606E+00
        37    0.2062119333E+03    0.2089582630E+03    0.3398023762E+00
        38    0.2000597778E+03    0.2034137858E+03    0.3320926629E+00
        39    0.2051309444E+03    0.2085776422E+03    0.3392731149E+00
        40    0.2928621333E+03    0.2935699909E+03    0.4574567814E+00
        41    0.1871043000E+03    0.1907115613E+03    0.3144299499E+00
        42    0.1764319667E+03    0.1790297642E+03    0.2981861628E+00
        43    0.1914784222E+03    0.1959471213E+03    0.3217101073E+00
        44    0.2456214556E+03    0.2475754808E+03    0.3935004380E+00
        45    0.1790136222E+03    0.1756521966E+03    0.2934895833E+00
        46    0.2811406222E+03    0.2814454459E+03    0.4405973441E+00
        47    0.1923749111E+03    0.1866194189E+03    0.3087397389E+00
        48    0.1980689000E+03    0.1916042492E+03    0.3156712514E+00
        49    0.2452193667E+03    0.2468590469E+03    0.3925042215E+00
        50    0.2834870333E+03    0.2804745821E+03    0.4392473373E+00
        51    0.2641083000E+03    0.2585036962E+03    0.4086963537E+00
        52    0.2534758778E+03    0.2459531077E+03    0.3912444937E+00
        53    0.2469492333E+03    0.2404845256E+03    0.3836403141E+00
        54    0.2098778222E+03    0.1990494702E+03    0.3260239894E+00
        55    0.2611882111E+03    0.2600117494E+03    0.4107933337E+00
        56    0.2922040889E+03    0.2885302671E+03    0.4504489384E+00
        57    0.1845425556E+03    0.1856449623E+03    0.3073847364E+00
        58    0.1898993111E+03    0.1942949795E+03    0.3194127690E+00
        59    0.1952178111E+03    0.1986557505E+03    0.3254765138E+00
        60    0.2016502556E+03    0.2030407429E+03    0.3315739389E+00
        61    0.2105854111E+03    0.2118845603E+03    0.3438714548E+00
        62    0.2213828000E+03    0.2208288216E+03    0.3563086402E+00
        63    0.2304738556E+03    0.2298760031E+03    0.3688889382E+00
        64    0.2458938778E+03    0.2482894879E+03    0.3944932801E+00
        65    0.2572186333E+03    0.2576612137E+03    0.4075248639E+00
        66    0.2082812222E+03    0.2040880047E+03    0.3330301786E+00
        67    0.2147394667E+03    0.2157843019E+03    0.3492941284E+00
        68    0.2172658444E+03    0.2195814183E+03    0.3545740994E+00
        69    0.2347459556E+03    0.2342512629E+03    0.3749728300E+00
        70    0.2431637556E+03    0.2412692987E+03    0.3847315579E+00
        71    0.2513636333E+03    0.2480715264E+03    0.3941901999E+00
        72    0.2534225000E+03    0.2513905966E+03    0.3988054376E+00
        73    0.2547179556E+03    0.2546543578E+03    0.4033437668E+00
        74    0.2631218000E+03    0.2610140535E+03    0.4121870589E+00
        75    0.1924218778E+03    0.1801708509E+03    0.2997728681E+00
        76    0.1983598444E+03    0.1893605363E+03    0.3125513209E+00
        77    0.2024171778E+03    0.1940012019E+03    0.3190042650E+00
        78    0.2065748778E+03    0.1986721598E+03    0.3254993313E+00
        79    0.2156308111E+03    0.2081042048E+03    0.3386147902E+00
        80    0.2237516111E+03    0.2176552072E+03    0.3518956620E+00
        81    0.2350597111E+03    0.2273237535E+03    0.3653399810E+00
        82    0.2477960889E+03    0.2420439915E+03    0.3858087846E+00
        83    0.2505340222E+03    0.2470080577E+03    0.3927114242E+00
        84    0.3058445778E+03    0.3088435905E+03    0.4786950462E+00
        85    0.3013589222E+03    0.3040574546E+03    0.4720398225E+00
        86    0.2990407000E+03    0.3016776872E+03    0.4687307054E+00
        87    0.2966810000E+03    0.2993069463E+03    0.4654341398E+00
        88    0.2926131333E+03    0.2945930530E+03    0.4588793710E+00
        89    0.2877935333E+03    0.2899168514E+03    0.4523770133E+00
        90    0.2843988222E+03    0.2852795185E+03    0.4459287035E+00
        91    0.2820282667E+03    0.2806823448E+03    0.4395362358E+00
        92    0.2803237333E+03    0.2783992555E+03    0.4363615516E+00
        93    0.2792287556E+03    0.2761267489E+03    0.4332015829E+00
        94    0.1886036444E+03    0.1792674287E+03    0.2985166404E+00
        95    0.1870368222E+03    0.1813815581E+03    0.3014563823E+00
        96    0.1870242778E+03    0.1824145243E+03    0.3028927437E+00
        97    0.1838565333E+03    0.1834315376E+03    0.3043069223E+00
        98    0.1853664667E+03    0.1854180396E+03    0.3070691955E+00
        99    0.1870591111E+03    0.1873417235E+03    0.3097441188E+00
       100    0.1905193889E+03    0.1910032099E+03    0.3148354935E+00
       101    0.1899346000E+03    0.1918803151E+03    0.3160551269E+00
       102    0.1915395111E+03    0.1927422679E+03    0.3172536906E+00
       103    0.1921652444E+03    0.1944210191E+03    0.3195880298E+00
       104    0.1813102889E+03    0.1763950159E+03    0.2945224894E+00
       105    0.1730694778E+03    0.1757139032E+03    0.2935753877E+00
       106    0.1717623333E+03    0.1753787459E+03    0.2931093443E+00
       107    0.1704806556E+03    0.1750476430E+03    0.2926489388E+00
       108    0.1700829333E+03    0.1743991115E+03    0.2917471419E+00
       109    0.1692373444E+03    0.1737716023E+03    0.2908745771E+00
       110    0.1700707556E+03    0.1731689012E+03    0.2900365083E+00
       111    0.1708686111E+03    0.1725953739E+03    0.2892390065E+00
       112    0.1718423667E+03    0.1723211001E+03    0.2888576229E+00
       113    0.1740759667E+03    0.1720560763E+03    0.2884891017E+00
       114    0.1730707556E+03    0.1715568874E+03    0.2877949689E+00
       115    0.1967226222E+03    0.1942106486E+03    0.3192955051E+00
       116    0.1907203222E+03    0.1912184204E+03    0.3151347483E+00
       117    0.1876005778E+03    0.1901522489E+03    0.3136522142E+00
       118    0.1853022667E+03    0.1879125342E+03    0.3105378432E+00
