     Index       y_measurement           y_fitting        descriptor_1
         1    0.2595301222E+03    0.2603448131E+03    0.4113190748E+00
         2    0.2079026556E+03    0.2072229808E+03    0.3372876140E+00
         3    0.2226869444E+03    0.2231376520E+03    0.3594665621E+00
         4    0.2466663556E+03    0.2487383859E+03    0.3951441667E+00
         5    0.2405868667E+03    0.2431572441E+03    0.3873661955E+00
         6    0.2209334444E+03    0.2240537142E+03    0.3607432015E+00
         7    0.1936777556E+03    0.1962135079E+03    0.3219446312E+00
         8    0.2036199000E+03    0.2066633374E+03    0.3365076858E+00
         9    0.1988755111E+03    0.2040472636E+03    0.3328618823E+00
        10    0.1820647889E+03    0.1870411509E+03    0.3091618834E+00
        11    0.1862727778E+03    0.1922491206E+03    0.3164197957E+00
        12    0.2604490667E+03    0.2608199711E+03    0.4119812629E+00
        13    0.2896785556E+03    0.2894858615E+03    0.4519305201E+00
        14    0.1894734000E+03    0.1831909685E+03    0.3037962058E+00
        15    0.1935410889E+03    0.1881935389E+03    0.3107678703E+00
        16    0.2416573111E+03    0.2428078342E+03    0.3868792521E+00
        17    0.2668892556E+03    0.2679227740E+03    0.4218798460E+00
        18    0.2110321000E+03    0.2162412402E+03    0.3498556090E+00
        19    0.1790172889E+03    0.1805875442E+03    0.3001680308E+00
        20    0.2256499111E+03    0.2323872097E+03    0.3723568981E+00
        21    0.2147564222E+03    0.2143684047E+03    0.3472455945E+00
        22    0.2279487222E+03    0.2301414536E+03    0.3692271753E+00
        23    0.2568662444E+03    0.2593624558E+03    0.4099500455E+00
        24    0.2505142889E+03    0.2538404002E+03    0.4022544179E+00
        25    0.2144034778E+03    0.2193361338E+03    0.3541687036E+00
        26    0.1817765778E+03    0.1833651010E+03    0.3040388796E+00
        27    0.2011406222E+03    0.2077539383E+03    0.3380275651E+00
        28    0.1819319111E+03    0.1838921984E+03    0.3047734513E+00
        29    0.2107032667E+03    0.2183314045E+03    0.3527684964E+00
        30    0.2151194444E+03    0.2182336909E+03    0.3526323210E+00
        31    0.2290660778E+03    0.2340936300E+03    0.3747349935E+00
        32    0.2044317667E+03    0.2061243203E+03    0.3357565027E+00
        33    0.2137194444E+03    0.2164562744E+03    0.3501552841E+00
        34    0.2164706222E+03    0.2210766337E+03    0.3565942930E+00
        35    0.1893699333E+03    0.1916376646E+03    0.3155676606E+00
        36    0.2062119333E+03    0.2090274673E+03    0.3398023762E+00
        37    0.2000597778E+03    0.2034953045E+03    0.3320926629E+00
        38    0.2051309444E+03    0.2086476919E+03    0.3392731149E+00
        39    0.2630736333E+03    0.2649173894E+03    0.4176914925E+00
        40    0.2928621333E+03    0.2934512720E+03    0.4574567814E+00
        41    0.1871043000E+03    0.1908212917E+03    0.3144299499E+00
        42    0.1764319667E+03    0.1791654399E+03    0.2981861628E+00
        43    0.1914784222E+03    0.1960452235E+03    0.3217101073E+00
        44    0.2456214556E+03    0.2475589160E+03    0.3935004380E+00
        45    0.1790136222E+03    0.1757953739E+03    0.2934895833E+00
        46    0.2811406222E+03    0.2813536557E+03    0.4405973441E+00
        47    0.1923749111E+03    0.1867382380E+03    0.3087397389E+00
        48    0.1980689000E+03    0.1917119970E+03    0.3156712514E+00
        49    0.2452193667E+03    0.2468440734E+03    0.3925042215E+00
        50    0.2834870333E+03    0.2803849482E+03    0.4392473373E+00
        51    0.2641083000E+03    0.2584628598E+03    0.4086963537E+00
        52    0.2534758778E+03    0.2459401462E+03    0.3912444937E+00
        53    0.2469492333E+03    0.2404837099E+03    0.3836403141E+00
        54    0.2098778222E+03    0.1991406821E+03    0.3260239894E+00
        55    0.2611882111E+03    0.2599675636E+03    0.4107933337E+00
        56    0.2922040889E+03    0.2884227414E+03    0.4504489384E+00
        57    0.1845425556E+03    0.1857659457E+03    0.3073847364E+00
        58    0.1898993111E+03    0.1943967511E+03    0.3194127690E+00
        59    0.1952178111E+03    0.1987478369E+03    0.3254765138E+00
        60    0.2016502556E+03    0.2031230902E+03    0.3315739389E+00
        61    0.2304738556E+03    0.2298987490E+03    0.3688889382E+00
        62    0.2402382000E+03    0.2390310891E+03    0.3816159179E+00
        63    0.2422979556E+03    0.2436375550E+03    0.3880355646E+00
        64    0.2458938778E+03    0.2482713374E+03    0.3944932801E+00
        65    0.2082812222E+03    0.2041680259E+03    0.3330301786E+00
        66    0.2124671556E+03    0.2119986993E+03    0.3439431341E+00
        67    0.2147394667E+03    0.2158383456E+03    0.3492941284E+00
        68    0.2172658444E+03    0.2196270286E+03    0.3545740994E+00
        69    0.2253844556E+03    0.2270499524E+03    0.3649188084E+00
        70    0.2347459556E+03    0.2342642914E+03    0.3749728300E+00
        71    0.2431637556E+03    0.2412667401E+03    0.3847315579E+00
        72    0.2513636333E+03    0.2480538599E+03    0.3941901999E+00
        73    0.2534225000E+03    0.2513655585E+03    0.3988054376E+00
        74    0.2547179556E+03    0.2546220708E+03    0.4033437668E+00
        75    0.2631218000E+03    0.2609676416E+03    0.4121870589E+00
        76    0.1924218778E+03    0.1803039923E+03    0.2997728681E+00
        77    0.1983598444E+03    0.1894732673E+03    0.3125513209E+00
        78    0.2065748778E+03    0.1987642097E+03    0.3254993313E+00
        79    0.2156308111E+03    0.2081753060E+03    0.3386147902E+00
        80    0.2237516111E+03    0.2177050956E+03    0.3518956620E+00
        81    0.2445528889E+03    0.2371151600E+03    0.3789458475E+00
        82    0.2477960889E+03    0.2420397122E+03    0.3858087846E+00
        83    0.2505340222E+03    0.2469927532E+03    0.3927114242E+00
        84    0.2601386889E+03    0.2569836721E+03    0.4066349333E+00
        85    0.3058445778E+03    0.3086909488E+03    0.4786950462E+00
        86    0.2990407000E+03    0.3015409611E+03    0.4687307054E+00
        87    0.2966810000E+03    0.2991754856E+03    0.4654341398E+00
        88    0.2926131333E+03    0.2944720619E+03    0.4588793710E+00
        89    0.2877935333E+03    0.2898062461E+03    0.4523770133E+00
        90    0.2820282667E+03    0.2805922495E+03    0.4395362358E+00
        91    0.2803237333E+03    0.2783142309E+03    0.4363615516E+00
        92    0.2792287556E+03    0.2760467716E+03    0.4332015829E+00
        93    0.2744485778E+03    0.2715443400E+03    0.4269269201E+00
        94    0.1886036444E+03    0.1794025766E+03    0.2985166404E+00
        95    0.1870368222E+03    0.1815120106E+03    0.3014563823E+00
        96    0.1870242778E+03    0.1825426825E+03    0.3028927437E+00
        97    0.1838565333E+03    0.1835574370E+03    0.3043069223E+00
        98    0.1853664667E+03    0.1855395270E+03    0.3070691955E+00
        99    0.1870591111E+03    0.1874589383E+03    0.3097441188E+00
       100    0.1889144889E+03    0.1893163160E+03    0.3123325910E+00
       101    0.1905193889E+03    0.1911122926E+03    0.3148354935E+00
       102    0.1899346000E+03    0.1919874497E+03    0.3160551269E+00
       103    0.1915395111E+03    0.1928474881E+03    0.3172536906E+00
       104    0.1921652444E+03    0.1945225108E+03    0.3195880298E+00
       105    0.1813102889E+03    0.1765365435E+03    0.2945224894E+00
       106    0.1730694778E+03    0.1758569435E+03    0.2935753877E+00
       107    0.1704806556E+03    0.1751921631E+03    0.2926489388E+00
       108    0.1700829333E+03    0.1745450720E+03    0.2917471419E+00
       109    0.1692373444E+03    0.1739189565E+03    0.2908745771E+00
       110    0.1700707556E+03    0.1733175940E+03    0.2900365083E+00
       111    0.1708686111E+03    0.1727453405E+03    0.2892390065E+00
       112    0.1718423667E+03    0.1724716759E+03    0.2888576229E+00
       113    0.1740759667E+03    0.1722072407E+03    0.2884891017E+00
       114    0.1730707556E+03    0.1717091605E+03    0.2877949689E+00
       115    0.1967226222E+03    0.1943126075E+03    0.3192955051E+00
       116    0.1931341889E+03    0.1923560742E+03    0.3165688480E+00
       117    0.1907203222E+03    0.1913270251E+03    0.3151347483E+00
       118    0.1876005778E+03    0.1902632216E+03    0.3136522142E+00
       119    0.1853022667E+03    0.1880284812E+03    0.3105378432E+00
       120    0.1818018444E+03    0.1856457968E+03    0.3072172949E+00
       121    0.1787971889E+03    0.1789968979E+03    0.2979512798E+00
       122    0.1796762778E+03    0.1775407695E+03    0.2959219953E+00
       123    0.1785659444E+03    0.1744934856E+03    0.2916752503E+00
       124    0.1863562667E+03    0.1899400789E+03    0.3132018772E+00
       125    0.1967213778E+03    0.2028624007E+03    0.3312106378E+00
       126    0.2028386333E+03    0.2094016687E+03    0.3403238694E+00
       127    0.2087044444E+03    0.2159925395E+03    0.3495090156E+00
       128    0.2193693111E+03    0.2293277223E+03    0.3680931460E+00
       129    0.2362448000E+03    0.2428652733E+03    0.3869593002E+00
       130    0.2532290889E+03    0.2566026091E+03    0.4061038777E+00
       131    0.2765467111E+03    0.2775777719E+03    0.4353352102E+00
       132    0.2862961111E+03    0.2846667338E+03    0.4452145042E+00
       133    0.2959017111E+03    0.2989887749E+03    0.4651739367E+00
       134    0.2194879000E+03    0.2203771573E+03    0.3556194911E+00
       135    0.2250481778E+03    0.2263742176E+03    0.3639770932E+00
       136    0.2306701222E+03    0.2323466610E+03    0.3723003887E+00
       137    0.2418327444E+03    0.2442186274E+03    0.3888453567E+00
       138    0.2531147778E+03    0.2559948852E+03    0.4052569437E+00
       139    0.2637099889E+03    0.2676772125E+03    0.4215376274E+00
       140    0.2798409111E+03    0.2792673381E+03    0.4376898174E+00
       141    0.2875471778E+03    0.2850283526E+03    0.4457184622E+00
       142    0.3012605778E+03    0.3021776661E+03    0.4696180281E+00
       143    0.1966388111E+03    0.1842353185E+03    0.3052516291E+00
       144    0.2049353111E+03    0.1975092959E+03    0.3237504627E+00
       145    0.2096941111E+03    0.2042547748E+03    0.3331510733E+00
       146    0.2163081222E+03    0.2110712430E+03    0.3426506156E+00
       147    0.2288574333E+03    0.2249134460E+03    0.3619413378E+00
       148    0.2417612556E+03    0.2390289470E+03    0.3816129326E+00
       149    0.2556504667E+03    0.2534114130E+03    0.4016565742E+00
       150    0.2737433333E+03    0.2680550359E+03    0.4220641683E+00
       151    0.2828206778E+03    0.2754730899E+03    0.4324020906E+00
       152    0.2900036000E+03    0.2829544537E+03    0.4428282425E+00
       153    0.2989490444E+03    0.2981046888E+03    0.4639418598E+00
