Predictions (y,pred,y-pred) by the model of dimension:     1
    0.2857956333E+03    0.3250165900E+03   -0.3922095667E+02
    0.3764530667E+03    0.4013597670E+03   -0.2490670031E+02
    0.3041485333E+03    0.3301379502E+03   -0.2598941689E+02
    0.2869700333E+03    0.3371570885E+03   -0.5018705513E+02
    0.2779039000E+03    0.2964042962E+03   -0.1850039622E+02
    0.2552500667E+03    0.2391063439E+03    0.1614372272E+02
    0.2449100333E+03    0.2715277465E+03   -0.2661771313E+02
    0.3771303667E+03    0.3928845488E+03   -0.1575418212E+02
    0.3714014333E+03    0.3904516389E+03   -0.1905020561E+02
    0.4298645000E+03    0.4424797781E+03   -0.1261527813E+02
    0.3043565333E+03    0.2836770413E+03    0.2067949204E+02
    0.3840882333E+03    0.3621472242E+03    0.2194100912E+02
    0.2652660667E+03    0.2490938447E+03    0.1617222198E+02
    0.2257176333E+03    0.2355412626E+03   -0.9823629299E+01
    0.2566177333E+03    0.2735923819E+03   -0.1697464861E+02
    0.5036133333E+03    0.4853673118E+03    0.1824602152E+02
    0.3316307000E+03    0.3339467919E+03   -0.2316091912E+01
Prediction RMSE and MaxAE:        23.4244321773       50.1870551317
Predictions (y,pred,y-pred) by the model of dimension:     2
    0.2857956333E+03    0.3015181688E+03   -0.1572253548E+02
    0.3764530667E+03    0.3686082234E+03    0.7844843245E+01
    0.3041485333E+03    0.3230474740E+03   -0.1889894062E+02
    0.2869700333E+03    0.3398682594E+03   -0.5289822608E+02
    0.2779039000E+03    0.2846221582E+03   -0.6718258201E+01
    0.2552500667E+03    0.2268743180E+03    0.2837574871E+02
    0.2449100333E+03    0.2768000276E+03   -0.3188999429E+02
    0.3771303667E+03    0.3859767714E+03   -0.8846404752E+01
    0.3714014333E+03    0.3807010849E+03   -0.9299651594E+01
    0.4298645000E+03    0.4370526391E+03   -0.7188139056E+01
    0.3043565333E+03    0.2937134368E+03    0.1064309651E+02
    0.3840882333E+03    0.3601688499E+03    0.2391938346E+02
    0.2652660667E+03    0.2644461857E+03    0.8198809954E+00
    0.2257176333E+03    0.2324373806E+03   -0.6719747268E+01
    0.2566177333E+03    0.2585442588E+03   -0.1926525514E+01
    0.5036133333E+03    0.5023799021E+03    0.1233431197E+01
    0.3316307000E+03    0.3492110446E+03   -0.1758034462E+02
Prediction RMSE and MaxAE:        19.6937949869       52.8982260823
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.2857956333E+03    0.2991984722E+03   -0.1340283888E+02
    0.3764530667E+03    0.3669175867E+03    0.9535479964E+01
    0.3041485333E+03    0.3182775841E+03   -0.1412905076E+02
    0.2869700333E+03    0.3310379546E+03   -0.4406792126E+02
    0.2779039000E+03    0.2739167939E+03    0.3987106077E+01
    0.2552500667E+03    0.2349713345E+03    0.2027873221E+02
    0.2449100333E+03    0.2623896609E+03   -0.1747962752E+02
    0.3771303667E+03    0.3800461779E+03   -0.2915811266E+01
    0.3714014333E+03    0.3742661996E+03   -0.2864766302E+01
    0.4298645000E+03    0.4384921163E+03   -0.8627616285E+01
    0.3043565333E+03    0.2904189436E+03    0.1393758977E+02
    0.3840882333E+03    0.3574442917E+03    0.2664394161E+02
    0.2652660667E+03    0.2673452553E+03   -0.2079188616E+01
    0.2257176333E+03    0.2372556451E+03   -0.1153801179E+02
    0.2566177333E+03    0.2559380019E+03    0.6797314227E+00
    0.5036133333E+03    0.5018648291E+03    0.1748504190E+01
    0.3316307000E+03    0.3422277204E+03   -0.1059702036E+02
Prediction RMSE and MaxAE:        16.0759230307       44.0679212568
