     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.1119034582E+03    0.1078291201E+03    0.2218001160E+01    0.2422858246E+00
         2    0.5781486579E+02    0.5874894453E+02    0.2578769876E+01    0.2698268575E+00
         3    0.6377679169E+02    0.6938442620E+02    0.2486688448E+01    0.2807421448E+00
         4    0.9969179946E+02    0.9553722470E+02    0.2286978950E+01    0.2751380621E+00
         5    0.9817976135E+02    0.9135194452E+02    0.2317278387E+01    0.2780510906E+00
         6    0.6345732320E+02    0.6994476880E+02    0.2465320913E+01    0.3013720121E+00
         7    0.5114042588E+02    0.5344430786E+02    0.2585246514E+01    0.3122857829E+00
         8    0.4348442747E+02    0.4595061825E+02    0.2546324275E+01    0.4306373024E+00
         9    0.3917125463E+02    0.3715121272E+02    0.2660805758E+01    0.3751044259E+00
        10    0.4077056391E+02    0.3825836829E+02    0.2632318536E+01    0.3991919881E+00
        11    0.1156620276E+03    0.1115273879E+03    0.2209188344E+01    0.2179026705E+00
        12    0.1322564577E+03    0.1316773359E+03    0.2058864891E+01    0.2092782526E+00
        13    0.4295367200E+02    0.3404049692E+02    0.2781402045E+01    0.2581800245E+00
        14    0.4050309916E+02    0.3606999121E+02    0.2751257257E+01    0.2755303928E+00
        15    0.1066234624E+03    0.9414193241E+02    0.2328979094E+01    0.2373758159E+00
        16    0.1166603165E+03    0.1107331421E+03    0.2220238829E+01    0.2120192919E+00
        17    0.5656963783E+02    0.6501436443E+02    0.2508835586E+01    0.2953071023E+00
        18    0.4232796680E+02    0.3617908989E+02    0.2762685171E+01    0.2606190085E+00
        19    0.6493284567E+02    0.7490884078E+02    0.2421009072E+01    0.3080854944E+00
        20    0.7208525840E+02    0.7348556730E+02    0.2486500566E+01    0.2420642028E+00
        21    0.9788397509E+02    0.1010249400E+03    0.2288523496E+01    0.2212025698E+00
        22    0.9754851806E+02    0.9703178792E+02    0.2318321275E+01    0.2229020880E+00
        23    0.3852234119E+02    0.3948290797E+02    0.2758674051E+01    0.2341473751E+00
        24    0.4667560663E+02    0.5708148948E+02    0.2568416985E+01    0.2982164667E+00
        25    0.4197241641E+02    0.4046749148E+02    0.2732921044E+01    0.2560777006E+00
        26    0.5677301169E+02    0.6247240372E+02    0.2511867973E+01    0.3157396952E+00
        27    0.6496802097E+02    0.6668464547E+02    0.2553221180E+01    0.2255662985E+00
        28    0.6979480419E+02    0.7676260505E+02    0.2464187237E+01    0.2380701768E+00
        29    0.5481318806E+02    0.5532715693E+02    0.2640189289E+01    0.2277093096E+00
        30    0.6029149555E+02    0.6122391671E+02    0.2581675469E+01    0.2428195382E+00
        31    0.6830351287E+02    0.6590290560E+02    0.2532124524E+01    0.2585991124E+00
        32    0.5341138887E+02    0.5224524112E+02    0.2692269622E+01    0.1937075441E+00
        33    0.6882396517E+02    0.5897579016E+02    0.2588411087E+01    0.2559679627E+00
        34    0.1166313876E+03    0.1125347653E+03    0.2210593495E+01    0.2066398248E+00
        35    0.1314904999E+03    0.1324907169E+03    0.2060822401E+01    0.1991850767E+00
        36    0.4292238571E+02    0.3956710685E+02    0.2633395187E+01    0.3854691181E+00
        37    0.3499053213E+02    0.3503423702E+02    0.2715601198E+01    0.3286517813E+00
        38    0.1048738256E+03    0.9587518179E+02    0.2309936952E+01    0.2440551098E+00
        39    0.3601177755E+02    0.2998355966E+02    0.2841984107E+01    0.2231046752E+00
        40    0.4500912398E+02    0.3620416433E+02    0.2779540476E+01    0.2399144949E+00
