     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.7301306667E+02    0.7852958916E+02    0.2353836848E-02    0.1806129822E+03    0.4142384666E+05
         2    0.1115410667E+03    0.1030267351E+03    0.2776342656E-02    0.1283690817E+03    0.4107056628E+05
         3    0.1163904667E+03    0.1105221483E+03    0.2963224183E-02    0.1315559900E+03    0.3870361070E+05
         4    0.8049570000E+02    0.8997761278E+02    0.2544681672E-02    0.1592579789E+03    0.4118770334E+05
         5    0.7687850000E+02    0.8798077021E+02    0.2499879069E-02    0.1588943763E+03    0.4169647781E+05
         6    0.1124396667E+03    0.1038070931E+03    0.2766797646E-02    0.1280760016E+03    0.4139482663E+05
         7    0.1151615000E+03    0.1111110814E+03    0.2954057069E-02    0.1312693757E+03    0.3898841781E+05
         8    0.1120797667E+03    0.1138479210E+03    0.2940341033E-02    0.1120660606E+03    0.4090416926E+05
         9    0.1183827000E+03    0.1195900717E+03    0.3088064184E-02    0.1145980139E+03    0.3900171239E+05
        10    0.1263473667E+03    0.1197850795E+03    0.2981381201E-02    0.1067352093E+03    0.4148291820E+05
        11    0.1183212333E+03    0.1257968535E+03    0.3150857089E-02    0.9905956459E+02    0.3986766763E+05
        12    0.6767893333E+02    0.6735135245E+02    0.2103940809E-02    0.2033282182E+03    0.4270205180E+05
        13    0.6924846667E+02    0.7050660607E+02    0.2265224730E-02    0.2056707092E+03    0.4012887765E+05
        14    0.1178638333E+03    0.1225153021E+03    0.3128939566E-02    0.9817805567E+02    0.3977397763E+05
        15    0.1260300667E+03    0.1249350120E+03    0.3216129066E-02    0.1001433673E+03    0.3845887607E+05
        16    0.6395140000E+02    0.7421211702E+02    0.2243708407E-02    0.1884957721E+03    0.4222282918E+05
        17    0.7548660000E+02    0.7833736556E+02    0.2471282202E-02    0.1944841295E+03    0.3836881626E+05
        18    0.7241710000E+02    0.8352722535E+02    0.2315627736E-02    0.1806129822E+03    0.4296268821E+05
        19    0.1167479333E+03    0.1031379187E+03    0.2683239594E-02    0.1252171623E+03    0.4299320475E+05
        20    0.1084637000E+03    0.1195534103E+03    0.3108705069E-02    0.8837686420E+02    0.4026285609E+05
        21    0.1055167333E+03    0.1044243469E+03    0.2712334467E-02    0.1283690817E+03    0.4247808762E+05
        22    0.1077780667E+03    0.1122187044E+03    0.2901764505E-02    0.1315559900E+03    0.4011459351E+05
        23    0.9370783333E+02    0.9277300130E+02    0.2477267314E-02    0.1592579789E+03    0.4289220044E+05
        24    0.8791373333E+02    0.9067300851E+02    0.2431614007E-02    0.1588943763E+03    0.4339925541E+05
        25    0.1162208000E+03    0.1004930403E+03    0.2650696110E-02    0.1252171623E+03    0.4314575968E+05
        26    0.1175302333E+03    0.1144118427E+03    0.3055398249E-02    0.8837686420E+02    0.4037695375E+05
        27    0.1218277333E+03    0.1080868834E+03    0.2842612470E-02    0.1283690817E+03    0.4070525028E+05
        28    0.1233274667E+03    0.1086127809E+03    0.2792192781E-02    0.1093144386E+03    0.4291328154E+05
        29    0.1119479000E+03    0.1143272354E+03    0.3039323616E-02    0.8817509054E+02    0.4066999738E+05
        30    0.1160802000E+03    0.1145180507E+03    0.2944085249E-02    0.1118102021E+03    0.4096406261E+05
        31    0.1068349333E+03    0.1026253707E+03    0.2670249631E-02    0.1280760016E+03    0.4296583458E+05
        32    0.1127276667E+03    0.1104456009E+03    0.2861373814E-02    0.1312693757E+03    0.4057522992E+05
        33    0.1130756000E+03    0.1105106678E+03    0.2826753949E-02    0.1120660606E+03    0.4242571866E+05
        34    0.1026179667E+03    0.1080747640E+03    0.2753522610E-02    0.1067352093E+03    0.4369352031E+05
        35    0.1001382000E+03    0.1028743814E+03    0.2776132714E-02    0.9510999143E+02    0.4313607995E+05
        36    0.1001710667E+03    0.9844881634E+02    0.2859924353E-02    0.8797423612E+02    0.4130572131E+05
        37    0.9148953333E+02    0.1053196473E+03    0.2868610742E-02    0.9705985458E+02    0.4172932044E+05
        38    0.9892276667E+02    0.1064102656E+03    0.2790096440E-02    0.9705985458E+02    0.4335116083E+05
        39    0.9586320000E+02    0.1085457249E+03    0.2882359227E-02    0.9905956459E+02    0.4189323013E+05
        40    0.6868523333E+02    0.7360938035E+02    0.2087291120E-02    0.2033282182E+03    0.4405730359E+05
        41    0.7368413333E+02    0.7708415659E+02    0.2249506758E-02    0.2056707092E+03    0.4152067292E+05
        42    0.1155646000E+03    0.1233122025E+03    0.3004685727E-02    0.9510999143E+02    0.4237728026E+05
        43    0.1181048000E+03    0.1245408762E+03    0.3129910270E-02    0.8797423612E+02    0.4073645088E+05
        44    0.1175400000E+03    0.1248039879E+03    0.3093702619E-02    0.9705985458E+02    0.4087394865E+05
        45    0.7083120000E+02    0.7788446405E+02    0.2218048640E-02    0.1847090267E+03    0.4354694772E+05
        46    0.1189540667E+03    0.1248764920E+03    0.3208840657E-02    0.8898776418E+02    0.3928271044E+05
        47    0.7171576667E+02    0.8157035401E+02    0.2447399752E-02    0.1906673824E+03    0.3958852004E+05
        48    0.1173187667E+03    0.1245315223E+03    0.3084860659E-02    0.9817805567E+02    0.4092008755E+05
        49    0.1177421333E+03    0.1268685272E+03    0.3172694122E-02    0.1001433673E+03    0.3957930652E+05
        50    0.7212726667E+02    0.8035257235E+02    0.2223988513E-02    0.1884957721E+03    0.4361461518E+05
        51    0.6982910000E+02    0.8462372848E+02    0.2452927014E-02    0.1944841295E+03    0.3976007727E+05
        52    0.7875026667E+02    0.8028309514E+02    0.2365210704E-02    0.1846936435E+03    0.4125357289E+05
        53    0.9753893333E+02    0.9084030438E+02    0.2564662682E-02    0.1632117392E+03    0.4071817747E+05
