,train,test
0,0.9490188739955885,0.9602447114971652
1,0.956404694508832,0.9349539826746562
2,0.9591717767827386,0.9179920096656136
3,0.9462772013710843,0.9683051235716322
4,0.957326588121431,0.9231771555262993
