,train,test
0,0.9517477636884812,0.9862981119707581
1,0.9555529521908844,0.9614441834323256
2,0.9601657683266503,0.9156161022480148
3,0.9570487670455803,0.9352786700358126
4,0.9585582878952426,0.9482032760456087
5,0.9584391127154112,0.9348936747431456
6,0.9583340818910628,0.919321990284087
7,0.9556038680051459,0.9584372027182738
8,0.9572404879679545,0.9617819829256036
9,0.9573639043113096,0.9601597290787195
