,train,test
0,0.9121600129438706,0.919993144386743
1,0.9164314372001953,0.9010208822800918
2,0.9152306579124388,0.9062388910871151
3,0.9067228380457899,0.9378573834004025
4,0.9201900315338835,0.8812747968649877
