     Index       y_measurement           y_fitting        descriptor_1
         1    0.1129134333E+03    0.9116158693E+02    0.3030195629E+01
         2    0.5741510000E+02    0.4387992548E+02    0.2622599918E+01
         3    0.6408266667E+02    0.5898533568E+02    0.2752817432E+01
         4    0.9851213333E+02    0.8151157413E+02    0.2947006847E+01
         5    0.9577526667E+02    0.7685975952E+02    0.2906905471E+01
         6    0.5629570000E+02    0.4576412149E+02    0.2638842795E+01
         7    0.6416440000E+02    0.6031325233E+02    0.2764264854E+01
         8    0.4909853333E+02    0.3504037135E+02    0.2546397766E+01
         9    0.5078230000E+02    0.4495238043E+02    0.2631845110E+01
        10    0.3941803333E+02    0.2976503057E+02    0.2500921228E+01
        11    0.4091123333E+02    0.3428819514E+02    0.2539913565E+01
        12    0.1317270667E+03    0.1149695890E+03    0.3235434600E+01
        13    0.1236949333E+03    0.1042338499E+03    0.3142886219E+01
        14    0.1185663333E+03    0.1003811548E+03    0.3109673723E+01
        15    0.5631520000E+02    0.5815067334E+02    0.2745622152E+01
        16    0.6653600000E+02    0.7101935159E+02    0.2856557722E+01
        17    0.6544593333E+02    0.5408707013E+02    0.2710591504E+01
        18    0.7081320000E+02    0.6840431829E+02    0.2834014598E+01
        19    0.9909350000E+02    0.9480569867E+02    0.3061610014E+01
        20    0.9879613333E+02    0.9047963876E+02    0.3024316835E+01
        21    0.5754726667E+02    0.6254584466E+02    0.2783511112E+01
        22    0.3968340000E+02    0.3148280405E+02    0.2515729445E+01
        23    0.6419260000E+02    0.7510695003E+02    0.2891795223E+01
        24    0.4755836667E+02    0.5322628984E+02    0.2703171072E+01
        25    0.4298803333E+02    0.3275312556E+02    0.2526680363E+01
        26    0.5702396667E+02    0.6145664827E+02    0.2774121599E+01
        27    0.6448746667E+02    0.6031325233E+02    0.2764264854E+01
        28    0.6892443333E+02    0.7377591770E+02    0.2880320942E+01
        29    0.5462010000E+02    0.4970907652E+02    0.2672850626E+01
        30    0.6024150000E+02    0.5885595135E+02    0.2751702063E+01
        31    0.6916680000E+02    0.6930632094E+02    0.2841790391E+01
        32    0.6074053333E+02    0.5585743167E+02    0.2725853061E+01
        33    0.5625880000E+02    0.4578155069E+02    0.2638993045E+01
        34    0.6976280000E+02    0.5962349159E+02    0.2758318711E+01
        35    0.6109540000E+02    0.5524290385E+02    0.2720555470E+01
        36    0.6641613333E+02    0.5913603109E+02    0.2754116515E+01
        37    0.1171394000E+03    0.9601131530E+02    0.3072003138E+01
        38    0.1298107667E+03    0.1194345798E+03    0.3273925445E+01
        39    0.4263683333E+02    0.3561881532E+02    0.2551384293E+01
        40    0.3551316667E+02    0.2545191410E+02    0.2463739629E+01
        41    0.4331223333E+02    0.3986889792E+02    0.2588022503E+01
        42    0.1270568667E+03    0.1091736762E+03    0.3185470425E+01
        43    0.4623996667E+02    0.2523221574E+02    0.2461845700E+01
        44    0.4979963333E+02    0.3056472895E+02    0.2507815098E+01
        45    0.1048403333E+03    0.8004563139E+02    0.2934369559E+01
        46    0.1119227000E+03    0.8886673551E+02    0.3010412661E+01
        47    0.9410970000E+02    0.7787395035E+02    0.2915648392E+01
        48    0.9391083333E+02    0.7268754968E+02    0.2870938570E+01
        49    0.5990580000E+02    0.3399373041E+02    0.2537375106E+01
        50    0.1511233333E+02    0.2950396995E+02    0.2498670732E+01
        51    0.1506720000E+02    0.3654294210E+02    0.2559350809E+01
        52    0.2607280000E+02    0.4008670047E+02    0.2589900089E+01
        53    0.3288510000E+02    0.4364678952E+02    0.2620590149E+01
        54    0.5040940000E+02    0.5081641343E+02    0.2682396521E+01
        55    0.6252836667E+02    0.5805273141E+02    0.2744777835E+01
        56    0.6859230000E+02    0.6535667864E+02    0.2807742153E+01
        57    0.7457800000E+02    0.7272920740E+02    0.2871297684E+01
        58    0.7547360000E+02    0.7644149256E+02    0.2903299764E+01
        59    0.7601236667E+02    0.8017128837E+02    0.2935452796E+01
        60    0.7978300000E+02    0.8768391047E+02    0.3000216014E+01
        61    0.5943460000E+02    0.5843865614E+02    0.2748104733E+01
        62    0.5415630000E+02    0.6313015980E+02    0.2788548252E+01
        63    0.5238350000E+02    0.6542700308E+02    0.2808348391E+01
        64    0.4609493333E+02    0.6769007094E+02    0.2827857366E+01
        65    0.5043943333E+02    0.7211122471E+02    0.2865970310E+01
        66    0.7535336667E+02    0.8050654649E+02    0.2938342918E+01
        67    0.7547280000E+02    0.8446423998E+02    0.2972460562E+01
        68    0.7631323333E+02    0.8637925349E+02    0.2988969104E+01
        69    0.7808313333E+02    0.8825016166E+02    0.3005097432E+01
        70    0.8207633333E+02    0.9185480405E+02    0.3036171568E+01
        71    0.1068950000E+02    0.1487721192E+02    0.2372579481E+01
        72    0.2761040000E+02    0.2384817878E+02    0.2449914488E+01
