Predictions (y,pred,y-pred) by the model of dimension:     1
    0.4572791662E+02    0.4162345090E+02    0.4104465722E+01
    0.8475483777E+02    0.7750664698E+02    0.7248190793E+01
    0.1366336255E+03    0.1468176286E+03   -0.1018400303E+02
    0.1287616307E+03    0.1340139522E+03   -0.5252321521E+01
    0.2326547267E+02    0.3189137510E+02   -0.8625902423E+01
    0.3452159350E+02    0.3788488591E+02   -0.3363292414E+01
    0.3332059993E+02    0.3432888543E+02   -0.1008285504E+01
    0.4875284720E+02    0.5199319285E+02   -0.3240345651E+01
    0.1047424560E+03    0.1093598034E+03   -0.4617347431E+01
    0.1134858481E+03    0.1159362811E+03   -0.2450433044E+01
    0.6693454681E+02    0.5058926489E+02    0.1634528192E+02
    0.9652639442E+02    0.1014916653E+03   -0.4965270882E+01
    0.1322700957E+03    0.1235993523E+03    0.8670743361E+01
    0.3130959377E+02    0.2375823862E+02    0.7551355153E+01
    0.4308292970E+02    0.3837128430E+02    0.4711645400E+01
    0.1165991300E+03    0.1154571969E+03    0.1141933137E+01
Prediction RMSE and MaxAE:         7.0491634808       16.3452819197
Predictions (y,pred,y-pred) by the model of dimension:     3
    0.5573694755E+02    0.5944995092E+02   -0.3713003371E+01
    0.4895849377E+02    0.4765393671E+02    0.1304557059E+01
    0.1218090654E+03    0.1170863387E+03    0.4722726705E+01
    0.6554370379E+02    0.6445082011E+02    0.1092883677E+01
    0.5888624772E+02    0.6866567540E+02   -0.9779427682E+01
    0.6380085368E+02    0.7801166113E+02   -0.1421080745E+02
    0.6014871550E+02    0.6083771972E+02   -0.6890042143E+00
    0.6068008934E+02    0.6056842100E+02    0.1116683393E+00
    0.6555221939E+02    0.6215817639E+02    0.3394042996E+01
    0.4434460389E+02    0.3986324085E+02    0.4481363040E+01
    0.1256431161E+03    0.1177473755E+03    0.7895740692E+01
    0.1038482190E+03    0.9589845048E+02    0.7949768519E+01
    0.2632643497E+02    0.2775653472E+02   -0.1430099747E+01
    0.6671768541E+02    0.5853575002E+02    0.8181935387E+01
    0.7983276551E+02    0.6860759820E+02    0.1122516731E+02
    0.8885745041E+02    0.7858428346E+02    0.1027316696E+02
    0.1025991163E+03    0.1078922044E+03   -0.5293088079E+01
    0.5640091467E+02    0.6883601859E+02   -0.1243510392E+02
    0.4572791662E+02    0.4387373991E+02    0.1854176706E+01
    0.8475483777E+02    0.7895462104E+02    0.5800216735E+01
    0.1366336255E+03    0.1390965591E+03   -0.2462933606E+01
    0.1287616307E+03    0.1295948401E+03   -0.8332094419E+00
    0.2326547267E+02    0.2505067333E+02   -0.1785200652E+01
    0.3452159350E+02    0.3833365913E+02   -0.3812065632E+01
    0.3332059993E+02    0.3441674162E+02   -0.1096141689E+01
    0.4875284720E+02    0.5189010306E+02   -0.3137255856E+01
    0.1047424560E+03    0.1083461596E+03   -0.3603703619E+01
    0.1134858481E+03    0.1150297268E+03   -0.1543878748E+01
    0.6693454681E+02    0.5597552675E+02    0.1095902006E+02
    0.9652639442E+02    0.1017587201E+03   -0.5232325692E+01
    0.1322700957E+03    0.1227074919E+03    0.9562603790E+01
    0.3130959377E+02    0.2707774671E+02    0.4231847061E+01
    0.4308292970E+02    0.4093740253E+02    0.2145527172E+01
    0.1165991300E+03    0.1160796733E+03    0.5194567294E+00
Prediction RMSE and MaxAE:         6.2474894060       14.2108074517
