,train,test
0,0.9470392204296807,0.9752381544564619
1,0.9530981563176071,0.9317432099831013
2,0.956773592075719,0.8983210148859763
3,0.9542797258167647,0.91271090853402
4,0.9565662483000609,0.9283322983875321
5,0.9517009632294129,0.879091326357765
6,0.9522941589681307,0.9536331301614058
7,0.9517097164271344,0.9415689853797677
8,0.9520835022108555,0.9472895245252764
9,0.9527914979754919,0.9348842469210202
