,train,test
0,0.9096455556791814,0.9432829601583369
1,0.9164596476788611,0.8753336867555173
2,0.9109176404721422,0.9386871118040705
3,0.9190563149819009,0.8553170094030494
4,0.9126135049968256,0.921511923196743
5,0.9160223184670256,0.8966292021660752
6,0.9140558011698958,0.9106740581385578
7,0.9071221226108341,0.9572381379720146
8,0.9148640914816848,0.8985476476707875
9,0.9186884927246175,0.8525097593666141
