     Index       y_measurement           y_fitting        descriptor_1
         1    0.2935234994E+03    0.2720186759E+03    0.4177305629E+01
         2    0.1587309654E+03    0.1506695044E+03    0.3682795564E+01
         3    0.1746566799E+03    0.1854719571E+03    0.3824619055E+01
         4    0.2635678493E+03    0.2438768657E+03    0.4062624925E+01
         5    0.2592711134E+03    0.2326001888E+03    0.4016671334E+01
         6    0.1533371356E+03    0.1527005707E+03    0.3691072363E+01
         7    0.1737380718E+03    0.1866648810E+03    0.3829480340E+01
         8    0.1354613601E+03    0.1244107282E+03    0.3575788413E+01
         9    0.1415692716E+03    0.1471013821E+03    0.3668255107E+01
        10    0.1215912466E+03    0.1405544726E+03    0.3641575793E+01
        11    0.1096500264E+03    0.1023218284E+03    0.3485773927E+01
        12    0.1139947988E+03    0.1128854320E+03    0.3528821673E+01
        13    0.3022450560E+03    0.2765114589E+03    0.4195614171E+01
        14    0.3443617784E+03    0.3353389293E+03    0.4435342023E+01
        15    0.1198075480E+03    0.9111785722E+02    0.3440116619E+01
        16    0.1135857840E+03    0.1030938430E+03    0.3488919964E+01
        17    0.2788580290E+03    0.2351767047E+03    0.4027170895E+01
        18    0.3189353197E+03    0.3059571590E+03    0.4315608357E+01
        19    0.3054724589E+03    0.2947659615E+03    0.4270003103E+01
        20    0.1557885917E+03    0.1779128841E+03    0.3793815073E+01
        21    0.1177067906E+03    0.9418215370E+02    0.3452603935E+01
        22    0.1777489072E+03    0.2094766423E+03    0.3922440559E+01
        23    0.1784743125E+03    0.1740348054E+03    0.3778011513E+01
        24    0.1956337281E+03    0.2078846421E+03    0.3915952998E+01
        25    0.2605553334E+03    0.2768643142E+03    0.4197052092E+01
        26    0.2590247442E+03    0.2660043233E+03    0.4152796538E+01
        27    0.1618420223E+03    0.1885681347E+03    0.3837236290E+01
        28    0.1079419546E+03    0.1046402029E+03    0.3495221536E+01
        29    0.1750833160E+03    0.2197385945E+03    0.3964259045E+01
        30    0.1299731940E+03    0.1613900215E+03    0.3726482748E+01
        31    0.1169255214E+03    0.1058967638E+03    0.3500342148E+01
        32    0.1562825046E+03    0.1816991777E+03    0.3809244600E+01
