     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.7301306667E+02    0.7889368326E+02    0.2353836848E-02    0.1581661122E+04    0.9369850530E+03
         2    0.1163904667E+03    0.1108807594E+03    0.2963224183E-02    0.1128314962E+04    0.8841004221E+03
         3    0.8049570000E+02    0.9069829316E+02    0.2544681672E-02    0.1393743156E+04    0.9329811675E+03
         4    0.1124396667E+03    0.1035171371E+03    0.2766797646E-02    0.1197004216E+04    0.9221099381E+03
         5    0.1120797667E+03    0.1129549010E+03    0.2940341033E-02    0.1041901089E+04    0.9120096957E+03
         6    0.1183827000E+03    0.1205585343E+03    0.3088064184E-02    0.9888897410E+03    0.8901212210E+03
         7    0.1263473667E+03    0.1217330430E+03    0.2981381201E-02    0.9454922862E+03    0.9392196409E+03
         8    0.1167774333E+03    0.1250278969E+03    0.3062698064E-02    0.9120716623E+03    0.9250121568E+03
         9    0.1183212333E+03    0.1283781378E+03    0.3150857089E-02    0.8675777224E+03    0.9101603557E+03
        10    0.6767893333E+02    0.6807662930E+02    0.2103940809E-02    0.1807144814E+04    0.9599201431E+03
        11    0.6924846667E+02    0.6977341107E+02    0.2265224730E-02    0.1764683459E+04    0.9129357512E+03
        12    0.1178638333E+03    0.1199167692E+03    0.3128939566E-02    0.8992156288E+03    0.8867695858E+03
        13    0.1260300667E+03    0.1244761321E+03    0.3216129066E-02    0.8592907474E+03    0.8753803354E+03
        14    0.6395140000E+02    0.7526469954E+02    0.2243708407E-02    0.1770857426E+04    0.9370956596E+03
        15    0.7548660000E+02    0.7770229729E+02    0.2471282202E-02    0.1652067520E+04    0.8798331284E+03
        16    0.7241710000E+02    0.8247129719E+02    0.2315627736E-02    0.1511804422E+04    0.9726984753E+03
        17    0.1084637000E+03    0.1184987078E+03    0.3108705069E-02    0.7539691851E+03    0.9116294082E+03
        18    0.1173802333E+03    0.1110190618E+03    0.2873839283E-02    0.1025432485E+04    0.9326317078E+03
        19    0.1055167333E+03    0.1025142525E+03    0.2712334467E-02    0.1144931417E+04    0.9466600333E+03
        20    0.1077780667E+03    0.1119421662E+03    0.2901764505E-02    0.1079593236E+04    0.9171794337E+03
