     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.3115032551E+00    0.3165955286E+00    0.1736078289E+01    0.1441027478E-01    0.6449608485E-01
         2    0.3727521742E+00    0.3745164722E+00    0.1862013497E+01    0.1213095272E-01    0.2740802888E-01
         3    0.3692808565E+00    0.3625299759E+00    0.1860761838E+01    0.1981982999E-01    0.4579614682E-01
         4    0.3219133907E+00    0.3310093949E+00    0.1774027681E+01    0.1461990851E-01    0.6331459468E-01
         5    0.3203898125E+00    0.3245567352E+00    0.1774471572E+01    0.1248752350E-01    0.1035948140E+00
         6    0.3755429960E+00    0.3690158472E+00    0.1860646794E+01    0.1285740153E-01    0.4715940321E-01
         7    0.3689363424E+00    0.3651500119E+00    0.1859322947E+01    0.2046504354E-01    0.2823774491E-01
         8    0.3834306331E+00    0.3916120181E+00    0.1906144564E+01    0.1196839737E-01    0.2633236084E-01
         9    0.3841229241E+00    0.3866201027E+00    0.1905265094E+01    0.1672178855E-01    0.2633236084E-01
        10    0.3996236202E+00    0.3956118016E+00    0.1947557081E+01    0.1333401258E-01    0.7412973447E-01
        11    0.3980037053E+00    0.4088443487E+00    0.1947044681E+01    0.1477873111E-01    0.5494792053E-02
        12    0.3018713204E+00    0.3075041230E+00    0.1698389058E+01    0.2015115125E-01    0.1455057050E-01
        13    0.3091608525E+00    0.2964262414E+00    0.1736438302E+01    0.2907887259E-01    0.9190897020E-01
        14    0.3092389430E+00    0.3171780363E+00    0.1716550276E+01    0.1550020920E-01    0.2268327997E-01
        15    0.3769629583E+00    0.3661571802E+00    0.1834983894E+01    0.1626875676E-01    0.0000000000E+00
        16    0.3687133635E+00    0.3556377236E+00    0.1833493784E+01    0.2228430880E-01    0.1877107736E-01
        17    0.3614909000E+00    0.3637955306E+00    0.1841481930E+01    0.1559358738E-01    0.2535416914E-01
        18    0.3569607189E+00    0.3544445094E+00    0.1840203754E+01    0.2209655098E-01    0.3688394677E-01
        19    0.3309396823E+00    0.3260377595E+00    0.1743893658E+01    0.1741225793E-01    0.2090595311E-01
        20    0.3276713441E+00    0.3248804209E+00    0.1744349912E+01    0.1544819518E-01    0.3595824118E-01
        21    0.3741920109E+00    0.3596051772E+00    0.1824352844E+01    0.1884810950E-01    0.0000000000E+00
        22    0.4010305618E+00    0.4034261897E+00    0.1966779655E+01    0.2506690605E-01    0.1846055427E-01
        23    0.3721079413E+00    0.3495608326E+00    0.1822849964E+01    0.2462647880E-01    0.1762672142E-01
        24    0.3923032117E+00    0.3754234301E+00    0.1866491554E+01    0.1898200831E-01    0.0000000000E+00
        25    0.3928852735E+00    0.3990457082E+00    0.1963973283E+01    0.2602223274E-01    0.2947498523E-01
        26    0.3763802550E+00    0.3656046002E+00    0.1865442047E+01    0.2209125651E-01    0.2947498523E-01
        27    0.3628066791E+00    0.3525865670E+00    0.1829479572E+01    0.1889938892E-01    0.4119620436E-01
        28    0.3616999086E+00    0.3503966771E+00    0.1828116451E+01    0.2508393452E-01    0.2090595311E-01
        29    0.3769364803E+00    0.3735315404E+00    0.1874405413E+01    0.1834923887E-01    0.2546778854E-01
        30    0.3710709739E+00    0.3704604027E+00    0.1873498977E+01    0.2187794321E-01    0.2208930742E-01
        31    0.3572480509E+00    0.3515539844E+00    0.1833066297E+01    0.1954064693E-01    0.4934233899E-01
        32    0.3635729881E+00    0.3710538098E+00    0.1876646419E+01    0.2736157776E-01    0.0000000000E+00
        33    0.3710951698E+00    0.3676149044E+00    0.1926021745E+01    0.3870100543E-01    0.5092693802E-01
        34    0.3498298330E+00    0.3623655971E+00    0.1876083605E+01    0.2686207231E-01    0.4145499223E-01
        35    0.3622700519E+00    0.3571251666E+00    0.1880585459E+01    0.2832432444E-01    0.6693971587E-01
        36    0.3556002005E+00    0.3708386343E+00    0.1880046295E+01    0.2799811710E-01    0.4060626927E-02
        37    0.3068701886E+00    0.3019424513E+00    0.1690917123E+01    0.1005104431E-01    0.7296894622E-01
        38    0.3047319468E+00    0.3069962550E+00    0.1688882208E+01    0.1918649970E-01    0.4631785586E-02
        39    0.3934461789E+00    0.4058963872E+00    0.1933078127E+01    0.1360532931E-01    0.0000000000E+00
        40    0.4069873114E+00    0.4099757656E+00    0.1983577756E+01    0.1916192877E-01    0.4433884624E-01
        41    0.3925031194E+00    0.3929719448E+00    0.1932537346E+01    0.1437077090E-01    0.5534949318E-01
        42    0.3055190544E+00    0.3131800169E+00    0.1725032490E+01    0.2694599908E-01    0.4139954831E-02
        43    0.3914804504E+00    0.4117537694E+00    0.1944319653E+01    0.1069376669E-01    0.5786276869E-02
        44    0.3875508766E+00    0.3957325690E+00    0.1943928697E+01    0.1206575169E-01    0.7296894622E-01
        45    0.3144476998E+00    0.3139125446E+00    0.1729205589E+01    0.1425287768E-01    0.6558712512E-01
        46    0.3153730631E+00    0.3231830593E+00    0.1738676511E+01    0.1450971186E-01    0.3813085494E-01
        47    0.3356654485E+00    0.3335418269E+00    0.1778051013E+01    0.1426512586E-01    0.6025401036E-01
        48    0.3316145550E+00    0.3410214147E+00    0.1778425883E+01    0.1207509034E-01    0.3624911987E-01
        49    0.3701456579E+00    0.3824499166E+00    0.1907345312E+01    0.8422269986E-02    0.8687396817E-01
        50    0.4319090039E+00    0.4172933902E+00    0.1953593028E+01    0.9899654738E-02    0.0000000000E+00
        51    0.4270794082E+00    0.4030807092E+00    0.1917081333E+01    0.1030062533E-01    0.0000000000E+00
        52    0.4008107104E+00    0.3961578467E+00    0.1899310236E+01    0.1050111063E-01    0.0000000000E+00
        53    0.3863661790E+00    0.3893526393E+00    0.1881849985E+01    0.1070159593E-01    0.0000000000E+00
        54    0.3567211668E+00    0.3760819781E+00    0.1847827115E+01    0.1110256653E-01    0.0000000000E+00
        55    0.3390427691E+00    0.3632434986E+00    0.1814946073E+01    0.1150353713E-01    0.0000000000E+00
        56    0.3291813919E+00    0.3508137712E+00    0.1783144958E+01    0.1190450772E-01    0.0000000000E+00
        57    0.3243536271E+00    0.3387710077E+00    0.1752366205E+01    0.1230547832E-01    0.0000000000E+00
        58    0.3252255627E+00    0.3328883421E+00    0.1737343318E+01    0.1250596362E-01    0.0000000000E+00
        59    0.3261143142E+00    0.3270949189E+00    0.1722556210E+01    0.1270644892E-01    0.0000000000E+00
        60    0.3239659235E+00    0.3157665870E+00    0.1693664992E+01    0.1310741951E-01    0.0000000000E+00
        61    0.3674602020E+00    0.3730011048E+00    0.1871834877E+01    0.2351679600E-01    0.0000000000E+00
        62    0.3733715764E+00    0.3648111561E+00    0.1846148062E+01    0.2195325368E-01    0.0000000000E+00
        63    0.3728675248E+00    0.3608293129E+00    0.1833603548E+01    0.2117148252E-01    0.0000000000E+00
        64    0.3805400206E+00    0.3569199558E+00    0.1821250543E+01    0.2038971137E-01    0.0000000000E+00
        65    0.3694195579E+00    0.3493103806E+00    0.1797097080E+01    0.1882616905E-01    0.0000000000E+00
        66    0.3301994043E+00    0.3348736941E+00    0.1750857431E+01    0.1569908442E-01    0.0000000000E+00
        67    0.3300178520E+00    0.3280180965E+00    0.1728695984E+01    0.1413554211E-01    0.0000000000E+00
        68    0.3296708943E+00    0.3246752371E+00    0.1717839671E+01    0.1335377095E-01    0.0000000000E+00
        69    0.3275040021E+00    0.3213869641E+00    0.1707127576E+01    0.1257199979E-01    0.0000000000E+00
        70    0.3234392652E+00    0.3149683681E+00    0.1686120691E+01    0.1100845748E-01    0.0000000000E+00
        71    0.4357322360E+00    0.4240937201E+00    0.1964059736E+01    0.6554302622E-02    0.2035871290E-02
        72    0.3992104702E+00    0.4087672607E+00    0.1926153498E+01    0.7553083926E-02    0.2035871290E-02
        73    0.3949555381E+00    0.4012964055E+00    0.1907708634E+01    0.8052474579E-02    0.2035871290E-02
        74    0.3897969196E+00    0.3939490002E+00    0.1889589926E+01    0.8551865231E-02    0.2035871290E-02
        75    0.3713716119E+00    0.3796109377E+00    0.1854295042E+01    0.9550646535E-02    0.2035871290E-02
        76    0.3632482216E+00    0.3657271050E+00    0.1820200237E+01    0.1054942784E-01    0.2035871290E-02
        77    0.3390596413E+00    0.3522733870E+00    0.1787241799E+01    0.1154820914E-01    0.2035871290E-02
