     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.3692808565E+00    0.3701098613E+00    0.2963224183E-02    0.8948822975E+01
         2    0.3219133907E+00    0.3387942389E+00    0.2544681672E-02    0.7700118678E+01
         3    0.3755429960E+00    0.3781882308E+00    0.2766797646E-02    0.1233080840E+02
         4    0.3834306331E+00    0.3956523152E+00    0.2940341033E-02    0.1362900476E+02
         5    0.3841229241E+00    0.3884121468E+00    0.3088064184E-02    0.1088263328E+02
         6    0.3981010400E+00    0.3915129879E+00    0.2981381201E-02    0.1249528182E+02
         7    0.3996236202E+00    0.4130231121E+00    0.3062698064E-02    0.1542548507E+02
         8    0.3980037053E+00    0.4083422217E+00    0.3150857089E-02    0.1372375825E+02
         9    0.3065872278E+00    0.3121602543E+00    0.2103940809E-02    0.7490219549E+01
        10    0.3018713204E+00    0.3079751128E+00    0.2265224730E-02    0.5139796659E+01
        11    0.3946135729E+00    0.4137559333E+00    0.3128939566E-02    0.1488728661E+02
        12    0.4021863310E+00    0.4080162000E+00    0.3216129066E-02    0.1301082789E+02
        13    0.3076766726E+00    0.3291574414E+00    0.2243708407E-02    0.9046592359E+01
        14    0.3091608525E+00    0.3221594967E+00    0.2471282202E-02    0.5539745405E+01
        15    0.3092389430E+00    0.3175989111E+00    0.2315627736E-02    0.6309848217E+01
        16    0.3904139452E+00    0.4077880266E+00    0.3108705069E-02    0.1405092497E+02
        17    0.3687133635E+00    0.3618574351E+00    0.2873839283E-02    0.8409554845E+01
        18    0.3614909000E+00    0.3631413024E+00    0.2712334467E-02    0.1025672133E+02
        19    0.3309396823E+00    0.3288213524E+00    0.2477267314E-02    0.6640248984E+01
        20    0.3741920109E+00    0.3584617173E+00    0.2650696110E-02    0.1006101975E+02
        21    0.4010305618E+00    0.3986818741E+00    0.3055398249E-02    0.1300025050E+02
        22    0.3721079413E+00    0.3578567391E+00    0.2842612470E-02    0.8026429418E+01
        23    0.3923032117E+00    0.3726814843E+00    0.2792192781E-02    0.1111611321E+02
        24    0.3928852735E+00    0.3988934459E+00    0.3039323616E-02    0.1319869768E+02
        25    0.3763802550E+00    0.3720321311E+00    0.2944085249E-02    0.9476121007E+01
        26    0.3628066791E+00    0.3576606296E+00    0.2670249631E-02    0.9724893068E+01
        27    0.3616999086E+00    0.3572154298E+00    0.2861373814E-02    0.7726103413E+01
        28    0.3710709739E+00    0.3710688658E+00    0.2977663512E-02    0.8970758860E+01
        29    0.3572480509E+00    0.3573906911E+00    0.2753522610E-02    0.8840783639E+01
        30    0.3635729881E+00    0.3676381280E+00    0.2776132714E-02    0.1039886980E+02
        31    0.3498298330E+00    0.3690707661E+00    0.2868610742E-02    0.9718861883E+01
        32    0.3622700519E+00    0.3673078947E+00    0.2790096440E-02    0.1020096804E+02
        33    0.3556002005E+00    0.3687822227E+00    0.2882359227E-02    0.9530387232E+01
        34    0.3047319468E+00    0.3059592505E+00    0.2249506758E-02    0.4946582065E+01
        35    0.4069873114E+00    0.4181144489E+00    0.3129910270E-02    0.1563689483E+02
        36    0.3925031194E+00    0.3999282858E+00    0.3093702619E-02    0.1283236324E+02
        37    0.3131120344E+00    0.3244719304E+00    0.2218048640E-02    0.8488193230E+01
        38    0.4057369914E+00    0.4183471494E+00    0.3208840657E-02    0.1488401082E+02
        39    0.3055190544E+00    0.3201402058E+00    0.2447399752E-02    0.5428004691E+01
        40    0.3914804504E+00    0.4021034551E+00    0.3084860659E-02    0.1330021532E+02
        41    0.3875508766E+00    0.3987351652E+00    0.3172694122E-02    0.1183045001E+02
        42    0.3144476998E+00    0.3240654889E+00    0.2223988513E-02    0.8357671662E+01
        43    0.3035142463E+00    0.3198558249E+00    0.2452927014E-02    0.5322896883E+01
        44    0.3153730631E+00    0.3229294841E+00    0.2365210704E-02    0.6740152255E+01
        45    0.3701456579E+00    0.3904480638E+00    0.3047853118E-02    0.1164155351E+02
        46    0.3057408244E+00    0.3117713807E+00    0.2108916530E-02    0.7372450619E+01
        47    0.3022545026E+00    0.3076808900E+00    0.2269923021E-02    0.5041307148E+01
