     Index       y_measurement           y_fitting        descriptor_1
         1    0.3692808565E+00    0.3725970891E+00    0.1632181046E+02
         2    0.3219133907E+00    0.3425267195E+00    0.1590159182E+02
         3    0.3755429960E+00    0.3740328734E+00    0.1634187484E+02
         4    0.3834306331E+00    0.3905668365E+00    0.1657292885E+02
         5    0.3841229241E+00    0.3901421626E+00    0.1656699424E+02
         6    0.3981010400E+00    0.3915834197E+00    0.1658713510E+02
         7    0.3996236202E+00    0.4096118411E+00    0.1683907343E+02
         8    0.3980037053E+00    0.4093647891E+00    0.1683562100E+02
         9    0.3065872278E+00    0.3138819535E+00    0.1550129529E+02
        10    0.3018713204E+00    0.3128599562E+00    0.1548701338E+02
        11    0.3946135729E+00    0.4054260130E+00    0.1678057854E+02
        12    0.4021863310E+00    0.4052420123E+00    0.1677800722E+02
        13    0.3076766726E+00    0.3276566875E+00    0.1569379043E+02
        14    0.3091608525E+00    0.3264502279E+00    0.1567693075E+02
        15    0.3092389430E+00    0.3151915287E+00    0.1551959596E+02
        16    0.3904139452E+00    0.4142752515E+00    0.1690424230E+02
        17    0.3687133635E+00    0.3608838258E+00    0.1615812336E+02
        18    0.3614909000E+00    0.3604372297E+00    0.1615188240E+02
        19    0.3309396823E+00    0.3233848665E+00    0.1563409383E+02
        20    0.3741920109E+00    0.3549853286E+00    0.1607569476E+02
        21    0.4010305618E+00    0.4074592165E+00    0.1680899156E+02
        22    0.3721079413E+00    0.3542385760E+00    0.1606525926E+02
        23    0.3923032117E+00    0.3715261334E+00    0.1630684438E+02
        24    0.3928852735E+00    0.4076263029E+00    0.1681132651E+02
        25    0.3763802550E+00    0.3710086920E+00    0.1629961339E+02
        26    0.3628066791E+00    0.3546271908E+00    0.1607068996E+02
        27    0.3616999086E+00    0.3539539563E+00    0.1606128184E+02
        28    0.3710709739E+00    0.3705578625E+00    0.1629331327E+02
        29    0.3572480509E+00    0.3509021839E+00    0.1601863482E+02
        30    0.3635729881E+00    0.3680875925E+00    0.1625879246E+02
        31    0.3498298330E+00    0.3678094568E+00    0.1625490565E+02
        32    0.3622700519E+00    0.3685824836E+00    0.1626570832E+02
        33    0.3556002005E+00    0.3683169573E+00    0.1626199772E+02
        34    0.3047319468E+00    0.3067150281E+00    0.1540114103E+02
        35    0.4069873114E+00    0.4214775921E+00    0.1700489147E+02
        36    0.3925031194E+00    0.4024474876E+00    0.1673895511E+02
        37    0.3131120344E+00    0.3220951961E+00    0.1561607132E+02
        38    0.4057369914E+00    0.4183880022E+00    0.1696171597E+02
        39    0.3055190544E+00    0.3208007942E+00    0.1559798269E+02
        40    0.3914804504E+00    0.3990192912E+00    0.1669104775E+02
        41    0.3875508766E+00    0.3988322112E+00    0.1668843340E+02
        42    0.3144476998E+00    0.3214897930E+00    0.1560761111E+02
        43    0.3035142463E+00    0.3202660756E+00    0.1559051026E+02
        44    0.3153730631E+00    0.3261488914E+00    0.1567271972E+02
        45    0.3701456579E+00    0.3866691031E+00    0.1651845994E+02
        46    0.3057408244E+00    0.3130845866E+00    0.1549015248E+02
        47    0.3022545026E+00    0.3121207774E+00    0.1547668372E+02
        48    0.4319090039E+00    0.4132812245E+00    0.1689035126E+02
        49    0.4270794082E+00    0.3988430767E+00    0.1668858524E+02
        50    0.4008107104E+00    0.3918327673E+00    0.1659061961E+02
        51    0.3863661790E+00    0.3849551938E+00    0.1649450890E+02
        52    0.3567211668E+00    0.3715802226E+00    0.1630760025E+02
        53    0.3390427691E+00    0.3586840633E+00    0.1612738276E+02
        54    0.3291813919E+00    0.3462355225E+00    0.1595342052E+02
        55    0.3239659235E+00    0.3113011078E+00    0.1546522924E+02
        56    0.3674602020E+00    0.3632065049E+00    0.1619058166E+02
        57    0.3728675248E+00    0.3511697375E+00    0.1602237375E+02
        58    0.3805400206E+00    0.3473228159E+00    0.1596861491E+02
        59    0.3485184075E+00    0.3326787510E+00    0.1576397130E+02
        60    0.3301994043E+00    0.3257640063E+00    0.1566734114E+02
        61    0.3300178520E+00    0.3190939857E+00    0.1557413088E+02
        62    0.3296708943E+00    0.3158450579E+00    0.1552872871E+02
        63    0.3275040021E+00    0.3126506730E+00    0.1548408875E+02
        64    0.3234392652E+00    0.3064175178E+00    0.1539698347E+02
        65    0.4357322360E+00    0.4072450380E+00    0.1680599852E+02
        66    0.3949555381E+00    0.3868438899E+00    0.1652090250E+02
        67    0.3897969196E+00    0.3803109410E+00    0.1642960775E+02
        68    0.3713716119E+00    0.3676190909E+00    0.1625224538E+02
        69    0.3390596413E+00    0.3436185811E+00    0.1591685005E+02
        70    0.3325398245E+00    0.3267144776E+00    0.1568062351E+02
        71    0.3299490417E+00    0.3212712580E+00    0.1560455719E+02
        72    0.3049439245E+00    0.2989681289E+00    0.1529288192E+02
        73    0.3030667899E+00    0.2991262031E+00    0.1529509093E+02
        74    0.3016141520E+00    0.2992051197E+00    0.1529619375E+02
        75    0.3008492847E+00    0.2992839568E+00    0.1529729546E+02
        76    0.3007543390E+00    0.2994413920E+00    0.1529949554E+02
        77    0.3013730675E+00    0.2995985067E+00    0.1530169114E+02
        78    0.3033088718E+00    0.2997553022E+00    0.1530388228E+02
        79    0.3039891654E+00    0.2999117785E+00    0.1530606896E+02
        80    0.3042505979E+00    0.2999898972E+00    0.1530716063E+02
        81    0.3048279490E+00    0.3000679350E+00    0.1530825117E+02
        82    0.4320800811E+00    0.4226639265E+00    0.1702146991E+02
        83    0.4194647730E+00    0.4170135589E+00    0.1694250880E+02
        84    0.4152703718E+00    0.4141870080E+00    0.1690300914E+02
        85    0.3955196646E+00    0.4113595462E+00    0.1686349675E+02
        86    0.3875387003E+00    0.4057018868E+00    0.1678443374E+02
        87    0.3773174658E+00    0.4000405815E+00    0.1670531978E+02
        88    0.3658986417E+00    0.3887070338E+00    0.1654693902E+02
        89    0.3628786252E+00    0.3830347914E+00    0.1646767222E+02
        90    0.3593327157E+00    0.3773589031E+00    0.1638835447E+02
        91    0.4236008781E+00    0.4284460618E+00    0.1710227241E+02
        92    0.4302033384E+00    0.4284014570E+00    0.1710164908E+02
        93    0.4351999837E+00    0.4283116485E+00    0.1710039405E+02
        94    0.4311080150E+00    0.4277721948E+00    0.1709285545E+02
        95    0.4347549284E+00    0.4271875374E+00    0.1708468515E+02
        96    0.4361630142E+00    0.4264228615E+00    0.1707399918E+02
        97    0.4281518174E+00    0.4254781678E+00    0.1706079755E+02
        98    0.4349348493E+00    0.4249383148E+00    0.1705325337E+02
        99    0.4367499704E+00    0.4243534571E+00    0.1704508027E+02
       100    0.4324042533E+00    0.4230487278E+00    0.1702684732E+02
       101    0.3650326136E+00    0.3779826295E+00    0.1639707074E+02
       102    0.3786976367E+00    0.3868896876E+00    0.1652154250E+02
       103    0.3852582334E+00    0.3897126183E+00    0.1656099157E+02
       104    0.3888947959E+00    0.3951393458E+00    0.1663682742E+02
       105    0.3985197223E+00    0.4002738963E+00    0.1670858024E+02
       106    0.4102602803E+00    0.4051162683E+00    0.1677625001E+02
       107    0.4122228352E+00    0.4096664634E+00    0.1683983675E+02
       108    0.4279795549E+00    0.4118319935E+00    0.1687009897E+02
       109    0.4159233320E+00    0.3984373330E+00    0.1668291517E+02
       110    0.4019375123E+00    0.3913335318E+00    0.1658364304E+02
       111    0.3916388568E+00    0.3843655022E+00    0.1648626825E+02
       112    0.3729094357E+00    0.3708184663E+00    0.1629695508E+02
       113    0.3223677406E+00    0.3451633653E+00    0.1593843765E+02
       114    0.3277539599E+00    0.3329946427E+00    0.1576838573E+02
       115    0.3195057973E+00    0.3270629500E+00    0.1568549324E+02
       116    0.3050923527E+00    0.3212288236E+00    0.1560396419E+02
       117    0.3562631232E+00    0.3629793420E+00    0.1618740717E+02
       118    0.3594206178E+00    0.3546601078E+00    0.1607114996E+02
       119    0.3608270649E+00    0.3506340908E+00    0.1601488835E+02
       120    0.3578429254E+00    0.3390502817E+00    0.1585301031E+02
       121    0.3469210390E+00    0.3317091005E+00    0.1575042091E+02
       122    0.3368855359E+00    0.3246469889E+00    0.1565173137E+02
       123    0.3256278511E+00    0.3178437679E+00    0.1555665970E+02
       124    0.3119917446E+00    0.3145333975E+00    0.1551039890E+02
       125    0.3046814166E+00    0.3112809303E+00    0.1546494727E+02
       126    0.3036860037E+00    0.3049414702E+00    0.1537635643E+02
       127    0.4244004781E+00    0.4071085166E+00    0.1680409070E+02
       128    0.4017700433E+00    0.3932296507E+00    0.1661014037E+02
       129    0.4011696531E+00    0.3864937774E+00    0.1651600985E+02
       130    0.3766460280E+00    0.3670450242E+00    0.1624422308E+02
       131    0.3584288290E+00    0.3546694584E+00    0.1607128063E+02
       132    0.3463282239E+00    0.3427301506E+00    0.1590443467E+02
       133    0.3303320639E+00    0.3311991691E+00    0.1574329487E+02
       134    0.3187693157E+00    0.3255787025E+00    0.1566475161E+02
       135    0.3065945036E+00    0.3200508645E+00    0.1558750279E+02
       136    0.3034393990E+00    0.3092616379E+00    0.1543672865E+02
