     Index       y_measurement           y_fitting        descriptor_1
         1    0.3115032551E+00    0.3273581242E+00    0.1569444912E+02
         2    0.3727521742E+00    0.3730137759E+00    0.1633032861E+02
         3    0.3692808565E+00    0.3724021794E+00    0.1632181046E+02
         4    0.3219133907E+00    0.3422308086E+00    0.1590159182E+02
         5    0.3203898125E+00    0.3424531392E+00    0.1590468838E+02
         6    0.3755429960E+00    0.3738427862E+00    0.1634187484E+02
         7    0.3689363424E+00    0.3731943072E+00    0.1633284300E+02
         8    0.3834306331E+00    0.3904322841E+00    0.1657292885E+02
         9    0.3841229241E+00    0.3900061837E+00    0.1656699424E+02
        10    0.3981010400E+00    0.3914522817E+00    0.1658713510E+02
        11    0.3996236202E+00    0.4095412574E+00    0.1683907343E+02
        12    0.3980037053E+00    0.4092933756E+00    0.1683562100E+02
        13    0.3065872278E+00    0.3134898298E+00    0.1550129529E+02
        14    0.3018713204E+00    0.3124643998E+00    0.1548701338E+02
        15    0.3946135729E+00    0.4053413699E+00    0.1678057854E+02
        16    0.4021863310E+00    0.4051567512E+00    0.1677800722E+02
        17    0.3076766726E+00    0.3273108308E+00    0.1569379043E+02
        18    0.3091608525E+00    0.3261003189E+00    0.1567693075E+02
        19    0.3092389430E+00    0.3148038037E+00    0.1551959596E+02
        20    0.3769629583E+00    0.3613898289E+00    0.1616843344E+02
        21    0.3904139452E+00    0.4142203315E+00    0.1690424230E+02
        22    0.3687133635E+00    0.3606495732E+00    0.1615812336E+02
        23    0.3614909000E+00    0.3602014772E+00    0.1615188240E+02
        24    0.3569607189E+00    0.3595718698E+00    0.1614311340E+02
        25    0.3309396823E+00    0.3230246615E+00    0.1563409383E+02
        26    0.3276713441E+00    0.3232557609E+00    0.1563731252E+02
        27    0.3741920109E+00    0.3547312640E+00    0.1607569476E+02
        28    0.4010305618E+00    0.4073814026E+00    0.1680899156E+02
        29    0.3721079413E+00    0.3539820032E+00    0.1606525926E+02
        30    0.3923032117E+00    0.3713276265E+00    0.1630684438E+02
        31    0.3928852735E+00    0.4075490502E+00    0.1681132651E+02
        32    0.3763802550E+00    0.3708084471E+00    0.1629961339E+02
