     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3886130760E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2775601469E+00    0.1633032861E+02
         3    0.2863966357E+00    0.2790477959E+00    0.1632181046E+02
         4    0.4041564535E+00    0.3524367188E+00    0.1590159182E+02
         5    0.4080844591E+00    0.3518959212E+00    0.1590468838E+02
         6    0.2714353627E+00    0.2755436600E+00    0.1634187484E+02
         7    0.2872237083E+00    0.2771210222E+00    0.1633284300E+02
         8    0.2527832565E+00    0.2351913212E+00    0.1657292885E+02
         9    0.2511563255E+00    0.2362277689E+00    0.1656699424E+02
        10    0.2151500840E+00    0.1887106034E+00    0.1683907343E+02
        11    0.2188755888E+00    0.1893135517E+00    0.1683562100E+02
        12    0.4565628182E+00    0.4248406110E+00    0.1548701338E+02
        13    0.4373163477E+00    0.3916725650E+00    0.1567693075E+02
        14    0.4371113264E+00    0.4191502389E+00    0.1551959596E+02
        15    0.2680617680E+00    0.3058342666E+00    0.1616843344E+02
        16    0.2877592344E+00    0.3076348666E+00    0.1615812336E+02
        17    0.3052002036E+00    0.3087248166E+00    0.1615188240E+02
        18    0.3162345360E+00    0.3102562753E+00    0.1614311340E+02
        19    0.3810698261E+00    0.3991538024E+00    0.1563409383E+02
        20    0.3893930302E+00    0.3985916755E+00    0.1563731252E+02
        21    0.2746515510E+00    0.3220305777E+00    0.1607569476E+02
        22    0.2119213688E+00    0.1939642400E+00    0.1680899156E+02
        23    0.2796253592E+00    0.3238530816E+00    0.1606525926E+02
        24    0.2320546000E+00    0.2816615412E+00    0.1630684438E+02
        25    0.2307039824E+00    0.1935564536E+00    0.1681132651E+02
        26    0.2694453323E+00    0.2829243947E+00    0.1629961339E+02
        27    0.3020090589E+00    0.3229046391E+00    0.1607068996E+02
        28    0.3046928854E+00    0.3245477166E+00    0.1606128184E+02
        29    0.2681246117E+00    0.2829437960E+00    0.1629950230E+02
        30    0.2821058033E+00    0.2840246767E+00    0.1629331327E+02
        31    0.3155324828E+00    0.3319957890E+00    0.1601863482E+02
        32    0.3001533759E+00    0.2900535503E+00    0.1625879246E+02
        33    0.2820478834E+00    0.2450650711E+00    0.1651639261E+02
        34    0.3337535518E+00    0.2907323608E+00    0.1625490565E+02
        35    0.3033097908E+00    0.2888457326E+00    0.1626570832E+02
        36    0.3195628020E+00    0.2894937689E+00    0.1626199772E+02
        37    0.4433412280E+00    0.4373088220E+00    0.1541562148E+02
        38    0.4489842999E+00    0.4398377546E+00    0.1540114103E+02
        39    0.2294035237E+00    0.2055544898E+00    0.1674262679E+02
        40    0.1983230862E+00    0.1597513755E+00    0.1700489147E+02
        41    0.2315906063E+00    0.2061957289E+00    0.1673895511E+02
        42    0.4469048804E+00    0.4054604186E+00    0.1559798269E+02
        43    0.2339656649E+00    0.2145624914E+00    0.1669104775E+02
        44    0.2431243250E+00    0.2150190735E+00    0.1668843340E+02
        45    0.4234910986E+00    0.4037788668E+00    0.1560761111E+02
        46    0.4210826770E+00    0.3924079987E+00    0.1567271972E+02
        47    0.3691071406E+00    0.3581559894E+00    0.1586884377E+02
        48    0.3793562733E+00    0.3577025456E+00    0.1587144015E+02
        49    0.2843223449E+00    0.2447040231E+00    0.1651845994E+02
        50    0.1426577999E+00    0.1797552065E+00    0.1689035126E+02
        51    0.1532933446E+00    0.2149925555E+00    0.1668858524E+02
        52    0.2124254665E+00    0.2321017253E+00    0.1659061961E+02
        53    0.2458956862E+00    0.2488869433E+00    0.1649450890E+02
        54    0.3168200734E+00    0.2815295326E+00    0.1630760025E+02
        55    0.3606096115E+00    0.3130035469E+00    0.1612738276E+02
        56    0.3855424304E+00    0.3433851154E+00    0.1595342052E+02
        57    0.3978840001E+00    0.3727440209E+00    0.1578531396E+02
        58    0.3956483535E+00    0.3870602111E+00    0.1570334069E+02
        59    0.3933726165E+00    0.4011443581E+00    0.1562269608E+02
        60    0.3988790197E+00    0.4286450938E+00    0.1546522924E+02
        61    0.2907721873E+00    0.3019661993E+00    0.1619058166E+02
        62    0.2766077859E+00    0.3217577863E+00    0.1607725674E+02
        63    0.2778108002E+00    0.3313428050E+00    0.1602237375E+02
        64    0.2595940232E+00    0.3407314970E+00    0.1596861491E+02
        65    0.2860637736E+00    0.3589502504E+00    0.1586429590E+02
