     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4311771491E+00    0.4238623140E+00    0.2353836848E-02    0.1316276583E+00    0.6449608485E-01
         2    0.2780862305E+00    0.2678340769E+00    0.2776342656E-02    0.1684965607E+00    0.2740802888E-01
         3    0.2863966357E+00    0.2895579792E+00    0.2963224183E-02    0.1486459223E+00    0.4579614682E-01
         4    0.4041564535E+00    0.3854332478E+00    0.2544681672E-02    0.1363685467E+00    0.6331459468E-01
         5    0.4080844591E+00    0.4028015915E+00    0.2499879069E-02    0.1415540302E+00    0.1035948140E+00
         6    0.2714353627E+00    0.2796852097E+00    0.2766797646E-02    0.1684570282E+00    0.4715940321E-01
         7    0.2872237083E+00    0.2827729688E+00    0.2954057069E-02    0.1481163260E+00    0.2823774491E-01
         8    0.2527832565E+00    0.2273339180E+00    0.2940341033E-02    0.1762840473E+00    0.2633236084E-01
         9    0.2511563255E+00    0.2365668033E+00    0.3088064184E-02    0.1607513708E+00    0.2633236084E-01
        10    0.2151500840E+00    0.2193178568E+00    0.3062698064E-02    0.1837310681E+00    0.7412973447E-01
        11    0.2188755888E+00    0.1893233874E+00    0.3150857089E-02    0.1742205630E+00    0.5494792053E-02
        12    0.4565628182E+00    0.4423286770E+00    0.2265224730E-02    0.1159103204E+00    0.1455057050E-01
        13    0.4373163477E+00    0.4433818507E+00    0.2471282202E-02    0.1203730855E+00    0.9190897020E-01
        14    0.4371113264E+00    0.4202365051E+00    0.2315627736E-02    0.1253276492E+00    0.2268327997E-01
        15    0.2680617680E+00    0.2921469154E+00    0.2683239594E-02    0.1560893994E+00    0.0000000000E+00
        16    0.2877592344E+00    0.3081865828E+00    0.2873839283E-02    0.1388990000E+00    0.1877107736E-01
        17    0.3052002036E+00    0.2970361670E+00    0.2712334467E-02    0.1581291765E+00    0.2535416914E-01
        18    0.3162345360E+00    0.3085738074E+00    0.2901764505E-02    0.1413770313E+00    0.3688394677E-01
        19    0.3810698261E+00    0.3929548811E+00    0.2477267314E-02    0.1265131024E+00    0.2090595311E-01
        20    0.3893930302E+00    0.3992418981E+00    0.2431614007E-02    0.1306909343E+00    0.3595824118E-01
