     Index       y_measurement           y_fitting        descriptor_1
         1    0.1119034582E+03    0.1041493300E+03    0.3201998874E+03
         2    0.5781486579E+02    0.5486477353E+02    0.2288181221E+03
         3    0.6377679169E+02    0.6471158629E+02    0.2470757508E+03
         4    0.9969179946E+02    0.9218551525E+02    0.2980169849E+03
         5    0.9817976135E+02    0.8850880520E+02    0.2911997529E+03
         6    0.5573694755E+02    0.5680239673E+02    0.2324107978E+03
         7    0.6345732320E+02    0.6653846058E+02    0.2504630796E+03
         8    0.4895849377E+02    0.4577074452E+02    0.2119562797E+03
         9    0.5114042588E+02    0.5185452725E+02    0.2232366248E+03
        10    0.4348442747E+02    0.5400521806E+02    0.2272243633E+03
        11    0.3917125463E+02    0.4048209429E+02    0.2021502425E+03
        12    0.1156620276E+03    0.1082683261E+03    0.3278371913E+03
        13    0.4295367200E+02    0.3192034871E+02    0.1862753421E+03
        14    0.4050309916E+02    0.3483307251E+02    0.1916760165E+03
        15    0.1066234624E+03    0.9001018976E+02    0.2939835696E+03
        16    0.1218090654E+03    0.1139687469E+03    0.3384067197E+03
        17    0.1166603165E+03    0.1120400538E+03    0.3348306018E+03
        18    0.5656963783E+02    0.6690256098E+02    0.2511381823E+03
        19    0.4232796680E+02    0.3424119492E+02    0.1905785770E+03
        20    0.6493284567E+02    0.7640978166E+02    0.2687661508E+03
        21    0.6554370379E+02    0.6143192761E+02    0.2409947181E+03
        22    0.7208525840E+02    0.7126308250E+02    0.2592233145E+03
        23    0.9754851806E+02    0.9953035162E+02    0.3116355332E+03
        24    0.5888624772E+02    0.7007407418E+02    0.2570186953E+03
        25    0.3852234119E+02    0.3683548580E+02    0.1953888238E+03
        26    0.6380085368E+02    0.7957398165E+02    0.2746331039E+03
        27    0.4667560663E+02    0.5988479468E+02    0.2381260763E+03
        28    0.4197241641E+02    0.3830088313E+02    0.1981059142E+03
        29    0.5677301169E+02    0.6575537776E+02    0.2490111138E+03
        30    0.6496802097E+02    0.6653846058E+02    0.2504630796E+03
        31    0.6979480419E+02    0.7625157109E+02    0.2684728021E+03
        32    0.5481318806E+02    0.5489281022E+02    0.2288701068E+03
        33    0.6029149555E+02    0.6096217353E+02    0.2401237159E+03
        34    0.6014871550E+02    0.5838886783E+02    0.2353523791E+03
        35    0.5341138887E+02    0.4733607928E+02    0.2148586707E+03
        36    0.6882396517E+02    0.6109897668E+02    0.2403773717E+03
        37    0.6068008934E+02    0.5696518282E+02    0.2327126303E+03
        38    0.6555221939E+02    0.5970497931E+02    0.2377926687E+03
        39    0.1166313876E+03    0.1125093992E+03    0.3357008462E+03
        40    0.1314904999E+03    0.1336647125E+03    0.3749263160E+03
        41    0.4292238571E+02    0.4480736272E+02    0.2101700096E+03
        42    0.3499053213E+02    0.3465774903E+02    0.1913509376E+03
        43    0.4434460389E+02    0.4752779973E+02    0.2152141523E+03
        44    0.1048738256E+03    0.9624623347E+02    0.3055462319E+03
        45    0.3601177755E+02    0.2686971920E+02    0.1769106349E+03
        46    0.1256431161E+03    0.1199184338E+03    0.3494384288E+03
        47    0.4500912398E+02    0.3483307251E+02    0.1916760165E+03
        48    0.1038482190E+03    0.9401119601E+02    0.3014021007E+03
        49    0.1281946021E+03    0.1179507874E+03    0.3457900850E+03
        50    0.1112114300E+03    0.9980995253E+02    0.3121539598E+03
        51    0.9355975646E+02    0.8602796585E+02    0.2865998641E+03
        52    0.9368174085E+02    0.8222439263E+02    0.2795474067E+03
        53    0.5967295456E+02    0.4326546098E+02    0.2073110673E+03
        54    0.1165733788E+03    0.1058816823E+03    0.3234119567E+03
        55    0.1331123282E+03    0.1272943147E+03    0.3631145388E+03
        56    0.2632643497E+02    0.4034934844E+02    0.2019041096E+03
        57    0.2911030054E+02    0.4741065252E+02    0.2149969419E+03
        58    0.4146923460E+02    0.5106205067E+02    0.2217672414E+03
        59    0.6671768541E+02    0.6251342816E+02    0.2430000000E+03
        60    0.7983276551E+02    0.7057405149E+02    0.2579457364E+03
        61    0.8885745041E+02    0.7898723138E+02    0.2735451713E+03
        62    0.9558693600E+02    0.8776299751E+02    0.2898169014E+03
        63    0.9586478718E+02    0.9229003630E+02    0.2982107843E+03
        64    0.9672791808E+02    0.9691156876E+02    0.3067798742E+03
        65    0.1025991163E+03    0.1064433578E+03    0.3244533965E+03
        66    0.6056238656E+02    0.5959885771E+02    0.2375959016E+03
        67    0.5877006947E+02    0.6563493743E+02    0.2487877974E+03
        68    0.5965694308E+02    0.6868730312E+02    0.2544473911E+03
        69    0.5640091467E+02    0.7176114855E+02    0.2601468118E+03
        70    0.6447432788E+02    0.7796885473E+02    0.2716569316E+03
        71    0.7910835546E+02    0.8424884795E+02    0.2833010836E+03
        72    0.9311991210E+02    0.9059133400E+02    0.2950611077E+03
        73    0.9929422704E+02    0.1034215889E+03    0.3188505343E+03
        74    0.1053096570E+03    0.1098867046E+03    0.3308379343E+03
        75    0.2584017448E+02    0.2816764796E+02    0.1793172107E+03
        76    0.4286544992E+02    0.3602087393E+02    0.1938783979E+03
        77    0.4572791662E+02    0.4011541732E+02    0.2014703624E+03
        78    0.6067555305E+02    0.5309376354E+02    0.2255343750E+03
        79    0.6733571392E+02    0.6234428783E+02    0.2426863857E+03
        80    0.8475483777E+02    0.7209170363E+02    0.2607597159E+03
        81    0.9094232811E+02    0.8235183335E+02    0.2797837030E+03
        82    0.9342154533E+02    0.8767915174E+02    0.2896614374E+03
        83    0.9610191643E+02    0.9314065027E+02    0.2997879641E+03
        84    0.1039844407E+03    0.1044742757E+03    0.3208023908E+03
        85    0.1371480612E+03    0.1490314501E+03    0.4034188034E+03
        86    0.1366336255E+03    0.1454114798E+03    0.3967067764E+03
        87    0.1367350903E+03    0.1436006348E+03    0.3933491686E+03
        88    0.1362592133E+03    0.1417892163E+03    0.3899904973E+03
        89    0.1344648149E+03    0.1381646573E+03    0.3832699620E+03
        90    0.1317766937E+03    0.1345378006E+03    0.3765451664E+03
        91    0.1287616307E+03    0.1309086440E+03    0.3698161065E+03
        92    0.1271803418E+03    0.1272771854E+03    0.3630827783E+03
