     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.2595301222E+03    0.2577695075E+03    0.1528758340E+04    0.3471350527E+05   -0.7000709369E-01
         2    0.2079026556E+03    0.2079248322E+03    0.1169150778E+04    0.3825376464E+05   -0.7876045296E-01
         3    0.2226869444E+03    0.2213679339E+03    0.1261779990E+04    0.3768424028E+05   -0.7838625917E-01
         4    0.2405868667E+03    0.2399295585E+03    0.1422137329E+04    0.3298412930E+05   -0.6872222090E-01
         5    0.2053415111E+03    0.2075502892E+03    0.1188347244E+04    0.3494820042E+05   -0.7640279682E-01
         6    0.2209334444E+03    0.2208829685E+03    0.1279943165E+04    0.3442788950E+05   -0.7604512998E-01
         7    0.1936777556E+03    0.1962517677E+03    0.1109508196E+04    0.3539518454E+05   -0.7781186394E-01
         8    0.1988755111E+03    0.2000704982E+03    0.1190450215E+04    0.2799773118E+05   -0.6582551431E-01
         9    0.1820647889E+03    0.1846438804E+03    0.1085388786E+04    0.2730692970E+05   -0.7238360569E-01
        10    0.1862727778E+03    0.1884388019E+03    0.1112562627E+04    0.2717073582E+05   -0.7118628417E-01
        11    0.2604490667E+03    0.2602830409E+03    0.1531668611E+04    0.3708212275E+05   -0.7000082467E-01
        12    0.2896785556E+03    0.2873299664E+03    0.1713495845E+04    0.3616656188E+05   -0.7224419598E-01
        13    0.1894734000E+03    0.1868380310E+03    0.9966786895E+03    0.4290616429E+05   -0.8439112721E-01
        14    0.1935410889E+03    0.1907604098E+03    0.1025418208E+04    0.4269216890E+05   -0.8293971956E-01
        15    0.2416573111E+03    0.2446488953E+03    0.1403532571E+04    0.4008371303E+05   -0.7684659438E-01
        16    0.2785376444E+03    0.2755862490E+03    0.1613881362E+04    0.3889906028E+05   -0.7794323884E-01
        17    0.2668892556E+03    0.2661384189E+03    0.1580800781E+04    0.3133165136E+05   -0.9143395026E-01
        18    0.2110321000E+03    0.2136744028E+03    0.1270474263E+04    0.2632757785E+05   -0.8419587488E-01
        19    0.1790172889E+03    0.1785609552E+03    0.1036988672E+04    0.2478671027E+05   -0.9366832431E-01
        20    0.2256499111E+03    0.2267000844E+03    0.1358784778E+04    0.2593561128E+05   -0.8431594288E-01
        21    0.2147564222E+03    0.2156754626E+03    0.1217911833E+04    0.3452701211E+05   -0.1012997644E+00
        22    0.2279487222E+03    0.2290538333E+03    0.1309322222E+04    0.3401297186E+05   -0.1013642435E+00
        23    0.2568662444E+03    0.2557650444E+03    0.1528697021E+04    0.2814237692E+05   -0.9326720436E-01
        24    0.2505142889E+03    0.2508788376E+03    0.1496354370E+04    0.2828344117E+05   -0.9252096794E-01
        25    0.2144034778E+03    0.2163189932E+03    0.1292765186E+04    0.2501228183E+05   -0.8683708934E-01
        26    0.1817765778E+03    0.1808807911E+03    0.1057171875E+04    0.2354839425E+05   -0.9585449875E-01
        27    0.2281654778E+03    0.2292957652E+03    0.1380466289E+04    0.2463989746E+05   -0.8711836575E-01
        28    0.1819319111E+03    0.1812167665E+03    0.1072021875E+04    0.2151354278E+05   -0.9507156291E-01
        29    0.2107032667E+03    0.2128103342E+03    0.1281979248E+04    0.2291291628E+05   -0.8659333095E-01
        30    0.2151194444E+03    0.2179484774E+03    0.1259399222E+04    0.2996760537E+05   -0.1012687280E+00
        31    0.2290660778E+03    0.2311705251E+03    0.1349166908E+04    0.2952144585E+05   -0.1015345125E+00
        32    0.2044317667E+03    0.2061942425E+03    0.1178279648E+04    0.3035088816E+05   -0.1023364662E+00
        33    0.2137194444E+03    0.2145272475E+03    0.1235746600E+04    0.3004889178E+05   -0.1017824875E+00
        34    0.2164706222E+03    0.2176032719E+03    0.1314869062E+04    0.2058625206E+05   -0.9809239124E-01
        35    0.2003932667E+03    0.2010674783E+03    0.1220112153E+04    0.1834332055E+05   -0.9656325536E-01
        36    0.1893699333E+03    0.1888032847E+03    0.1142279297E+04    0.1685348792E+05   -0.1015515906E+00
        37    0.2000597778E+03    0.2017294682E+03    0.1206940353E+04    0.2007831758E+05   -0.1035746739E+00
        38    0.2051309444E+03    0.2054747203E+03    0.1233006113E+04    0.1997817655E+05   -0.1029109174E+00
        39    0.2630736333E+03    0.2658600212E+03    0.1559739521E+04    0.3522954182E+05   -0.8828724138E-01
        40    0.1871043000E+03    0.1885890095E+03    0.1121985420E+04    0.2370095885E+05   -0.8210338476E-01
        41    0.1764319667E+03    0.1769363971E+03    0.1047390625E+04    0.2177598231E+05   -0.9020453976E-01
        42    0.1914784222E+03    0.1923013173E+03    0.1148661445E+04    0.2358274983E+05   -0.8076309173E-01
        43    0.2456214556E+03    0.2479725582E+03    0.1451510908E+04    0.3479052546E+05   -0.8122062547E-01
        44    0.1790136222E+03    0.1760965905E+03    0.9658906250E+03    0.3421563261E+05   -0.9382123668E-01
        45    0.2811406222E+03    0.2786290802E+03    0.1658099873E+04    0.3376231004E+05   -0.8324827269E-01
        46    0.1923749111E+03    0.1915953435E+03    0.1020103523E+04    0.4076262083E+05   -0.1035281399E+00
        47    0.1980689000E+03    0.1954369546E+03    0.1048658361E+04    0.4055931641E+05   -0.1016918929E+00
        48    0.2452193667E+03    0.2505195014E+03    0.1431048320E+04    0.3808117604E+05   -0.9828086494E-01
        49    0.2834870333E+03    0.2814925489E+03    0.1640002287E+04    0.3695570720E+05   -0.1005819109E+00
        50    0.2534758778E+03    0.2481387440E+03    0.1396518311E+04    0.4304092966E+05   -0.8897072677E-01
        51    0.2469492333E+03    0.2430770134E+03    0.1362376593E+04    0.4325667322E+05   -0.8841640262E-01
        52    0.2098778222E+03    0.2056437264E+03    0.1081625713E+04    0.4815252020E+05   -0.9286190794E-01
        53    0.2611882111E+03    0.2624576650E+03    0.1509907588E+04    0.4058952332E+05   -0.8479779958E-01
        54    0.2922040889E+03    0.2898109525E+03    0.1693792277E+04    0.3958736442E+05   -0.8748155086E-01
        55    0.1845425556E+03    0.1833820999E+03    0.1089428850E+04    0.2651030412E+05   -0.6511687495E-01
        56    0.1898993111E+03    0.1919300679E+03    0.1137572800E+04    0.2796053392E+05   -0.6511687495E-01
