     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1115410667E+03    0.1040796117E+03    0.2776342656E-02    0.1556120605E+03    0.4107056628E+05
         2    0.1163904667E+03    0.1119726840E+03    0.2963224183E-02    0.1556120605E+03    0.3870361070E+05
         3    0.8049570000E+02    0.9283052138E+02    0.2544681672E-02    0.1783034668E+03    0.4118770334E+05
         4    0.7687850000E+02    0.9067471436E+02    0.2499879069E-02    0.1783034668E+03    0.4169647781E+05
         5    0.1124396667E+03    0.1045898978E+03    0.2766797646E-02    0.1556120605E+03    0.4139482663E+05
         6    0.1151615000E+03    0.1123432240E+03    0.2954057069E-02    0.1556120605E+03    0.3898841781E+05
         7    0.1120797667E+03    0.1143301043E+03    0.2940341033E-02    0.1449472656E+03    0.4090416926E+05
         8    0.1183827000E+03    0.1204279777E+03    0.3088064184E-02    0.1449472656E+03    0.3900171239E+05
         9    0.1263473667E+03    0.1212075082E+03    0.2981381201E-02    0.1453730469E+03    0.4148291820E+05
        10    0.1167774333E+03    0.1236349570E+03    0.3062698064E-02    0.1347893066E+03    0.4139057969E+05
        11    0.1183212333E+03    0.1255333814E+03    0.3150857089E-02    0.1347893066E+03    0.3986766763E+05
        12    0.6767893333E+02    0.6809992119E+02    0.2103940809E-02    0.2029572754E+03    0.4270205180E+05
        13    0.6924846667E+02    0.7252945040E+02    0.2265224730E-02    0.2029572754E+03    0.4012887765E+05
        14    0.1178638333E+03    0.1229400416E+03    0.3128939566E-02    0.1347893066E+03    0.3977397763E+05
        15    0.1260300667E+03    0.1256757451E+03    0.3216129066E-02    0.1347893066E+03    0.3845887607E+05
        16    0.6395140000E+02    0.7379747208E+02    0.2243708407E-02    0.1907792969E+03    0.4222282918E+05
        17    0.7548660000E+02    0.7904496237E+02    0.2471282202E-02    0.1907792969E+03    0.3836881626E+05
        18    0.7241710000E+02    0.8403948527E+02    0.2315627736E-02    0.1903535156E+03    0.4296268821E+05
        19    0.1167479333E+03    0.1034864918E+03    0.2683239594E-02    0.1556120605E+03    0.4299320475E+05
        20    0.1084637000E+03    0.1183036372E+03    0.3108705069E-02    0.1250000000E+03    0.4026285609E+05
        21    0.1173802333E+03    0.1113588894E+03    0.2873839283E-02    0.1556120605E+03    0.4053958995E+05
        22    0.1055167333E+03    0.1040568132E+03    0.2712334467E-02    0.1556120605E+03    0.4247808762E+05
        23    0.9370783333E+02    0.9380396065E+02    0.2477267314E-02    0.1783034668E+03    0.4289220044E+05
        24    0.1162208000E+03    0.1009458845E+03    0.2650696110E-02    0.1556120605E+03    0.4314575968E+05
        25    0.1175302333E+03    0.1135321746E+03    0.3055398249E-02    0.1250000000E+03    0.4037695375E+05
        26    0.1218277333E+03    0.1090076574E+03    0.2842612470E-02    0.1556120605E+03    0.4070525028E+05
        27    0.1233274667E+03    0.1086691367E+03    0.2792192781E-02    0.1449472656E+03    0.4291328154E+05
        28    0.1119479000E+03    0.1132550148E+03    0.3039323616E-02    0.1250000000E+03    0.4066999738E+05
        29    0.1160802000E+03    0.1149702534E+03    0.2944085249E-02    0.1449472656E+03    0.4096406261E+05
        30    0.1068349333E+03    0.1020759543E+03    0.2670249631E-02    0.1556120605E+03    0.4296583458E+05
        31    0.1127276667E+03    0.1102833516E+03    0.2861373814E-02    0.1556120605E+03    0.4057522992E+05
        32    0.1130756000E+03    0.1099050537E+03    0.2826753949E-02    0.1449472656E+03    0.4242571866E+05
        33    0.1132335667E+03    0.1163870034E+03    0.2977663512E-02    0.1449472656E+03    0.4053845259E+05
        34    0.1026179667E+03    0.1085504038E+03    0.2753522610E-02    0.1453730469E+03    0.4369352031E+05
        35    0.1001382000E+03    0.1030696555E+03    0.2776132714E-02    0.1347893066E+03    0.4313607995E+05
        36    0.1001710667E+03    0.9832777519E+02    0.2859924353E-02    0.1250000000E+03    0.4130572131E+05
        37    0.9148953333E+02    0.1059178920E+03    0.2868610742E-02    0.1347893066E+03    0.4172932044E+05
        38    0.9892276667E+02    0.1054198185E+03    0.2790096440E-02    0.1347893066E+03    0.4335116083E+05
        39    0.9586320000E+02    0.1080168841E+03    0.2882359227E-02    0.1347893066E+03    0.4189323013E+05
        40    0.7368413333E+02    0.7722269005E+02    0.2249506758E-02    0.2029572754E+03    0.4152067292E+05
        41    0.1155646000E+03    0.1223163678E+03    0.3004685727E-02    0.1347893066E+03    0.4237728026E+05
        42    0.1181048000E+03    0.1225327130E+03    0.3129910270E-02    0.1250000000E+03    0.4073645088E+05
        43    0.1175400000E+03    0.1243877722E+03    0.3093702619E-02    0.1347893066E+03    0.4087394865E+05
        44    0.7083120000E+02    0.7720128083E+02    0.2218048640E-02    0.1907792969E+03    0.4354694772E+05
        45    0.1189540667E+03    0.1238270515E+03    0.3208840657E-02    0.1250000000E+03    0.3928271044E+05
        46    0.7171576667E+02    0.8215596495E+02    0.2447399752E-02    0.1907792969E+03    0.3958852004E+05
        47    0.1173187667E+03    0.1237185635E+03    0.3084860659E-02    0.1347893066E+03    0.4092008755E+05
        48    0.1177421333E+03    0.1264027592E+03    0.3172694122E-02    0.1347893066E+03    0.3957930652E+05
        49    0.7212726667E+02    0.7809398753E+02    0.2223988513E-02    0.1907792969E+03    0.4361461518E+05
        50    0.6982910000E+02    0.8347439360E+02    0.2452927014E-02    0.1907792969E+03    0.3976007727E+05
        51    0.7875026667E+02    0.8127780216E+02    0.2365210704E-02    0.1903535156E+03    0.4125357289E+05
        52    0.9753893333E+02    0.9270222252E+02    0.2564662682E-02    0.1783034668E+03    0.4071817747E+05
        53    0.9081230000E+02    0.9044653892E+02    0.2520109143E-02    0.1783034668E+03    0.4119921856E+05
        54    0.1104217667E+03    0.1214484841E+03    0.3047853118E-02    0.1453730469E+03    0.4006960043E+05
        55    0.6689893333E+02    0.6888526112E+02    0.2108916530E-02    0.2029572754E+03    0.4276709272E+05
        56    0.7034353333E+02    0.7396205629E+02    0.2269923021E-02    0.2029572754E+03    0.4034415017E+05
        57    0.1323314333E+03    0.1298249424E+03    0.3075229793E-02    0.1336510000E+03    0.4261712482E+05
        58    0.1293472000E+03    0.1229256753E+03    0.2966048592E-02    0.1416080000E+03    0.4261712482E+05
        59    0.1163718000E+03    0.1190443039E+03    0.2906522323E-02    0.1457031250E+03    0.4261712482E+05
        60    0.1096154000E+03    0.1149498445E+03    0.2844454618E-02    0.1498770000E+03    0.4261712482E+05
        61    0.9314260000E+02    0.1063128906E+03    0.2714609188E-02    0.1584640000E+03    0.4261712482E+05
        62    0.8257986667E+02    0.9734994946E+02    0.2579863468E-02    0.1673750000E+03    0.4261712482E+05
        63    0.7522936667E+02    0.8832963106E+02    0.2442897479E-02    0.1766160000E+03    0.4261712482E+05
        64    0.7789620000E+02    0.7092558736E+02    0.2170344118E-02    0.1961120000E+03    0.4261712482E+05
        65    0.7840820000E+02    0.6284045863E+02    0.2037709442E-02    0.2063790000E+03    0.4261712482E+05
        66    0.1073171667E+03    0.1071651525E+03    0.2734540800E-02    0.1336510000E+03    0.4509075779E+05
        67    0.1140622333E+03    0.1072368370E+03    0.2675316716E-02    0.1457031250E+03    0.4509075779E+05
        68    0.1204607667E+03    0.1060720389E+03    0.2642804824E-02    0.1498770000E+03    0.4509075779E+05
        69    0.9731303333E+02    0.9754066629E+02    0.2469701233E-02    0.1673750000E+03    0.4509075779E+05
        70    0.8288196667E+02    0.9178741961E+02    0.2365695014E-02    0.1766160000E+03    0.4509075779E+05
        71    0.8378776667E+02    0.8554291343E+02    0.2255061472E-02    0.1861930000E+03    0.4509075779E+05
        72    0.8411906667E+02    0.8232748176E+02    0.2198168621E-02    0.1911093750E+03    0.4509075779E+05
        73    0.8230160000E+02    0.7909084565E+02    0.2140632842E-02    0.1961120000E+03    0.4509075779E+05
        74    0.7972536667E+02    0.7265711236E+02    0.2024658227E-02    0.2063790000E+03    0.4509075779E+05
        75    0.1333271667E+03    0.1306906050E+03    0.3173831617E-02    0.1336510000E+03    0.4063381375E+05
        76    0.1177511000E+03    0.1229720356E+03    0.3042846552E-02    0.1416080000E+03    0.4093259179E+05
        77    0.1165381667E+03    0.1188321594E+03    0.2973943187E-02    0.1457031250E+03    0.4108198081E+05
        78    0.1148520667E+03    0.1145680268E+03    0.2903394561E-02    0.1498770000E+03    0.4123136983E+05
        79    0.1043592000E+03    0.1058271368E+03    0.2758962221E-02    0.1584640000E+03    0.4153014787E+05
        80    0.9885580000E+02    0.9702905163E+02    0.2612341292E-02    0.1673750000E+03    0.4182892592E+05
        81    0.8333353333E+02    0.8839634682E+02    0.2465747379E-02    0.1766160000E+03    0.4212770396E+05
        82    0.8228193333E+02    0.7612995631E+02    0.2249600629E-02    0.1911093750E+03    0.4257587102E+05
        83    0.8122306667E+02    0.7228919189E+02    0.2179200940E-02    0.1961120000E+03    0.4272526004E+05
        84    0.7565850000E+02    0.6920167483E+02    0.2107313467E-02    0.2160000000E+03    0.4144120171E+05
        85    0.7168876667E+02    0.6846126408E+02    0.2086036493E-02    0.2160000000E+03    0.4174591643E+05
        86    0.6902210000E+02    0.6808423092E+02    0.2075329124E-02    0.2160000000E+03    0.4189827379E+05
        87    0.6723246667E+02    0.6770259310E+02    0.2064575301E-02    0.2160000000E+03    0.4205063115E+05
