     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.6377679169E+02    0.6537984037E+02    0.2486688448E+01    0.9024878313E+01
         2    0.9969179946E+02    0.9069590991E+02    0.2286978950E+01    0.9040000000E+01
         3    0.5573694755E+02    0.5930559661E+02    0.2556448306E+01    0.8964629529E+01
         4    0.4895849377E+02    0.4718613750E+02    0.2645392438E+01    0.8974659864E+01
         5    0.5114042588E+02    0.5036243114E+02    0.2585246514E+01    0.9067517007E+01
         6    0.4348442747E+02    0.4850858278E+02    0.2546324275E+01    0.9205215420E+01
         7    0.3917125463E+02    0.3582119571E+02    0.2660805758E+01    0.9160321237E+01
         8    0.4077056391E+02    0.3672121742E+02    0.2632318536E+01    0.9216299822E+01
         9    0.1156620276E+03    0.1125144782E+03    0.2209188344E+01    0.8808510638E+01
        10    0.1322564577E+03    0.1263514291E+03    0.2058864891E+01    0.8923494794E+01
        11    0.4295367200E+02    0.3519174497E+02    0.2781402045E+01    0.8860202261E+01
        12    0.4050309916E+02    0.3665281842E+02    0.2751257257E+01    0.8909339679E+01
        13    0.1066234624E+03    0.9735582480E+02    0.2328979094E+01    0.8798913043E+01
        14    0.1218090654E+03    0.1132710619E+03    0.2145731392E+01    0.8957986767E+01
        15    0.1166603165E+03    0.1093101024E+03    0.2220238829E+01    0.8843478261E+01
        16    0.4232796680E+02    0.3249218539E+02    0.2762685171E+01    0.8962312500E+01
        17    0.6493284567E+02    0.7048536779E+02    0.2421009072E+01    0.9093780422E+01
        18    0.6554370379E+02    0.6578932637E+02    0.2577208832E+01    0.8782098432E+01
        19    0.9788397509E+02    0.9892701264E+02    0.2288523496E+01    0.8872592593E+01
        20    0.5888624772E+02    0.6919493972E+02    0.2507168466E+01    0.8896051920E+01
        21    0.3852234119E+02    0.3657353414E+02    0.2758674051E+01    0.8891687500E+01
        22    0.6380085368E+02    0.7368758295E+02    0.2420061572E+01    0.9032666306E+01
        23    0.4667560663E+02    0.5815413515E+02    0.2568416985E+01    0.8956462585E+01
        24    0.4197241641E+02    0.3704933272E+02    0.2732921044E+01    0.8949000000E+01
        25    0.5677301169E+02    0.6029533946E+02    0.2511867973E+01    0.9060544218E+01
        26    0.6496802097E+02    0.6904419583E+02    0.2553221180E+01    0.8779664684E+01
        27    0.6979480419E+02    0.7416442790E+02    0.2464187237E+01    0.8908815576E+01
        28    0.6029149555E+02    0.6033789287E+02    0.2581675469E+01    0.8878741497E+01
        29    0.6830351287E+02    0.7006643079E+02    0.2532124524E+01    0.8814058957E+01
        30    0.6014871550E+02    0.5974146326E+02    0.2614599403E+01    0.8805234979E+01
        31    0.6882396517E+02    0.6009257919E+02    0.2588411087E+01    0.8866151101E+01
        32    0.6068008934E+02    0.5919557579E+02    0.2640145100E+01    0.8749851279E+01
        33    0.6555221939E+02    0.5965904036E+02    0.2613624212E+01    0.8809399167E+01
        34    0.1314904999E+03    0.1286042009E+03    0.2060822401E+01    0.8873698506E+01
        35    0.3499053213E+02    0.2920173401E+02    0.2715601198E+01    0.9149687500E+01
        36    0.4434460389E+02    0.4062399950E+02    0.2605551181E+01    0.9208209399E+01
        37    0.1048738256E+03    0.9957807835E+02    0.2309936952E+01    0.8804158790E+01
        38    0.3601177755E+02    0.2754307522E+02    0.2841984107E+01    0.8855000000E+01
        39    0.1256431161E+03    0.1146869885E+03    0.2129254557E+01    0.8972589792E+01
        40    0.4500912398E+02    0.3873108607E+02    0.2779540476E+01    0.8794765021E+01
        41    0.4815536762E+02    0.4012183781E+02    0.2749704741E+01    0.8844497323E+01
        42    0.1038482190E+03    0.9997140501E+02    0.2329913967E+01    0.8744565217E+01
        43    0.1281946021E+03    0.1156389404E+03    0.2147469364E+01    0.8906474480E+01
        44    0.1112114300E+03    0.1056898466E+03    0.2255729923E+01    0.8823345936E+01
        45    0.5967295456E+02    0.4916746049E+02    0.2683644612E+01    0.8836167800E+01
        46    0.1165733788E+03    0.1131581705E+03    0.2227834389E+01    0.8747397012E+01
        47    0.1331123282E+03    0.1274417034E+03    0.2076099203E+01    0.8857175192E+01
        48    0.2632643497E+02    0.3385984184E+02    0.2648239054E+01    0.9231833910E+01
        49    0.2911030054E+02    0.4272977293E+02    0.2600124329E+01    0.9180473373E+01
        50    0.4146923460E+02    0.4731370092E+02    0.2575331854E+01    0.9153741497E+01
        51    0.4958492797E+02    0.5198635484E+02    0.2550102978E+01    0.9126379494E+01
        52    0.6671768541E+02    0.6156838498E+02    0.2498486861E+01    0.9069958848E+01
        53    0.7983276551E+02    0.7142048952E+02    0.2445561625E+01    0.9011570248E+01
        54    0.8885745041E+02    0.8149259114E+02    0.2391588517E+01    0.8951530612E+01
        55    0.1025991163E+03    0.1125978434E+03    0.2225663440E+01    0.8764148233E+01
        56    0.6056238656E+02    0.6289221640E+02    0.2619453320E+01    0.8730103806E+01
        57    0.5965694308E+02    0.6926973067E+02    0.2559394870E+01    0.8759183673E+01
        58    0.5640091467E+02    0.7183170124E+02    0.2537515196E+01    0.8765040940E+01
        59    0.7910835546E+02    0.8390709873E+02    0.2442392818E+01    0.8771900826E+01
        60    0.9311991210E+02    0.9087701012E+02    0.2391067661E+01    0.8766581633E+01
        61    0.9637614321E+02    0.9835616688E+02    0.2337782900E+01    0.8756232687E+01
        62    0.9738927426E+02    0.1022631767E+03    0.2310521749E+01    0.8749338374E+01
        63    0.9929422704E+02    0.1062701530E+03    0.2282905778E+01    0.8741379310E+01
        64    0.1053096570E+03    0.1145515475E+03    0.2226770524E+01    0.8722493536E+01
        65    0.2584017448E+02    0.3276470719E+02    0.2823212846E+01    0.8800000000E+01
        66    0.4572791662E+02    0.4732284385E+02    0.2714610103E+01    0.8792517007E+01
        67    0.4914067848E+02    0.5227074885E+02    0.2678088566E+01    0.8788964044E+01
        68    0.6067555305E+02    0.6227153304E+02    0.2604783749E+01    0.8780452675E+01
        69    0.8475483777E+02    0.8253921523E+02    0.2458020247E+01    0.8758545918E+01
        70    0.9342154533E+02    0.9782241215E+02    0.2348686757E+01    0.8738563327E+01
        71    0.9610191643E+02    0.1029104962E+03    0.2312510784E+01    0.8731331748E+01
        72    0.1371480612E+03    0.1440966584E+03    0.1955177486E+01    0.8840000000E+01
        73    0.1366336255E+03    0.1416059509E+03    0.1978538168E+01    0.8828888889E+01
        74    0.1367350903E+03    0.1403751883E+03    0.1990267503E+01    0.8822916667E+01
        75    0.1362592133E+03    0.1391542515E+03    0.2002028747E+01    0.8816666667E+01
        76    0.1344648149E+03    0.1367421621E+03    0.2025644613E+01    0.8803333333E+01
        77    0.1317766937E+03    0.1343703168E+03    0.2049380910E+01    0.8788888889E+01
        78    0.1287616307E+03    0.1320393825E+03    0.2073232531E+01    0.8773333333E+01
        79    0.1271803418E+03    0.1297500607E+03    0.2097194103E+01    0.8756666667E+01
        80    0.1262177758E+03    0.1286212333E+03    0.2109214369E+01    0.8747916667E+01
