,train,test
0,0.9530596177886479,0.9859673530012416
1,0.9573749597809963,0.9580254537282525
2,0.9567897784243865,0.9615876418398034
3,0.9604540172049503,0.920987354363576
4,0.9575531057977212,0.9553402393776418
5,0.9597015870936763,0.9388801107742786
6,0.9588848230161027,0.9427619105837765
7,0.954796416946866,0.9723117118214495
8,0.9586410830869971,0.9383165666622174
9,0.958425119640351,0.9227610880850706
