     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.2595301222E+03    0.2581667185E+03    0.6613888356E+03    0.1330292919E+04    0.1003376338E-01
         2    0.2079026556E+03    0.2075695509E+03    0.5550714653E+03    0.1616276234E+04    0.6983982776E-02
         3    0.2226869444E+03    0.2223356627E+03    0.5859316809E+03    0.1587025688E+04    0.4741078048E-02
         4    0.2466663556E+03    0.2453093714E+03    0.6392503467E+03    0.1264712956E+04    0.1115813830E-01
         5    0.2405868667E+03    0.2400805783E+03    0.6291155585E+03    0.1271441260E+04    0.1109246655E-01
         6    0.2053415111E+03    0.2064656205E+03    0.5586557594E+03    0.1464403820E+04    0.8644806283E-02
         7    0.2209334444E+03    0.2210420984E+03    0.5893264453E+03    0.1437876930E+04    0.6002194004E-02
         8    0.1936777556E+03    0.1948125782E+03    0.5342987808E+03    0.1536796581E+04    0.7361142055E-02
         9    0.2036199000E+03    0.2043608321E+03    0.5548559601E+03    0.1516986072E+04    0.5142852769E-02
        10    0.1988755111E+03    0.1987424331E+03    0.5558078171E+03    0.1098372398E+04    0.1527805355E-01
        11    0.1820647889E+03    0.1816759007E+03    0.5217738030E+03    0.1199610145E+04    0.1145366554E-01
        12    0.2604490667E+03    0.2606922565E+03    0.6632172620E+03    0.1414212660E+04    0.8855699589E-02
        13    0.1894734000E+03    0.1871849124E+03    0.5030039225E+03    0.1964779520E+04    0.3922644118E-02
        14    0.1935410889E+03    0.1918744825E+03    0.5135010936E+03    0.1949846117E+04    0.2607716664E-02
        15    0.2416573111E+03    0.2447348240E+03    0.6268680358E+03    0.1543471927E+04    0.9327601553E-02
        16    0.2785376444E+03    0.2745894870E+03    0.6880820065E+03    0.1491631759E+04    0.5954979904E-02
        17    0.2668892556E+03    0.2658373123E+03    0.6835495183E+03    0.1197342630E+04    0.7784699305E-02
        18    0.2110321000E+03    0.2132030324E+03    0.5877202068E+03    0.1011775270E+04    0.1436213120E-01
        19    0.1790172889E+03    0.1759809729E+03    0.5153154425E+03    0.1207489476E+04    0.5082187473E-02
        20    0.2256499111E+03    0.2287046401E+03    0.6169485576E+03    0.9934087319E+03    0.1557774691E-01
        21    0.2147564222E+03    0.2145825953E+03    0.5778343156E+03    0.1454774566E+04    0.3982127136E-02
        22    0.2279487222E+03    0.2294267507E+03    0.6075059603E+03    0.1428444535E+04    0.3385904259E-02
        23    0.2505142889E+03    0.2511689375E+03    0.6619775410E+03    0.1086902394E+04    0.6235211803E-02
        24    0.2144034778E+03    0.2160763438E+03    0.5984152306E+03    0.9609640719E+03    0.1030717983E-01
        25    0.1817765778E+03    0.1794216967E+03    0.5257047156E+03    0.1146858479E+04    0.3520934198E-02
        26    0.2281654778E+03    0.2316088201E+03    0.6271459696E+03    0.9435193440E+03    0.1222619496E-01
        27    0.2011406222E+03    0.2043556488E+03    0.5771852707E+03    0.9134697889E+03    0.1200478614E-01
        28    0.1819319111E+03    0.1791524519E+03    0.5291041352E+03    0.1038813483E+04    0.4874195658E-02
