     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4015011623E+00    0.2353836848E-02    0.6981284737E+01
         2    0.2780862305E+00    0.2691331092E+00    0.2776342656E-02    0.1220940378E+02
         3    0.2863966357E+00    0.2860041959E+00    0.2963224183E-02    0.8948822975E+01
         4    0.4041564535E+00    0.3639412540E+00    0.2544681672E-02    0.7700118678E+01
         5    0.4080844591E+00    0.3613250316E+00    0.2499879069E-02    0.8376252235E+01
         6    0.2714353627E+00    0.2688821571E+00    0.2766797646E-02    0.1233080840E+02
         7    0.2872237083E+00    0.2853779971E+00    0.2954057069E-02    0.9093883728E+01
         8    0.2527832565E+00    0.2260049662E+00    0.2940341033E-02    0.1362900476E+02
         9    0.2511563255E+00    0.2416280041E+00    0.3088064184E-02    0.1088263328E+02
        10    0.2186514932E+00    0.2353623956E+00    0.2981381201E-02    0.1249528182E+02
        11    0.2151500840E+00    0.1838493527E+00    0.3062698064E-02    0.1542548507E+02
        12    0.2188755888E+00    0.1940219041E+00    0.3150857089E-02    0.1372375825E+02
        13    0.4440869345E+00    0.4310575841E+00    0.2103940809E-02    0.7490219549E+01
        14    0.4565628182E+00    0.4393446456E+00    0.2265224730E-02    0.5139796659E+01
        15    0.2267002756E+00    0.1814723552E+00    0.3128939566E-02    0.1488728661E+02
        16    0.2092739035E+00    0.1941509266E+00    0.3216129066E-02    0.1301082789E+02
        17    0.4412176146E+00    0.3896122367E+00    0.2243708407E-02    0.9046592359E+01
        18    0.4373163477E+00    0.4038816290E+00    0.2471282202E-02    0.5539745405E+01
        19    0.4371113264E+00    0.4161598983E+00    0.2315627736E-02    0.6309848217E+01
        20    0.2680617680E+00    0.3025956504E+00    0.2683239594E-02    0.1074003727E+02
        21    0.2364462509E+00    0.1957416637E+00    0.3108705069E-02    0.1405092497E+02
        22    0.2877592344E+00    0.3063375718E+00    0.2873839283E-02    0.8409554845E+01
        23    0.3052002036E+00    0.3048932411E+00    0.2712334467E-02    0.1025672133E+02
        24    0.3162345360E+00    0.3083653522E+00    0.2901764505E-02    0.7958780890E+01
        25    0.3810698261E+00    0.3881157854E+00    0.2477267314E-02    0.6640248984E+01
        26    0.3893930302E+00    0.3885441528E+00    0.2431614007E-02    0.7100573095E+01
        27    0.2746515510E+00    0.3165307280E+00    0.2650696110E-02    0.1006101975E+02
        28    0.2119213688E+00    0.2177343732E+00    0.3055398249E-02    0.1300025050E+02
        29    0.2796253592E+00    0.3160763548E+00    0.2842612470E-02    0.8026429418E+01
        30    0.2320546000E+00    0.2816169811E+00    0.2792192781E-02    0.1111611321E+02
        31    0.2307039824E+00    0.2173930649E+00    0.3039323616E-02    0.1319869768E+02
        32    0.2694453323E+00    0.2816594680E+00    0.2944085249E-02    0.9476121007E+01
        33    0.3046928854E+00    0.3174045601E+00    0.2861373814E-02    0.7726103413E+01
        34    0.2681246117E+00    0.2838193752E+00    0.2826753949E-02    0.1058092479E+02
