     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3908864395E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2787267873E+00    0.1633032861E+02
         3    0.2863966357E+00    0.2802292618E+00    0.1632181046E+02
         4    0.4041564535E+00    0.3543495586E+00    0.1590159182E+02
         5    0.4080844591E+00    0.3538033716E+00    0.1590468838E+02
         6    0.2714353627E+00    0.2766902046E+00    0.1634187484E+02
         7    0.2872237083E+00    0.2782832864E+00    0.1633284300E+02
         8    0.2527832565E+00    0.2359357255E+00    0.1657292885E+02
         9    0.2511563255E+00    0.2369825021E+00    0.1656699424E+02
        10    0.2186514932E+00    0.2334299550E+00    0.1658713510E+02
        11    0.2151500840E+00    0.1889917935E+00    0.1683907343E+02
        12    0.4440869345E+00    0.4249558925E+00    0.1550129529E+02
        13    0.2267002756E+00    0.1993094192E+00    0.1678057854E+02
        14    0.2092739035E+00    0.1997629616E+00    0.1677800722E+02
        15    0.4412176146E+00    0.3910026226E+00    0.1569379043E+02
        16    0.4373163477E+00    0.3939764185E+00    0.1567693075E+02
        17    0.4371113264E+00    0.4217279274E+00    0.1551959596E+02
        18    0.2680617680E+00    0.3072826792E+00    0.1616843344E+02
        19    0.2364462509E+00    0.1774969774E+00    0.1690424230E+02
        20    0.2877592344E+00    0.3091012234E+00    0.1615812336E+02
        21    0.3052002036E+00    0.3102020356E+00    0.1615188240E+02
        22    0.3162345360E+00    0.3117487563E+00    0.1614311340E+02
        23    0.3893930302E+00    0.4009644830E+00    0.1563731252E+02
        24    0.2746515510E+00    0.3236403983E+00    0.1607569476E+02
        25    0.2119213688E+00    0.1942977865E+00    0.1680899156E+02
        26    0.2796253592E+00    0.3254810647E+00    0.1606525926E+02
        27    0.2320546000E+00    0.2828690550E+00    0.1630684438E+02
        28    0.2307039824E+00    0.1938859361E+00    0.1681132651E+02
        29    0.2694453323E+00    0.2841444937E+00    0.1629961339E+02
        30    0.3020090589E+00    0.3245231703E+00    0.1607068996E+02
        31    0.3046928854E+00    0.3261826223E+00    0.1606128184E+02
        32    0.2681246117E+00    0.2841640883E+00    0.1629950230E+02
        33    0.2821058033E+00    0.2852557408E+00    0.1629331327E+02
        34    0.3001533759E+00    0.2913446965E+00    0.1625879246E+02
        35    0.2820478834E+00    0.2459078745E+00    0.1651639261E+02
        36    0.3337535518E+00    0.2920302718E+00    0.1625490565E+02
        37    0.3033097908E+00    0.2901248421E+00    0.1626570832E+02
        38    0.3195628020E+00    0.2907793365E+00    0.1626199772E+02
        39    0.4433412280E+00    0.4400674740E+00    0.1541562148E+02
        40    0.4489842999E+00    0.4426216092E+00    0.1540114103E+02
        41    0.2294035237E+00    0.2060035415E+00    0.1674262679E+02
        42    0.1983230862E+00    0.1597439659E+00    0.1700489147E+02
        43    0.2315906063E+00    0.2066511710E+00    0.1673895511E+02
        44    0.4269733901E+00    0.4047111137E+00    0.1561607132E+02
        45    0.2011678056E+00    0.1673594798E+00    0.1696171597E+02
        46    0.4469048804E+00    0.4079016781E+00    0.1559798269E+02
        47    0.2339656649E+00    0.2151013144E+00    0.1669104775E+02
        48    0.4234910986E+00    0.4062033685E+00    0.1560761111E+02
        49    0.4522062284E+00    0.4092197032E+00    0.1559051026E+02
        50    0.4210826770E+00    0.3947191813E+00    0.1567271972E+02
        51    0.3691071406E+00    0.3601258259E+00    0.1586884377E+02
        52    0.3793562733E+00    0.3596678632E+00    0.1587144015E+02
        53    0.2843223449E+00    0.2455432283E+00    0.1651845994E+02
        54    0.4463194501E+00    0.4269213179E+00    0.1549015248E+02
        55    0.4555457409E+00    0.4292970061E+00    0.1547668372E+02
        56    0.1426577999E+00    0.1799471496E+00    0.1689035126E+02
        57    0.1532933446E+00    0.2155356644E+00    0.1668858524E+02
        58    0.2124254665E+00    0.2328153395E+00    0.1659061961E+02
        59    0.3168200734E+00    0.2827357308E+00    0.1630760025E+02
        60    0.3606096115E+00    0.3145234065E+00    0.1612738276E+02
        61    0.3855424304E+00    0.3452077494E+00    0.1595342052E+02
        62    0.3978840001E+00    0.3748592378E+00    0.1578531396E+02
        63    0.3956483535E+00    0.3893180992E+00    0.1570334069E+02
        64    0.3933726165E+00    0.4035426049E+00    0.1562269608E+02
        65    0.3988790197E+00    0.4313174054E+00    0.1546522924E+02
        66    0.2907721873E+00    0.3033760637E+00    0.1619058166E+02
        67    0.2766077859E+00    0.3233648883E+00    0.1607725674E+02
        68    0.2778108002E+00    0.3330454287E+00    0.1602237375E+02
        69    0.2595940232E+00    0.3425276858E+00    0.1596861491E+02
        70    0.2860637736E+00    0.3609280023E+00    0.1586429590E+02
        71    0.3369956056E+00    0.3786237645E+00    0.1576397130E+02
        72    0.3829514472E+00    0.3956678826E+00    0.1566734114E+02
        73    0.3898202890E+00    0.4279908693E+00    0.1548408875E+02
        74    0.4002315923E+00    0.4433549408E+00    0.1539698347E+02
        75    0.1342891712E+00    0.1948257140E+00    0.1680599852E+02
        76    0.2160994330E+00    0.2286875371E+00    0.1661402183E+02
        77    0.2259092688E+00    0.2451123972E+00    0.1652090250E+02
        78    0.2813862858E+00    0.2924995037E+00    0.1625224538E+02
        79    0.3009395713E+00    0.3226220214E+00    0.1608146836E+02
        80    0.3605672677E+00    0.3516582345E+00    0.1591685005E+02
        81    0.3718718209E+00    0.3796771220E+00    0.1575799938E+02
        82    0.3770097654E+00    0.3933250707E+00    0.1568062351E+02
        83    0.3835882870E+00    0.4067420344E+00    0.1560455719E+02
        84    0.3997269348E+00    0.4329112633E+00    0.1545619300E+02
        85    0.4484240400E+00    0.4617169006E+00    0.1529288192E+02
        86    0.4533916717E+00    0.4613272642E+00    0.1529509093E+02
        87    0.4572457538E+00    0.4611327432E+00    0.1529619375E+02
        88    0.4592785290E+00    0.4609384180E+00    0.1529729546E+02
        89    0.4595310313E+00    0.4605503567E+00    0.1529949554E+02
        90    0.4578862221E+00    0.4601630856E+00    0.1530169114E+02
        91    0.4527502248E+00    0.4597766012E+00    0.1530388228E+02
        92    0.4509489184E+00    0.4593909035E+00    0.1530606896E+02
        93    0.4502571878E+00    0.4591983492E+00    0.1530716063E+02
        94    0.4487305421E+00    0.4590059942E+00    0.1530825117E+02
        95    0.4477070965E+00    0.4586218716E+00    0.1531042892E+02
        96    0.1422823761E+00    0.1568197765E+00    0.1702146991E+02
        97    0.1702090010E+00    0.1707473379E+00    0.1694250880E+02
        98    0.1796044697E+00    0.1777144885E+00    0.1690300914E+02
        99    0.2431527848E+00    0.1986294194E+00    0.1678443374E+02
       100    0.2672206022E+00    0.2125839413E+00    0.1670531978E+02
       101    0.2793822363E+00    0.2265474482E+00    0.1662615488E+02
       102    0.2945343546E+00    0.2405199437E+00    0.1654693902E+02
       103    0.2956445844E+00    0.2475095604E+00    0.1650731199E+02
       104    0.3018347465E+00    0.2545014242E+00    0.1646767222E+02
       105    0.1464057447E+00    0.1426773675E+00    0.1710164908E+02
       106    0.1354515406E+00    0.1428987361E+00    0.1710039405E+02
       107    0.1321953933E+00    0.1432310368E+00    0.1709851010E+02
       108    0.1444167407E+00    0.1442284326E+00    0.1709285545E+02
       109    0.1364241452E+00    0.1456695516E+00    0.1708468515E+02
       110    0.1333490388E+00    0.1475543973E+00    0.1707399918E+02
       111    0.1509255145E+00    0.1498829678E+00    0.1706079755E+02
       112    0.1360308813E+00    0.1512136485E+00    0.1705325337E+02
       113    0.1320689701E+00    0.1526552614E+00    0.1704508027E+02
       114    0.1415712356E+00    0.1558712817E+00    0.1702684732E+02
       115    0.2966245313E+00    0.2669544716E+00    0.1639707074E+02
       116    0.2769316302E+00    0.2521377848E+00    0.1648107267E+02
       117    0.2399862202E+00    0.2246649714E+00    0.1663682742E+02
       118    0.2176879084E+00    0.2120088448E+00    0.1670858024E+02
       119    0.1909003345E+00    0.2000729072E+00    0.1677625001E+02
       120    0.1864659655E+00    0.1888571553E+00    0.1683983675E+02
       121    0.1513056224E+00    0.1835193513E+00    0.1687009897E+02
       122    0.1346825959E+00    0.1783615924E+00    0.1689934044E+02
       123    0.1458560428E+00    0.1685862168E+00    0.1695476109E+02
       124    0.1545919717E+00    0.1804632364E+00    0.1688742535E+02
       125    0.1781381791E+00    0.2165357801E+00    0.1668291517E+02
       126    0.2098434920E+00    0.2340459023E+00    0.1658364304E+02
       127    0.2335975515E+00    0.2512213620E+00    0.1648626825E+02
       128    0.3556845611E+00    0.3167970912E+00    0.1611449230E+02
       129    0.4029868256E+00    0.3478505041E+00    0.1593843765E+02
       130    0.3891821346E+00    0.3778451249E+00    0.1576838573E+02
       131    0.4103677372E+00    0.3924661230E+00    0.1568549324E+02
       132    0.4593358219E+00    0.4349154599E+00    0.1544483038E+02
       133    0.3179402455E+00    0.3039359963E+00    0.1618740717E+02
       134    0.3102337429E+00    0.3244420332E+00    0.1607114996E+02
       135    0.3068125379E+00    0.3343657415E+00    0.1601488835E+02
       136    0.3029599096E+00    0.3440811620E+00    0.1595980761E+02
       137    0.3409530845E+00    0.3810138510E+00    0.1575042091E+02
       138    0.3660323783E+00    0.3984212131E+00    0.1565173137E+02
       139    0.3946178759E+00    0.4151904368E+00    0.1555665970E+02
       140    0.4298996304E+00    0.4233501515E+00    0.1551039890E+02
       141    0.4491178787E+00    0.4313671407E+00    0.1546494727E+02
       142    0.4517514088E+00    0.4469932428E+00    0.1537635643E+02
       143    0.1592238765E+00    0.1951622250E+00    0.1680409070E+02
       144    0.2102269710E+00    0.2293721687E+00    0.1661014037E+02
       145    0.2116025279E+00    0.2459753877E+00    0.1651600985E+02
       146    0.2338955183E+00    0.2622596159E+00    0.1642368782E+02
       147    0.2688141384E+00    0.2939145177E+00    0.1624422308E+02
       148    0.3126505444E+00    0.3244189849E+00    0.1607128063E+02
       149    0.3424241728E+00    0.3538481223E+00    0.1590443467E+02
       150    0.3826141023E+00    0.3822707781E+00    0.1574329487E+02
       151    0.4122722955E+00    0.3961246370E+00    0.1566475161E+02
       152    0.4440677561E+00    0.4097501760E+00    0.1558750279E+02
       153    0.4524044644E+00    0.4363444842E+00    0.1543672865E+02
